"FIPS","Name of Area","Qualifying Name","State/U.S.-Abbreviation (USPS)","Summary Level","Geographic GEOCOMP","File Identification","Logical Record Number","US","Region","Division","State (Census Code)","State (FIPS)","County","County Subdivision (FIPS)","Place (FIPS Code)","Place (State FIPS + Place FIPS)","Census Tract","Block Group","Consolidated City","American Indian Area/Alaska Native Area/Hawaiian Home Land (Census)","American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian Tribal Subdivision (Census)","American Indian Tribal Subdivision (FIPS)","Alaska Native Regional Corporation (FIPS)","Metropolitan and Micropolitan Statistical Area","Combined Statistical Area","Metropolitan Division","Metropolitan Area Central City","Metropolitan/Micropolitan Indicator Flag","New England City and Town Combined Statistical Area","New England City and Town Area","New England City and Town Area Division","Urban Area","Urban Area Central Place","Current Congressional District 110","State Legislative District Upper","State Legislative District Lower","Voting District","ZIP Code Tabulation Area (3-digit)","ZIP Code Tabulation Area (5-digit)","Subbarrio (FIPS)","School District (Elementary)","School District (Secondary)","School District (Unified)","Urban/Rural","Principal City Indicator","Traffic Analysis Zone","Urban Growth Area","Public Use Microdata Area - 5% File","Public Use Microdata Area - 1% File","Geographic Identifier","Tribal Tract","Tribal Block Group","Area (Land)","Area (Water)","Total Population","Total Population","Population Density (Per Sq. Mile)","Area (Land)","Total:","Total: More than 5 Years","Total: More than 10 Years","Total: More than 15 Years","Total: More than 18 Years","Total: More than 20 Years","Total: More than 21 Years","Total: More than 22 Years","Total: More than 25 Years","Total: More than 30 Years","Total: More than 35 Years","Total: More than 40 Years","Total: More than 45 Years","Total: More than 50 Years","Total: More than 55 Years","Total: More than 60 Years","Total: More than 62 Years","Total: More than 65 Years","Total: More than 67 Years","Total: More than 70 Years","Total: More than 75 Years","Total: More than 80 Years","Total: More than 85 Years","Occupied Housing Units","Occupied Housing Units: Family Households","Occupied Housing Units: Family Households: Married-Couple Family","Occupied Housing Units: Family Households: Married-Couple Family: Householder 15 to 34 Years","Occupied Housing Units: Family Households: Married-Couple Family: Householder 35 to 64 Years","Occupied Housing Units: Family Households: Married-Couple Family: Householder 65 Years and Over","Occupied Housing Units: Family Households: Other Family","Occupied Housing Units: Family Households: Other Family: Male Householder, No Wife Present","Occupied Housing Units: Family Households: Other Family: Male Householder, No Wife Present: Householder 15 to 34 Years","Occupied Housing Units: Family Households: Other Family: Male Householder, No Wife Present: Householder 35 to 64 Years","Occupied Housing Units: Family Households: Other Family: Male Householder, No Wife Present: Householder 65 Years and Over","Occupied Housing Units: Family Households: Other Family: Female Householder, No Husband Present","Occupied Housing Units: Family Households: Other Family: Female Householder, No Husband Present: Householder 15 to 34 Years","Occupied Housing Units: Family Households: Other Family: Female Householder, No Husband Present: Householder 35 to 64 Years","Occupied Housing Units: Family Households: Other Family: Female Householder, No Husband Present: Householder 65 Years and Over","Occupied Housing Units: Nonfamily Households","Occupied Housing Units: Nonfamily Households: Householder Living Alone","Occupied Housing Units: Nonfamily Households: Householder Living Alone: Householder 15 to 34 Years","Occupied Housing Units: Nonfamily Households: Householder Living Alone: Householder 35 to 64 Years","Occupied Housing Units: Nonfamily Households: Householder Living Alone: Householder 65 Years and Over","Occupied Housing Units: Nonfamily Households: Householder Not Living Alone","Occupied Housing Units: Nonfamily Households: Householder Not Living Alone: Householder 15 to 34 Years","Occupied Housing Units: Nonfamily Households: Householder Not Living Alone: Householder 35 to 64 Years","Occupied Housing Units: Nonfamily Households: Householder Not Living Alone: Householder 65 Years and Over","Renter-Occupied Housing Units","Renter-Occupied Housing Units: Family Households","Renter-Occupied Housing Units: Family Households: Married-Couple Family","Renter-Occupied Housing Units: Family Households: Married-Couple Family: Householder 15 to 34 Years","Renter-Occupied Housing Units: Family Households: Married-Couple Family: Householder 35 to 64 Years","Renter-Occupied Housing Units: Family Households: Married-Couple Family: Householder 65 Years and Over","Renter-Occupied Housing Units: Family Households: Other Family","Renter-Occupied Housing Units: Family Households: Other Family: Male Householder, No Wife Present","Renter-Occupied Housing Units: Family Households: Other Family: Male Householder, No Wife Present: Householder 15 to 34 Years","Renter-Occupied Housing Units: Family Households: Other Family: Male Householder, No Wife Present: Householder 35 to 64 Years","Renter-Occupied Housing Units: Family Households: Other Family: Male Householder, No Wife Present: Householder 65 Years and Over","Renter-Occupied Housing Units: Family Households: Other Family: Female Householder, No Husband Present","Renter-Occupied Housing Units: Family Households: Other Family: Female Householder, No Husband Present: Householder 15 to 34 Years","Renter-Occupied Housing Units: Family Households: Other Family: Female Householder, No Husband Present: Householder 35 to 64 Years","Renter-Occupied Housing Units: Family Households: Other Family: Female Householder, No Husband Present: Householder 65 Years and Over","Renter-Occupied Housing Units: Nonfamily Households","Renter-Occupied Housing Units: Nonfamily Households: Householder Living Alone","Renter-Occupied Housing Units: Nonfamily Households: Householder Living Alone: Householder 15 to 34 Years","Renter-Occupied Housing Units: Nonfamily Households: Householder Living Alone: Householder 35 to 64 Years","Renter-Occupied Housing Units: Nonfamily Households: Householder Living Alone: Householder 65 Years and Over","Renter-Occupied Housing Units: Nonfamily Households: Householder Not Living Alone","Renter-Occupied Housing Units: Nonfamily Households: Householder Not Living Alone: Householder 15 to 34 Years","Renter-Occupied Housing Units: Nonfamily Households: Householder Not Living Alone: Householder 35 to 64 Years","Renter-Occupied Housing Units: Nonfamily Households: Householder Not Living Alone: Householder 65 Years and Over","Occupied Housing Units","Occupied Housing Units: 1-Person Household","Occupied Housing Units: 2-Person Household","Occupied Housing Units: 3-Person Household","Occupied Housing Units: 4-Person Household","Occupied Housing Units: 5-Person Household","Occupied Housing Units: 6-Person Household","Occupied Housing Units: 7-or-More Person Household","Renter-Occupied Housing Units","Renter-Occupied Housing Units: 1-Person Household","Renter-Occupied Housing Units: 2-Person Household","Renter-Occupied Housing Units: 3-Person Household","Renter-Occupied Housing Units: 4-Person Household","Renter-Occupied Housing Units: 5-Person Household","Renter-Occupied Housing Units: 6-Person Household","Renter-Occupied Housing Units: 7-or-More Person Household","Occupied Housing Units","Occupied Housing Units: with Related Children of the Householder Under 18","Occupied Housing Units: with Related Children of the Householder Under 18: with Own Children of the Householder Under 18","Occupied Housing Units: with Related Children of the Householder Under 18: with Own Children of the Householder Under 18: Under 6 Years Only","Occupied Housing Units: with Related Children of the Householder Under 18: with Own Children of the Householder Under 18: Under 6 Years and 6 to 17 Years","Occupied Housing Units: with Related Children of the Householder Under 18: with Own Children of the Householder Under 18: 6 to 17 Years","Occupied Housing Units: with Related Children of the Householder Under 18: No Own Children of the Householder Under 18","Occupied Housing Units: No Related Children of the Householder Under 18","Renter-Occupied Housing Units","Renter-Occupied Housing Units: with Related Children of the Householder Under 18","Renter-Occupied Housing Units: with Own Children of the Householder Under 18","Renter-Occupied Housing Units: Under 6 Years Only","Renter-Occupied Housing Units: Under 6 Years and 6 to 17 Years","Renter-Occupied Housing Units: 6 to 17 Years","Renter-Occupied Housing Units: No Own Children of the Householder Under 18","Renter-Occupied Housing Units: No Related Children of the Householder Under 18","Households:","Households: Households with One or More People Under 18 Years","Households: Households with One or More People Under 18 Years: Family Households","Households: Households with One or More People Under 18 Years: Family Households: Married-Couple Family","Households: Households with One or More People Under 18 Years: Family Households: Other Family (Single Parent)","Households: Households with One or More People Under 18 Years: Family Households: Other Family (Single Parent): Male Householder, No Wife Present","Households: Households with One or More People Under 18 Years: Family Households: Other Family (Single Parent): Female Householder, No Husband Present","Households: Households with One or More People Under 18 Years: Nonfamily Households","Households: Households with One or More People Under 18 Years: Nonfamily Households: Male Householder","Households: Households with One or More People Under 18 Years: Nonfamily Households: Female Householder","Households: Households with No People Under 18 Years","Households: Households with No People Under 18 Years: Family Households","Households: Households with No People Under 18 Years: Family Households: Married-Couple Family","Households: Households with No People Under 18 Years: Family Households: Other Family","Households: Households with No People Under 18 Years: Family Households: Other Family: Male Householder, No Wife Present","Households: Households with No People Under 18 Years: Family Households: Other Family: Female Householder, No Husband Present","Households: Households with No People Under 18 Years: Nonfamily Households","Households: Households with No People Under 18 Years: Nonfamily Households: Male Householder","Households: Households with No People Under 18 Years: Nonfamily Households: Female Householder","Average Household Size"
"2241155","Lake Charles city, Louisiana","Lake Charles city, Louisiana","la","160","00","ACSSF","0000034",,,,,"22",,,"41155","2241155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US2241155",,,"111979934","7221671",77999,77999,1804.04169914868,43.2356968449275,77999,72898,66951,62191,59958,57281,56151,54814,51901,44865,39682,33211,29387,24610,20641,17514,15066,11414,10092,8501,5093,3094,1313,32981,17486,10366,1928,5999,2439,7120,1287,374,807,106,5833,1990,2907,936,15495,12944,2344,6133,4467,2551,1706,781,64,17819,8270,3567,959,2550,58,4703,790,323,467,0,3913,1717,2196,0,9549,7518,1969,3883,1666,2031,1623,344,64,32981,12944,11001,4238,2284,1914,140,460,17819,7518,5365,2330,1419,906,73,208,32981,8628,7410,2064,1174,4172,1218,24353,17819,5498,4849,1417,637,2795,649,12321,32981,8628,8628,3896,4732,570,4162,0,0,0,24353,8858,6470,2388,717,1671,15495,7682,7813,2.28
"2250115","Metairie CDP, Louisiana","Metairie CDP, Louisiana","la","160","00","ACSSF","0000035",,,,,"22",,,"50115","2250115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US2250115",,,"60143016","109316",141114,141114,6076.9078596258,23.2213492881048,141114,133187,125389,117653,114486,111683,110774,109724,104887,93279,82376,73294,65382,57789,48041,38131,34037,28042,23837,19406,12706,7241,3982,57822,35374,25780,4177,14972,6631,9594,3011,956,1593,462,6583,1116,3517,1950,22448,19532,3731,8048,7753,2916,1156,1222,538,22905,11631,6403,2591,3501,311,5228,1984,867,869,248,3244,856,1881,507,11274,9710,2957,4259,2494,1564,761,706,97,57822,19532,18569,8914,7183,2235,1344,45,22905,9710,5573,3332,2897,912,481,0,57822,15034,13541,4263,2019,7259,1493,42788,22905,7090,6730,2435,1211,3084,360,15815,57822,15142,15034,10085,4949,1435,3514,108,108,0,42680,20340,15695,4645,1576,3069,22340,10215,12125,2.43
"2255000","New Orleans city, Louisiana","New Orleans city, Louisiana","la","160","00","ACSSF","0000036",,,,,"22",,,"55000","2255000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US2255000",,,"438820361","467278772",391006,391006,2307.78003643733,169.429492337416,391006,368003,348804,325272,312882,303712,296820,291399,279271,245336,209739,178920,156216,133493,109789,82084,72993,57532,48810,36066,21716,12122,5890,155104,68103,40794,6010,24443,10341,27309,4725,978,3167,580,22584,4772,14381,3431,87001,76625,14694,42051,19880,10376,5631,3393,1352,80122,25119,8052,3059,4106,887,17067,2726,689,1857,180,14341,4020,8926,1395,55003,48270,13193,26625,8452,6733,4907,1570,256,155104,76625,43905,17145,11189,3371,2121,748,80122,48270,18555,7261,3358,1407,998,273,155104,29348,25672,6800,4289,14583,3676,125756,80122,14496,12643,3449,2051,7143,1853,65626,155104,29672,29450,13182,16268,2612,13656,222,183,39,125432,38653,27612,11041,2113,8928,86779,38659,48120,2.41
"2270000","Shreveport city, Louisiana","Shreveport city, Louisiana","la","160","00","ACSSF","0000037",,,,,"22",,,"70000","2270000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US2270000",,,"277490348","39388834",189149,189149,1765.4439692343,107.13962226852,189149,177036,165816,151354,143944,139747,136142,134060,127707,111736,99189,85219,75349,65211,56646,43810,38665,32183,27695,19656,13456,8231,3787,74650,43574,24718,4377,12853,7488,18856,4622,693,3437,492,14234,3542,7719,2973,31076,27278,5232,13403,8643,3798,2245,1298,255,36112,16559,5196,2283,2575,338,11363,2424,497,1709,218,8939,3165,4626,1148,19553,16885,5020,8741,3124,2668,2119,450,99,74650,27278,23739,11375,8303,2596,831,528,36112,16885,8717,4261,4241,1254,304,450,74650,20074,17192,2787,3766,10639,2882,54576,36112,10721,9290,1422,2349,5519,1431,25391,74650,20233,20074,8186,11888,2370,9518,159,99,60,54417,23500,16532,6968,2252,4716,30917,13917,17000,2.47
"2360545","Portland city, Maine","Portland city, Maine","me","160","00","ACSSF","0000019",,,,,"23",,,"60545","2360545",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US2360545",,,"55863358","123988305",66420,66420,3079.42456307676,21.5689647982925,66420,63710,59938,57317,56284,55696,55401,54925,51652,43506,37280,30956,26552,22883,18707,13785,12043,8562,7537,5960,4115,2718,1649,31193,13443,11088,1310,7823,1955,2355,798,355,354,89,1557,0,1381,176,17750,12352,3702,5612,3038,5398,3177,2030,191,17062,3669,2457,634,1497,326,1212,267,51,216,0,945,0,945,0,13393,9426,3425,3842,2159,3967,2893,1074,0,31193,12352,11006,4133,2896,330,75,401,17062,9426,5134,1372,865,0,0,265,31193,5530,5403,1537,774,3092,127,25663,17062,1858,1818,480,265,1073,40,15204,31193,5634,5570,4110,1460,328,1132,64,64,0,25559,7873,6978,895,470,425,17686,7184,10502,2.06
"2404000","Baltimore city, Maryland","Baltimore city, Maryland","md","160","00","ACSSF","0000027",,,,,"24",,,"04000","2404000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US2404000",,,"209649200","28760489",602495,602495,7443.17087811449,80.9460121050754,602495,564528,530868,497672,479381,462201,454928,446787,421499,361435,306540,264247,230524,197117,160870,124044,107962,84069,72360,54966,33928,18964,10141,237204,117955,62027,11745,37046,13236,55928,10213,2378,5979,1856,45715,10525,27305,7885,119249,95673,20747,43486,31440,23576,12430,8299,2847,124583,50082,17460,5960,9868,1632,32622,5348,1761,3133,454,27274,8825,16491,1958,74501,59991,16897,27956,15138,14510,9609,3710,1191,237204,95673,71578,37207,17508,7843,4505,2890,124583,59991,32296,18066,7264,3390,2002,1574,237204,54298,45747,12213,9204,24330,8551,182906,124583,28777,24705,6060,5992,12653,4072,95806,237204,55371,54614,23514,31100,4650,26450,757,422,335,181833,63341,38513,24828,5563,19265,118492,53046,65446,2.44
"2419125","Columbia CDP, Maryland","Columbia CDP, Maryland","md","160","00","ACSSF","0000028",,,,,"24",,,"19125","2419125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US2419125",,,"82714104","666002",106772,106772,3343.30163010652,31.9360954568129,106772,100665,94380,87801,83438,80995,80059,78820,74244,66488,60959,54702,46378,38570,30691,23940,21864,17727,15361,12864,6943,3009,1312,41195,28293,22118,2758,14100,5260,6175,1274,166,1033,75,4901,797,3607,497,12902,9978,901,5137,3940,2924,1689,1060,175,15247,7750,3920,1020,2296,604,3830,926,166,760,0,2904,797,1940,167,7497,5426,693,2655,2078,2071,1456,615,0,41195,9978,15476,6569,5262,2339,1307,264,15247,5426,5096,1612,1694,647,705,67,41195,12384,12149,2309,2141,7699,235,28811,15247,4448,4448,952,957,2539,0,10799,41195,12384,12384,8892,3492,236,3256,0,0,0,28811,15909,13226,2683,1038,1645,12902,5424,7478,2.58
"2426000","Ellicott City CDP, Maryland","Ellicott City CDP, Maryland","md","160","00","ACSSF","0000029",,,,,"24",,,"26000","2426000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US2426000",,,"77608938","317859",72689,72689,2425.79846387792,29.9649789883196,72689,69341,64759,57396,53755,52428,51779,51544,49401,44971,40910,35972,30595,24159,19071,13487,12051,9959,8924,7197,4539,2429,1178,26732,20136,17084,1660,12291,3133,3052,843,271,529,43,2209,86,1975,148,6596,4940,576,1948,2416,1656,1175,117,364,7944,4903,3287,1043,1668,576,1616,428,271,157,0,1188,86,1102,0,3041,2293,576,1197,520,748,678,70,0,26732,4940,8308,5612,5585,1207,779,301,7944,2293,2549,1427,1141,210,324,0,26732,11610,11363,1457,1370,8536,247,15122,7944,3215,3215,551,550,2114,0,4729,26732,11884,11610,9505,2105,578,1527,274,179,95,14848,8526,7579,947,265,682,6322,2084,4238,2.7
"2430325","Frederick city, Maryland","Frederick city, Maryland","md","160","00","ACSSF","0000030",,,,,"24",,,"30325","2430325",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US2430325",,,"59992790","452579",72152,72152,3114.9211087892,23.163347474969,72152,67815,62986,58103,55216,53964,52892,51605,49085,44305,38152,32497,27601,22157,17690,13139,11836,9659,8466,7092,4210,2075,1181,28558,17302,12981,2657,8050,2274,4321,944,301,528,115,3377,458,2557,362,11256,8860,1651,4389,2820,2396,1211,1046,139,12262,5913,3218,919,2087,212,2695,383,38,267,78,2312,458,1854,0,6349,4731,1051,2170,1510,1618,1009,609,0,28558,8860,8145,3674,4915,1633,1015,316,12262,4731,3334,1729,1435,408,625,0,28558,10029,9096,1536,2641,4919,933,18529,12262,3935,3444,592,947,1905,491,8327,28558,10029,10029,7206,2823,591,2232,0,0,0,18529,7273,5775,1498,353,1145,11256,5075,6181,2.46
"2431175","Gaithersburg city, Maryland","Gaithersburg city, Maryland","md","160","00","ACSSF","0000031",,,,,"24",,,"31175","2431175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US2431175",,,"26723682","314330",68294,68294,6618.87237215291,10.3180717439617,68294,64109,59694,54556,52404,51342,50058,49177,46245,41364,36773,31619,26484,21829,18103,13895,11676,8959,7587,5965,3768,2326,1147,25404,16165,12430,1672,8506,2252,3735,940,25,513,402,2795,380,2382,33,9239,7694,1374,4300,2020,1545,992,395,158,13419,7475,5417,1056,3785,576,2058,526,0,318,208,1532,380,1119,33,5944,4794,1349,2375,1070,1150,853,200,97,25404,7694,7437,4118,3941,1017,744,453,13419,4794,3155,2182,2138,391,527,232,25404,8379,7979,1653,1814,4512,400,17025,13419,5237,5075,958,1444,2673,162,8182,25404,8530,8379,6147,2232,311,1921,151,151,0,16874,7786,6283,1503,629,874,9088,3703,5385,2.67
"2432025","Germantown CDP, Maryland","Germantown CDP, Maryland","md","160","00","ACSSF","0000032",,,,,"24",,,"32025","2432025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US2432025",,,"44112603","263942",81399,81399,4779.18812528048,17.0319723489066,81399,75470,69563,64300,60413,59876,59446,58550,56202,51631,44221,36797,31675,24642,18934,13384,12083,9817,7886,6235,3975,2997,1818,28989,21033,14478,2288,10082,2108,6555,2271,491,1447,333,4284,847,2974,463,7956,6410,864,3740,1806,1546,171,1203,172,10342,6565,3199,999,1798,402,3366,1117,425,692,0,2249,847,1402,0,3777,2783,473,1536,774,994,171,823,0,28989,6410,9591,5878,3765,1932,1120,293,10342,2783,3168,1860,1266,796,431,38,28989,12372,11558,2359,2053,7146,814,16617,10342,5071,4725,1030,1058,2637,346,5271,28989,12552,12434,7895,4539,1384,3155,118,118,0,16437,8599,6583,2016,887,1129,7838,3584,4254,2.81
"2432650","Glen Burnie CDP, Maryland","Glen Burnie CDP, Maryland","md","160","00","ACSSF","0000033",,,,,"24",,,"32650","2432650",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US2432650",,,"44867193","1836782",65987,65987,3809.14272852199,17.3233204169286,65987,62372,58172,55502,53512,51721,50510,49749,45586,38843,34319,30197,24691,20134,15689,12310,10777,8437,7297,5574,3582,1681,963,26808,15736,10908,1950,6870,2088,4828,906,63,843,0,3922,1368,1617,937,11072,7858,1296,4504,2058,3214,1697,1267,250,10496,4319,2515,1106,1225,184,1804,180,0,180,0,1624,1036,494,94,6177,4211,974,2800,437,1966,1007,959,0,26808,7858,9349,4795,3148,993,274,391,10496,4211,3188,1690,1107,300,0,0,26808,6807,6404,1763,1665,2976,403,20001,10496,2658,2511,945,1064,502,147,7838,26808,6990,6946,4593,2353,284,2069,44,44,0,19818,8790,6315,2475,622,1853,11028,4939,6089,2.44
"2467675","Rockville city, Maryland","Rockville city, Maryland","md","160","00","ACSSF","0000034",,,,,"24",,,"67675","2467675",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US2467675",,,"35205683","92311",68252,68252,5021.11707234548,13.5929911644378,68252,64759,60459,56545,54671,52917,52422,52222,49550,44667,37365,31978,27191,22792,19229,15191,13522,11479,10118,7761,5368,2972,1353,25870,16031,12596,1840,7709,3047,3435,738,187,503,48,2697,257,2291,149,9839,7665,1027,3082,3556,2174,1170,629,375,10972,5238,3735,1162,2265,308,1503,259,133,126,0,1244,257,987,0,5734,4397,769,1669,1959,1337,1026,264,47,25870,7665,8210,4636,3330,1184,398,447,10972,4397,3452,1634,1045,401,43,0,25870,8104,6932,1824,1141,3967,1172,17766,10972,3313,3201,901,625,1675,112,7659,25870,8104,8104,6454,1650,233,1417,0,0,0,17766,7927,6142,1785,505,1280,9839,4125,5714,2.61
"2472450","Silver Spring CDP, Maryland","Silver Spring CDP, Maryland","md","160","00","ACSSF","0000035",,,,,"24",,,"72450","2472450",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US2472450",,,"20420951","75601",81816,81816,10376.7179026717,7.88457398258216,81816,75333,69671,65705,63847,62891,62127,61533,58356,50047,41197,33232,27206,22626,19579,15096,13359,10819,8338,6548,3584,1829,695,32138,18264,14024,2722,8870,2432,4240,1251,162,680,409,2989,406,2191,392,13874,10964,2931,4581,3452,2910,2227,516,167,19502,8524,5684,2154,3045,485,2840,747,162,527,58,2093,371,1722,0,10978,8492,2874,3345,2273,2486,2227,198,61,32138,10964,9935,4504,4560,1261,446,468,19502,8492,5385,2215,1904,950,330,226,32138,9323,8848,2573,2094,4181,475,22815,19502,5028,4936,1250,1533,2153,92,14474,32138,9480,9422,7362,2060,511,1549,58,58,0,22658,8842,6662,2180,740,1440,13816,6328,7488,2.53
"2481175","Waldorf CDP, Maryland","Waldorf CDP, Maryland","md","160","00","ACSSF","0000036",,,,,"24",,,"81175","2481175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US2481175",,,"93910648","594741",78591,78591,2167.48314747014,36.2591054475928,78591,74451,68037,62188,58787,56178,55588,55197,50530,43821,38657,32680,28590,21924,15307,11739,9628,7386,6058,4408,3123,1637,1025,28490,19381,10759,1098,8333,1328,8622,1232,252,942,38,7390,2190,4311,889,9109,7597,1062,4834,1701,1512,999,473,40,9581,5974,2440,565,1715,160,3534,211,128,83,0,3323,1433,1548,342,3607,2936,771,1346,819,671,582,49,40,28490,7597,9970,4795,2865,1999,888,376,9581,2936,3903,1478,109,717,395,43,28490,10757,9693,1803,1575,6315,1064,17733,9581,3883,3840,955,725,2160,43,5698,28490,10902,10757,4837,5920,950,4970,145,145,0,17588,8624,5922,2702,282,2420,8964,3177,5787,2.75
"2507000","Boston city, Massachusetts","Boston city, Massachusetts","ma","160","00","ACSSF","0000037",,,,,"25",,,"07000","2507000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US2507000",,,"125189069","106913861",695926,695926,14397.7422317501,48.3357729842764,695926,660533,630640,602416,585139,554851,538626,521705,482494,385467,310696,259755,224161,188594,151963,114917,100409,82414,70132,53437,34719,19315,9956,274674,128894,78110,17461,45366,15283,50784,10460,2632,6266,1562,40324,10269,23655,6400,145780,98649,25597,44884,28168,47131,35335,9425,2371,180938,70481,34542,11881,18189,4472,35939,5466,1905,2875,686,30473,9380,18159,2934,110457,71387,21045,30571,19771,39070,32561,5476,1033,274674,98649,91270,39449,26029,11467,4691,3119,180938,71387,57593,25762,14965,7241,2562,1428,274674,57803,51879,14128,10109,27642,5924,216871,180938,36040,32729,7996,6753,17980,3311,144898,274674,59000,58288,29751,28537,4016,24521,712,416,296,215674,70606,48359,22247,6444,15803,145068,66804,78264,2.36
"2509000","Brockton city, Massachusetts","Brockton city, Massachusetts","ma","160","00","ACSSF","0000038",,,,,"25",,,"09000","2509000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US2509000",,,"55251230","475809",95781,95781,4489.88432743002,21.3326208461197,95781,89346,82549,76443,71961,69622,68562,67174,63752,56463,48427,40809,35552,30621,25783,20408,18178,13279,11391,8993,5405,2949,1863,31852,21357,10787,950,7443,2394,10570,2786,1045,1574,167,7784,1564,5586,634,10495,8672,978,3849,3845,1823,521,800,502,13662,7571,2407,104,1997,306,5164,1284,856,359,69,3880,1100,2610,170,6091,5141,568,2433,2140,950,477,435,38,31852,8672,6961,6287,4747,3724,965,496,13662,5141,3208,2331,1310,1245,358,69,31852,11694,9762,1589,2991,5182,1932,20158,13662,4362,3615,701,1021,1893,747,9300,31852,12007,11823,5618,6205,1544,4661,184,0,184,19845,9534,5169,4365,1242,3123,10311,5071,5240,2.95
"2511000","Cambridge city, Massachusetts","Cambridge city, Massachusetts","ma","160","00","ACSSF","0000039",,,,,"25",,,"11000","2511000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US2511000",,,"16557828","1825939",118967,118967,18608.9082696112,6.39301340392311,118967,113227,109797,106769,105210,97674,94683,90169,79944,61122,46607,37168,31237,26024,20806,17042,15209,12219,10303,8257,4526,2118,1021,46383,20109,16478,3898,9672,2908,3631,1176,654,311,211,2455,302,1968,185,26274,15677,5169,5820,4688,10597,8002,2068,527,30187,10587,8492,3521,4668,303,2095,962,654,175,133,1133,227,906,0,19600,11047,4686,3909,2452,8553,7476,974,103,46383,15677,17466,7088,4913,1021,129,89,30187,11047,10757,4973,2998,322,44,46,46383,7940,7703,3140,1628,2935,237,38443,30187,4236,4200,2198,1079,923,36,25951,46383,8073,7983,6432,1551,311,1240,90,40,50,38310,12126,10046,2080,865,1215,26184,12456,13728,2.2
"2523000","Fall River city, Massachusetts","Fall River city, Massachusetts","ma","160","00","ACSSF","0000040",,,,,"25",,,"23000","2523000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US2523000",,,"85765171","18428616",89662,89662,2707.66687072775,33.114117903249,89662,82668,77287,72161,69747,67798,67387,66817,62706,56348,49370,43036,38249,32551,27049,21553,18406,15004,13394,10187,6791,4512,2277,38136,22514,14045,2261,8315,3469,8469,1838,626,1045,167,6631,2694,3355,582,15622,13912,2395,6194,5323,1710,581,899,230,24804,12729,6538,1962,3689,887,6191,823,555,268,0,5368,2694,2265,409,12075,10684,1981,4879,3824,1391,524,756,111,38136,13912,11222,7074,3677,1363,416,472,24804,10684,6244,5047,1685,914,0,230,38136,12268,11298,3391,2319,5588,970,25868,24804,8428,8269,3244,1886,3139,159,16376,38136,12364,12364,6032,6332,1029,5303,0,0,0,25772,10150,8013,2137,809,1328,15622,6928,8694,2.31
"2524960","Framingham city, Massachusetts","Framingham city, Massachusetts","ma","160","00","ACSSF","0000041",,,,,"25",,,"24960","2524960",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16000US2524960",,,"64863245","3784599",73123,73123,2919.79988734452,25.0438395853572,73123,69629,66518,62782,60524,58829,58075,57285,54495,48693,41619,37129,31421,26091,20133,16874,15272,12701,10934,8556,5110,2799,1595,28470,18474,14826,2355,8656,3815,3648,747,0,747,0,2901,725,1878,298,9996,7430,1272,3711,2447,2566,1493,803,270,12503,5690,3384,1472,1460,452,2306,300,0,300,0,2006,725,1281,0,6813,4926,1068,2566,1292,1887,1438,449,0,28470,7430,10408,5004,4161,1341,0,126,12503,4926,3921,2131,1334,191,0,0,28470,8472,7655,2047,684,4924,817,19998,12503,2928,2575,684,46,1845,353,9575,28470,8472,8472,6257,2215,251,1964,0,0,0,19998,10002,8569,1433,496,937,9996,5777,4219,2.46
