,zipcode,covid_cases,H1. HOUSING OCCUPANCY AND TENURE.Total housing units,H1. HOUSING OCCUPANCY AND TENURE.Occupied housing units,H1. HOUSING OCCUPANCY AND TENURE.Owner-occupied,H1. HOUSING OCCUPANCY AND TENURE.Renter-occupied,H1. HOUSING OCCUPANCY AND TENURE.Average household size of owner-occupied unit,H1. HOUSING OCCUPANCY AND TENURE.Average household size of renter-occupied unit,H1. HOUSING OCCUPANCY AND TENURE.Vacant housing units,H1. HOUSING OCCUPANCY AND TENURE.For sale,H1. HOUSING OCCUPANCY AND TENURE.For rent,"H1. HOUSING OCCUPANCY AND TENURE.For seasonal, recreational, or occasional use",H1. HOUSING OCCUPANCY AND TENURE.Total owner units,H1. HOUSING OCCUPANCY AND TENURE.Homeowner vacancy rate,H1. HOUSING OCCUPANCY AND TENURE.Total rental units,H1. HOUSING OCCUPANCY AND TENURE.Rental vacancy rate,H1. HOUSING OCCUPANCY AND TENURE.People living in owned homes,H1. HOUSING OCCUPANCY AND TENURE.People living in rental homes,H2. UNITS IN STRUCTURE.Total housing units,H2. UNITS IN STRUCTURE.Single-family units,"H2. UNITS IN STRUCTURE.Single unit, detached","H2. UNITS IN STRUCTURE.Single unit, attached",H2. UNITS IN STRUCTURE.Duplexes,H2. UNITS IN STRUCTURE.3 or 4 units,H2. UNITS IN STRUCTURE.5 to 9 units,H2. UNITS IN STRUCTURE.10 to 19 units,H2. UNITS IN STRUCTURE.20 or more units,H2. UNITS IN STRUCTURE.Mobile home,"H2. UNITS IN STRUCTURE.Boat, RV, van, etc.",H2. UNITS IN STRUCTURE.Mobile homes per 1000 HUs,H3. YEAR STRUCTURE BUILT.Total housing units,H3. YEAR STRUCTURE BUILT.Built 2010 or later,H3. YEAR STRUCTURE BUILT.Built 2000 to 2009,H3. YEAR STRUCTURE BUILT.Built 1990 to 1999,H3. YEAR STRUCTURE BUILT.Built 1980 to 1989,H3. YEAR STRUCTURE BUILT.Built 1970 to 1979,H3. YEAR STRUCTURE BUILT.Built 1960 to 1969,H3. YEAR STRUCTURE BUILT.Built 1950 to 1959,H3. YEAR STRUCTURE BUILT.Built 1940 to 1949,H3. YEAR STRUCTURE BUILT.Built 1939 or earlier,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Occupied housing units,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 2010 or later,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 2000 to 2009,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 1990 to 1999,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 1989 or earlier,H5. VEHICLES AVAILABLE.Occupied housing units,H5. VEHICLES AVAILABLE.No vehicles available,H5. VEHICLES AVAILABLE.1 vehicle available,H5. VEHICLES AVAILABLE.2 vehicles available,H5. VEHICLES AVAILABLE.3 or more vehicles available,H6. HOUSE HEATING FUEL.Occupied housing units,H6. HOUSE HEATING FUEL.Utility gas,"H6. HOUSE HEATING FUEL.Bottled, tank, or LP gas",H6. HOUSE HEATING FUEL.Electricity,"H6. HOUSE HEATING FUEL.Fuel oil, kerosene, etc.",H6. HOUSE HEATING FUEL.Coal or coke,H6. HOUSE HEATING FUEL.Wood,H6. HOUSE HEATING FUEL.Solar energy,H6. HOUSE HEATING FUEL.Other fuel,H6. HOUSE HEATING FUEL.No fuel used,H7. SELECTED CHARACTERISTICS.Occupied housing units,H7. SELECTED CHARACTERISTICS.Lacking complete plumbing facilities,H7. SELECTED CHARACTERISTICS.Lacking complete kitchen facilities,H7. SELECTED CHARACTERISTICS.No telephone service available,H8. OCCUPANTS PER ROOM.Occupied housing units,H8. OCCUPANTS PER ROOM.1.00 or less,H8. OCCUPANTS PER ROOM.1.01 to 1.50,H8. OCCUPANTS PER ROOM.1.51 or more,H9. HOME VALUES.Owner-occupied units,"H9. HOME VALUES.Less than $50,000","H9. HOME VALUES.$50,000 to $99,999","H9. HOME VALUES.$100,000 to $149,999","H9. HOME VALUES.$150,000 to $199,999","H9. HOME VALUES.$200,000 to $299,999","H9. HOME VALUES.$300,000 to $499,999","H9. HOME VALUES.$500,000 to $999,999","H9. HOME VALUES.$1,000,000 or more","H9. HOME VALUES.$2,000,000 or more",H9. HOME VALUES.Median home value,H9. HOME VALUES.Average home value,H10. SELECTED MONTHLY OWNER COSTS.Owner-occupied units,H10. SELECTED MONTHLY OWNER COSTS.Housing units with a mortgage,H10. SELECTED MONTHLY OWNER COSTS.Owner costs 30% or more of HH income,H10. SELECTED MONTHLY OWNER COSTS.Median owner costs,H10. SELECTED MONTHLY OWNER COSTS.Housing units without a mortgage,H10. SELECTED MONTHLY OWNER COSTS.Nonmortgage owner costs 30% or more of HH income,H10. SELECTED MONTHLY OWNER COSTS.Median owner costs,H11. GROSS RENT.Renter-occupied units,H11. GROSS RENT.Paying cash rent,H11. GROSS RENT.Paying no cash rent,H11. GROSS RENT.Median rent,H11. GROSS RENT.Average gross rent,H11. GROSS RENT.Gross rent 30% or more of HH income,H11. GROSS RENT.Gross rent of $750 or more
0,10454,1116,,94.4,5.2,94.8,,,5.6,16.0,32.5,3.5,,,,,6.1,91.3,,4.5,56.8,43.2,4.2,5.8,5.9,12.6,66.7,,0.4,,,3.4,6.1,3.6,5.5,9.8,13.3,20.7,5.8,31.8,,41.4,29.7,15.4,13.5,,77.4,19.3,2.5,0.8,,43.2,0.9,12.1,37.7,0.2,,0.1,2.6,3.3,,1.1,0.8,3.5,,86.0,9.3,4.8,,4.5,5.2,,3.1,8.6,51.7,26.9,,,,,,79.3,46.6,,20.7,5.6,,,98.6,1.4,,,58.7,47.4
0,10455,1251,,95.6,8.3,91.7,,,4.4,4.4,48.3,7.8,,,,,8.9,88.2,,3.9,41.7,58.3,5.3,6.2,5.5,10.4,68.4,,0.2,,,4.3,6.5,6.6,4.5,9.1,11.2,12.4,4.7,40.7,,41.8,30.8,16.1,11.2,,73.9,21.9,3.8,0.4,,34.2,2.2,11.7,48.5,0.2,,0.3,1.0,1.9,,0.7,0.9,3.2,,87.7,8.7,3.6,,14.4,4.1,4.9,2.7,18.5,32.3,19.3,,3.8,,,,66.9,45.5,,33.1,19.1,,,98.2,1.8,,,58.6,61.3
0,10456,2443,,95.1,5.7,94.3,,,4.9,0.8,34.9,1.1,,,,,5.9,91.4,,3.5,37.0,63.0,3.5,6.5,3.4,7.7,75.2,0.1,0.1,,,4.7,8.6,5.6,3.1,4.8,10.9,10.6,8.6,43.3,,42.5,32.9,14.1,10.5,,73.9,21.3,4.3,0.4,,45.2,1.0,12.7,37.0,0.1,,,1.4,2.5,,0.9,0.7,3.3,,85.9,8.1,6.0,,10.4,3.9,4.4,5.5,13.4,45.3,15.6,0.6,1.0,,,,66.6,54.3,,33.4,36.6,,,97.1,2.9,,,55.1,63.1
0,10457,2049,,95.2,5.8,94.2,,,4.8,5.3,41.0,3.1,,,,,6.6,89.1,,4.6,52.2,47.8,5.4,7.2,3.8,6.6,72.1,0.1,0.2,,,3.5,5.3,6.0,3.8,8.1,5.7,7.4,10.4,49.8,,46.7,29.4,13.9,9.9,,72.0,22.8,4.2,1.0,,39.0,1.3,10.6,45.9,,,,1.3,1.9,,0.3,0.7,3.1,,82.1,10.8,7.1,,13.8,7.0,6.1,1.5,8.3,41.3,20.9,1.2,,,,,56.2,54.8,,43.8,13.5,,,97.0,3.0,,,63.2,71.2
0,10458,2004,,93.9,3.9,96.1,,,6.1,5.9,46.5,3.5,,,,,3.9,92.2,,2.9,64.4,35.6,4.6,5.3,5.9,9.5,71.5,0.2,0.1,,,2.4,3.1,2.1,1.9,4.8,7.5,7.2,9.7,61.3,,50.7,27.2,12.5,9.6,,73.3,22.2,3.8,0.7,,24.6,2.2,7.3,63.9,,,,0.8,1.2,,0.6,0.9,2.3,,82.9,10.4,6.7,,2.2,0.6,11.3,9.2,7.3,43.1,22.2,2.3,1.9,,,,64.9,53.6,,35.1,43.3,,,97.2,2.8,,,61.2,79.1
0,10459,1463,,92.1,11.4,88.6,,,7.9,1.8,7.4,12.3,,,,,12.9,85.5,,6.2,36.2,63.8,7.0,10.8,7.1,10.3,58.2,0.1,0.3,,,5.6,14.2,10.0,7.0,4.9,6.4,7.7,4.0,40.2,,42.7,33.6,15.0,8.8,,67.6,25.1,6.3,1.0,,37.8,1.1,9.0,48.5,0.7,0.2,0.1,0.6,2.0,,0.9,0.8,3.1,,89.8,7.7,2.5,,6.5,3.4,0.9,2.6,10.2,57.8,15.6,2.3,0.7,,,,69.2,46.6,,30.8,21.1,,,96.9,3.1,,,58.3,63.1
0,10460,1614,,95.3,10.5,89.5,,,4.7,3.6,22.1,,,,,,13.0,85.0,,5.0,75.5,24.5,8.6,10.4,4.5,5.7,65.6,0.1,,,,3.9,7.6,7.9,4.6,15.0,8.8,10.3,7.0,34.8,,43.6,29.0,14.7,12.7,,51.6,24.0,23.6,0.8,,31.9,1.5,9.3,54.8,,,,0.8,1.7,,0.8,0.5,2.9,,88.0,8.3,3.7,,4.9,6.4,2.7,4.8,9.0,43.5,28.0,0.4,0.4,,,,65.4,68.3,,34.6,13.9,,,96.6,3.4,,,61.6,65.4
0,10461,1855,,93.3,32.6,67.4,,,6.7,2.5,22.3,7.6,,,,,36.4,61.4,,25.4,65.5,34.5,18.0,15.4,5.3,4.4,31.3,,0.1,,,0.5,4.3,2.4,2.1,6.4,17.6,16.8,13.1,36.9,,47.5,24.0,11.9,16.6,,36.5,44.9,14.6,4.1,,49.6,2.9,8.3,35.8,0.1,,,2.2,1.0,,0.3,1.0,2.4,,91.8,5.0,3.2,,3.8,1.3,3.2,2.5,6.5,50.1,31.4,0.8,0.4,,,,58.8,49.7,,41.2,22.4,,,96.4,3.6,,,52.2,87.4
0,10462,2231,,94.9,22.3,77.7,,,5.1,5.5,31.6,4.2,,,,,25.4,74.1,,8.7,58.5,41.5,10.8,7.6,3.6,3.2,65.9,0.1,0.1,,,1.2,3.2,1.9,1.6,4.4,7.9,12.9,23.7,43.2,,45.4,29.5,12.5,12.7,,55.3,34.4,8.8,1.6,,48.6,2.4,8.6,35.1,,,,1.9,3.4,,0.3,0.5,3.4,,88.9,5.7,5.4,,4.6,9.3,14.5,14.7,6.8,26.1,22.7,0.4,0.7,,,,65.8,51.0,,34.2,28.7,,,98.5,1.5,,,53.0,90.4
0,10463,1963,,95.7,32.1,67.9,,,4.3,10.0,25.6,13.7,,,,,30.3,66.2,,5.4,75.1,24.9,3.9,2.7,1.8,5.4,80.6,0.2,,,,1.3,1.8,2.0,2.0,9.0,18.4,24.2,9.2,32.1,,41.6,25.9,16.3,16.3,,47.2,40.9,10.5,1.4,,42.2,2.5,9.3,41.6,0.1,0.1,,2.0,2.3,,0.4,0.6,2.0,,91.9,4.6,3.5,,11.9,4.8,5.5,9.8,20.4,23.2,19.7,4.2,0.5,,,,46.6,24.1,,53.4,11.1,,,97.8,2.2,,,51.8,78.2
0,10464,118,,87.8,65.9,34.1,,,12.2,,,5.7,,,,,67.1,32.5,,55.1,88.9,11.1,21.6,10.2,1.8,1.1,10.2,,,,,,9.0,2.9,16.2,1.9,11.7,12.7,7.4,38.1,,37.6,31.8,12.2,18.5,,19.6,38.2,30.5,11.6,,84.1,0.8,5.5,7.9,,,,,1.7,,,,0.6,,98.2,1.0,0.8,,,,3.1,,6.2,35.0,52.4,3.0,0.3,,,,56.4,38.2,,43.6,16.4,,,96.6,3.4,,,47.3,64.3
0,10465,1468,,95.0,56.3,43.7,,,5.0,21.5,25.0,3.5,,,,,57.2,38.5,,42.3,60.5,39.5,26.6,13.2,2.8,1.6,13.3,0.2,,,,0.7,6.9,3.3,4.6,10.7,18.4,22.9,9.6,22.9,,33.0,27.0,15.4,24.5,,21.1,40.3,30.5,8.1,,66.2,1.9,8.6,21.6,,,,0.5,1.2,,0.5,0.5,1.5,,96.4,2.9,0.7,,3.0,0.7,1.0,1.5,6.2,49.2,37.1,1.0,0.2,,,,61.3,44.4,,38.7,28.9,,,97.3,2.7,,,44.2,70.8
0,10466,2360,,94.4,38.8,61.2,,,5.6,11.1,35.3,6.0,,,,,44.0,55.0,,25.7,52.7,47.3,21.6,18.5,3.6,4.9,25.5,0.2,,,,1.1,4.0,3.0,3.0,5.9,15.0,21.5,12.0,34.6,,39.1,28.9,17.2,14.8,,41.0,35.4,18.3,5.2,,54.4,1.8,15.6,25.4,,,,1.0,1.7,,0.4,0.4,1.8,,90.7,5.2,4.1,,3.4,1.9,0.7,1.7,5.0,59.6,26.9,0.3,0.5,,,,76.7,56.1,,23.3,24.5,,,97.7,2.3,,,57.7,75.8
0,10467,3299,,95.3,13.6,86.4,,,4.7,8.6,38.3,1.7,,,,,15.2,83.2,,6.2,56.8,43.2,7.5,9.5,4.5,6.2,65.7,0.3,,,,2.5,3.2,3.1,3.9,7.9,11.8,13.5,13.9,40.3,,46.8,28.4,13.6,11.2,,60.0,31.6,7.3,1.1,,37.5,1.8,9.4,47.7,0.1,,0.1,2.0,1.6,,0.9,0.7,4.9,,84.1,9.1,6.8,,12.5,6.0,6.1,9.1,10.7,31.8,22.5,1.1,0.1,,,,59.7,55.2,,40.3,20.5,,,97.3,2.7,,,60.7,81.5
0,10468,2685,,95.7,7.6,92.4,,,4.3,1.6,49.2,1.4,,,,,7.2,91.1,,2.7,47.4,52.6,4.1,2.9,2.5,4.6,82.6,0.2,0.4,,,1.2,2.0,1.0,1.9,5.1,7.1,8.6,14.7,58.4,,43.1,32.1,12.4,12.4,,71.8,24.4,3.1,0.7,,27.1,1.3,6.7,62.1,,,,1.2,1.6,,1.0,2.0,2.0,,81.9,11.8,6.2,,13.3,8.8,15.9,13.7,16.3,22.9,8.0,0.4,0.8,,,,60.9,35.5,,39.1,25.5,,,96.3,3.7,,,61.5,82.0
0,10469,2952,,94.9,51.0,49.0,,,5.1,9.0,20.3,7.8,,,,,52.7,43.8,,39.7,41.9,58.1,25.8,14.8,4.2,6.0,9.4,0.1,,,,0.5,4.2,2.5,4.0,5.8,14.1,26.9,17.5,24.5,,33.2,30.0,17.5,19.3,,32.5,39.5,21.1,6.9,,59.8,2.2,7.2,28.9,0.3,,,0.3,1.4,,0.2,0.3,1.1,,90.2,6.3,3.5,,1.8,0.5,1.5,1.2,4.3,60.1,29.4,0.7,0.3,,,,70.9,58.5,,29.1,21.5,,,97.8,2.2,,,55.1,81.4
0,10470,443,,94.9,36.6,63.4,,,5.1,,37.5,,,,,,42.1,57.2,,22.3,79.4,20.6,16.7,17.5,6.7,3.2,33.5,0.1,,,,0.5,1.8,1.1,2.4,3.2,11.2,15.5,15.5,48.8,,44.1,26.5,11.1,18.2,,41.1,39.3,16.2,3.4,,49.1,2.8,9.4,36.5,0.2,,,0.6,1.4,,0.3,0.5,2.0,,92.9,4.3,2.8,,5.3,5.4,7.3,4.6,3.2,42.5,31.1,,0.5,,,,55.6,45.6,,44.4,25.1,,,95.8,4.2,,,57.2,86.0
0,10471,778,,88.9,48.8,51.2,,,11.1,7.5,19.9,8.3,,,,,44.1,41.6,,17.6,79.2,20.8,5.2,6.5,1.2,1.4,67.6,0.4,,,,1.6,1.9,1.1,1.9,6.7,28.4,23.2,12.4,22.8,,41.7,23.1,12.8,22.5,,27.6,50.9,18.3,3.3,,49.8,2.6,8.9,35.4,0.4,,,1.8,1.2,,0.7,1.3,1.7,,96.8,0.7,2.5,,1.4,4.7,5.6,13.6,19.3,18.7,26.9,5.9,3.9,,,,49.1,29.5,,50.9,18.7,,,98.1,1.9,,,44.8,86.8
0,10472,1919,,93.6,14.3,85.7,,,6.4,3.7,18.9,4.3,,,,,16.2,82.6,,8.5,43.4,56.6,12.5,20.6,4.8,5.2,48.2,0.2,,,,0.8,2.1,2.6,3.5,5.5,15.7,23.3,11.1,35.4,,42.5,30.4,11.5,15.6,,62.3,25.7,10.0,2.0,,36.3,1.6,7.7,51.6,0.2,,,0.7,1.9,,0.9,0.6,3.0,,84.1,9.3,6.6,,9.5,3.3,3.2,1.3,4.5,42.4,34.9,,0.9,,,,58.8,62.2,,41.2,26.0,,,97.9,2.1,,,62.4,74.7
0,10473,1904,,95.4,29.6,70.4,,,4.6,8.0,40.7,1.9,,,,,32.4,67.1,,23.6,44.4,55.6,12.5,7.6,1.2,2.7,51.5,0.2,0.7,,,1.3,8.2,4.1,4.5,14.2,24.9,16.3,8.6,17.9,,30.1,32.0,17.8,20.1,,47.0,37.6,12.0,3.5,,48.8,1.5,10.1,35.7,,,0.2,1.1,2.6,,0.6,0.8,2.3,,93.5,4.0,2.5,,8.2,2.1,1.5,2.6,11.6,59.8,13.3,0.2,0.7,,,,68.5,54.6,,31.5,23.7,,,98.2,1.8,,,50.9,63.6
0,10474,320,,85.8,6.3,93.7,,,14.2,2.9,11.2,19.2,,,,,7.4,84.1,,6.6,37.5,62.5,12.5,9.9,4.0,8.9,58.0,0.2,,,,,3.7,5.7,6.5,4.2,7.3,7.5,4.0,61.1,,48.8,25.0,14.0,12.2,,68.3,25.3,4.6,1.7,,37.6,0.7,8.1,49.7,,,,0.9,3.0,,1.3,0.5,3.2,,83.1,11.4,5.5,,8.2,2.3,,,6.4,65.8,17.4,,,,,,68.5,32.0,,31.5,26.1,,,95.7,4.3,,,61.7,71.2
0,10475,1679,,98.3,43.1,56.9,,,1.7,27.4,,,,,,,42.2,54.4,,2.9,64.4,35.6,2.5,1.8,0.5,1.0,90.8,0.1,0.4,,,0.5,0.6,2.4,0.6,28.1,56.0,5.8,3.0,3.0,,23.9,28.0,27.4,20.7,,43.9,42.4,12.2,1.5,,46.6,0.4,26.6,11.0,0.6,,,3.3,11.6,,0.6,0.6,1.7,,94.0,4.8,1.3,,71.0,3.5,5.0,3.5,9.5,4.4,3.3,,,,,,31.9,16.6,,68.1,5.5,,,99.6,0.4,,,39.5,79.8
0,11004,572,,96.6,71.0,29.0,,,3.4,38.7,,12.7,,,,,75.0,19.1,,47.3,96.3,3.7,36.7,5.7,2.8,3.0,4.6,,,,,0.7,1.3,0.9,1.0,3.5,12.7,47.8,26.7,5.4,,31.2,30.8,14.6,23.4,,7.4,44.7,31.4,16.5,,72.5,1.7,3.3,21.5,,,0.3,0.3,0.4,,,,0.6,,95.8,3.6,0.6,,0.5,1.3,0.7,6.8,21.0,15.7,51.0,2.7,0.3,,,,58.1,34.6,,41.9,16.0,,,92.4,7.6,,,31.5,83.7
0,11101,618,,78.3,16.9,83.1,,,21.7,0.5,10.3,23.9,,,,,17.9,80.0,,3.8,44.7,55.3,6.1,7.3,8.7,5.5,68.5,0.1,,,,22.0,14.0,1.3,0.9,1.1,2.7,4.7,17.0,36.4,,60.7,22.6,8.8,8.0,,71.0,24.2,4.1,0.7,,64.5,2.9,19.9,8.6,,,0.1,1.3,2.7,,0.5,0.3,2.8,,92.5,3.6,3.9,,0.5,0.9,,,1.2,7.1,49.6,38.9,1.8,,,,69.3,41.5,,30.7,18.4,,,98.5,1.5,,,41.4,45.5
0,11102,598,,80.4,13.3,86.7,,,19.6,1.4,7.4,13.5,,,,,14.1,84.9,,3.5,44.1,55.9,12.0,16.3,19.3,7.2,41.7,,,,,5.1,10.0,4.9,4.2,4.8,10.2,11.1,12.0,37.8,,56.5,19.4,11.3,12.8,,62.1,31.9,5.3,0.7,,65.0,3.2,16.3,12.2,,,,1.1,2.2,,,0.2,2.8,,93.2,3.9,2.8,,2.3,1.4,2.5,3.4,10.6,20.0,47.5,11.8,0.5,,,,46.0,51.8,,54.0,35.9,,,97.5,2.5,,,47.5,74.2
0,11103,562,,87.0,16.2,83.8,,,13.0,1.3,7.4,22.4,,,,,17.7,82.0,,6.6,28.0,72.0,16.6,20.1,21.8,10.7,24.0,0.2,,,,1.3,3.1,1.6,3.0,6.4,8.8,12.1,14.7,48.9,,52.0,21.2,12.6,14.2,,62.5,29.5,6.3,1.7,,61.6,2.7,12.1,21.0,,,,1.3,1.3,,0.2,0.7,2.5,,94.5,4.0,1.5,,2.8,0.4,0.6,2.1,3.1,14.0,57.1,18.3,1.7,,,,40.4,49.5,,59.6,36.2,,,96.0,4.0,,,45.0,85.2
0,11104,487,,91.6,19.8,80.2,,,8.4,0.9,21.4,10.6,,,,,19.7,80.2,,6.5,18.7,81.3,8.8,4.2,11.2,7.2,62.1,0.1,,,,0.4,1.8,0.9,1.3,4.0,5.7,11.9,18.1,55.9,,49.2,23.4,13.3,14.2,,59.2,36.0,4.0,0.8,,70.2,3.1,3.9,20.5,,,0.1,0.8,1.4,,0.3,0.6,2.4,,89.4,7.0,3.6,,,0.9,0.9,3.5,13.6,33.2,35.9,11.6,0.3,,,,52.4,35.5,,47.6,21.9,,,96.2,3.8,,,51.9,89.6
0,11105,483,,88.3,27.7,72.3,,,11.7,2.2,18.2,12.4,,,,,31.5,68.4,,12.4,25.7,74.3,26.7,21.0,15.4,9.2,15.4,,,,,1.3,2.2,1.9,2.8,4.9,8.7,13.1,18.0,47.1,,48.4,19.8,12.2,19.7,,47.2,39.3,11.0,2.4,,64.6,3.3,10.5,19.1,0.2,0.1,,1.0,1.3,,0.3,0.3,2.2,,93.5,4.4,2.1,,1.3,0.9,1.1,1.3,2.9,7.8,62.6,21.6,0.3,,,,45.7,53.4,,54.3,28.9,,,97.1,2.9,,,44.9,82.1
0,11106,632,,89.1,17.8,82.2,,,10.9,1.2,11.4,20.1,,,,,20.4,79.0,,4.8,40.8,59.2,11.4,10.6,13.9,8.2,50.8,0.3,,,,3.8,4.4,4.0,1.8,5.6,8.6,19.0,16.1,36.7,,49.8,23.0,13.8,13.4,,61.2,32.1,5.9,0.8,,58.4,2.2,14.6,21.0,,0.4,,1.2,2.1,,0.2,0.7,2.1,,92.6,4.1,3.3,,1.2,1.7,0.2,1.7,10.5,28.2,41.0,11.5,4.0,,,,47.1,48.6,,52.9,24.3,,,98.2,1.8,,,44.5,76.0
0,11109,47,,72.7,9.9,90.1,,,27.3,,13.9,74.9,,,,,11.6,88.4,,,,,1.6,,1.7,0.2,96.5,,,,,49.5,42.5,5.5,0.7,,,,,1.8,,92.6,4.3,3.1,,,61.7,32.1,5.6,0.6,,45.6,,46.1,1.8,0.9,,,1.2,4.5,,,1.5,0.6,,93.4,2.3,4.2,,3.4,,,,,15.1,55.7,25.8,,,,,36.1,50.5,,63.9,15.1,,,99.0,1.0,,,34.8,7.5
0,11201,676,,91.3,37.1,62.9,,,8.7,6.1,18.0,17.2,,,,,35.1,56.7,,4.3,26.4,73.6,4.3,8.3,9.8,8.6,64.4,0.3,,,,11.0,12.7,1.8,1.9,3.1,6.6,11.3,5.4,46.3,,57.7,20.7,8.5,13.0,,68.1,28.1,3.3,0.4,,56.5,1.9,25.2,11.9,0.1,0.2,,2.0,2.3,,0.2,0.5,2.0,,94.5,2.5,3.1,,1.7,0.3,0.7,0.9,2.7,14.8,34.4,23.4,21.2,,,,63.2,25.3,,36.8,14.1,,,96.3,3.7,,,34.0,36.9
0,11203,2015,,89.8,40.6,59.4,,,10.2,2.2,7.6,1.4,,,,,44.7,53.0,,27.2,27.5,72.5,24.5,15.9,7.2,4.0,21.0,0.2,,,,1.6,3.6,3.6,1.7,3.0,8.2,10.5,14.4,53.3,,32.6,27.7,16.7,22.9,,48.1,38.8,10.9,2.2,,88.8,1.1,3.5,5.5,,0.1,,0.5,0.5,,0.4,0.4,2.1,,93.6,5.0,1.4,,3.0,1.2,1.2,0.6,3.9,57.4,31.1,1.1,0.7,,,,68.9,60.0,,31.1,32.6,,,95.3,4.7,,,55.4,84.3
0,11204,2002,,91.7,37.1,62.9,,,8.3,5.7,29.1,18.8,,,,,41.2,58.7,,21.8,35.2,64.8,27.7,22.9,4.6,4.1,18.7,0.2,,,,0.7,3.6,2.6,2.7,3.3,6.2,8.7,10.1,62.0,,38.8,28.9,15.0,17.4,,45.1,40.8,11.8,2.2,,80.4,2.9,4.3,9.5,,0.1,0.3,1.0,1.6,,0.1,0.6,1.0,,83.3,11.8,4.9,,1.8,1.8,1.4,1.5,2.3,7.3,53.0,27.5,3.4,,,,49.9,64.9,,50.1,31.0,,,95.0,5.0,,,59.9,84.2
0,11205,715,,92.2,24.1,75.9,,,7.8,9.2,26.0,6.9,,,,,23.2,71.2,,5.3,25.4,74.6,7.3,14.9,11.4,10.0,51.1,,,,,5.8,10.7,2.9,1.1,2.9,7.5,11.1,16.2,41.8,,49.9,25.1,11.5,13.5,,66.1,29.4,3.7,0.7,,68.5,1.7,14.6,10.8,0.1,,,1.5,2.8,,0.3,0.6,1.6,,90.1,5.7,4.3,,1.4,0.4,0.6,2.1,7.6,16.4,39.0,16.9,15.6,,,,68.2,45.3,,31.8,17.1,,,98.0,2.0,,,49.6,55.9
0,11206,1582,,94.7,10.5,89.5,,,5.3,0.9,24.1,5.3,,,,,13.0,86.3,,3.5,45.4,54.6,6.9,13.5,15.7,12.5,47.4,0.1,0.3,,,4.0,13.5,6.5,4.0,8.1,12.6,12.8,7.0,31.4,,43.5,28.3,12.7,15.4,,71.6,24.5,3.0,0.9,,73.7,1.7,13.1,7.6,0.2,,,1.2,2.6,,0.3,0.4,2.6,,89.3,5.8,4.9,,7.4,1.9,1.4,4.6,4.0,14.2,42.5,21.9,2.1,,,,60.7,45.5,,39.3,18.6,,,98.2,1.8,,,51.0,50.9
0,11207,2038,,89.2,25.4,74.6,,,10.8,5.5,34.5,6.1,,,,,29.4,68.1,,13.5,21.2,78.8,22.8,25.0,9.6,5.5,23.4,0.1,0.1,,,2.6,8.7,5.7,4.0,7.1,13.6,12.0,5.9,40.5,,44.2,27.7,14.6,13.5,,60.2,29.1,8.8,1.9,,85.3,1.4,6.3,4.4,0.1,,,0.8,1.6,,0.4,0.6,3.5,,91.3,6.3,2.3,,3.6,1.4,0.9,1.2,9.5,38.6,39.9,4.1,0.8,,,,73.1,61.5,,26.9,20.9,,,97.8,2.2,,,58.5,65.0
0,11208,2337,,87.1,26.0,74.0,,,12.9,7.1,30.1,42.5,,,,,28.2,71.1,,12.5,30.6,69.4,28.6,28.8,6.5,2.6,20.6,0.4,,,,3.0,8.0,5.1,4.1,8.0,11.2,11.5,6.4,42.7,,43.6,29.3,12.7,14.4,,60.3,31.2,7.2,1.3,,88.5,1.8,4.4,3.7,,,0.1,0.5,0.9,,0.7,0.6,2.6,,80.3,13.3,6.4,,3.4,0.8,1.7,0.5,6.4,46.3,40.0,0.5,0.4,,,,73.2,62.2,,26.8,27.5,,,97.4,2.6,,,52.4,76.4
0,11209,1111,,88.2,37.6,62.4,,,11.8,6.0,38.5,7.6,,,,,40.9,58.6,,16.2,39.0,61.0,16.7,7.8,8.7,4.2,46.0,0.4,0.1,,,0.5,2.0,1.5,3.9,4.7,8.3,13.0,11.0,55.3,,45.9,24.2,14.2,15.7,,44.5,41.6,12.1,1.9,,67.2,3.0,6.9,19.4,,0.1,,1.8,1.6,,0.3,0.4,1.8,,91.6,3.5,4.9,,1.6,0.7,2.5,3.4,11.0,14.9,38.3,24.6,3.0,,,,51.1,37.1,,48.9,25.8,,,96.9,3.1,,,45.0,86.2
0,11210,1647,,92.3,44.5,55.5,,,7.7,9.6,20.5,3.2,,,,,50.1,49.5,,32.8,59.6,40.4,14.8,6.0,2.4,2.1,41.9,,,,,0.6,1.4,0.8,1.3,2.7,9.5,13.7,12.5,57.5,,34.2,26.9,19.0,19.9,,39.6,40.6,16.3,3.5,,82.6,1.8,4.5,9.4,,0.1,,0.7,0.8,,0.6,0.7,1.0,,89.1,6.3,4.6,,1.5,0.5,1.0,3.5,4.5,24.2,50.4,12.5,1.8,,,,70.6,52.6,,29.4,18.5,,,97.8,2.2,,,50.2,89.4
