,zipcode,D1. AGE.Total population,D1. AGE.Under 5 years,D1. AGE.5 to 9 years,D1. AGE.10 to 14 years,D1. AGE.15 to 19 years,D1. AGE.20 to 24 years,D1. AGE.25 to 34 years,D1. AGE.35 to 44 years,D1. AGE.45 to 54 years,D1. AGE.55 to 59 years,D1. AGE.60 to 64 years,D1. AGE.65 to 74 years,D1. AGE.75 to 84 years,D1. AGE.85 years and over,D1. AGE.Median age in years,D1. AGE.5 years and over,D1. AGE.15 years and over,D1. AGE.Under 18 years of age,D1. AGE.18 years and over,D1. AGE.21 years and over,D1. AGE.25 years and over,D1. AGE.62 years and over,D1. AGE.65 years and over,D2. AGE AND SEX.Total population,D2. AGE AND SEX.Male,D2. AGE AND SEX.18 years old and over,D2. AGE AND SEX.65 years old and over,D2. AGE AND SEX.Female,D2. AGE AND SEX.18 years old and over,D2. AGE AND SEX.65 years old and over,D3. RACE.Total population,D3. RACE.One race,D3. RACE.White alone,D3. RACE.Black or African American,D3. RACE.American Indian and Alaska Native,D3. RACE.Asian,D3. RACE.Native Hawaiian and Other Pacific Islander,D3. RACE.Some other race,D3. RACE.Two or more races,D3. RACE.White (alone or in combination),D3. RACE.Black (alone or in combination),D3. RACE.American Indian (alone or in combination),D3. RACE.Asian (alone or in combination),D3. RACE.Native Hawaiian (alone or in combination),D3. RACE.Some other race (alone or in combination),D4. HISPANIC OR LATINO (ANY RACE).Total population,D4. HISPANIC OR LATINO (ANY RACE).Hispanic or Latino of any race,D4. HISPANIC OR LATINO (ANY RACE).Not Hispanic or Latino,D4. HISPANIC OR LATINO (ANY RACE).White alone,D4. HISPANIC OR LATINO (ANY RACE).Black or African American alone,D4. HISPANIC OR LATINO (ANY RACE).American Indian and Alaska Native alone,D4. HISPANIC OR LATINO (ANY RACE).Asian alone,D4. HISPANIC OR LATINO (ANY RACE).Native Hawaiian and Other Pacific Islander alone
0,60193,"40,248","2,563","2,551","2,404","2,166","1,713","4,990","6,078","5,511","2,798","2,613","4,272","2,043",546,41.1,-,"32,730","9,047","31,201","30,340","28,851","8,458","6,861","40,248","19,674","14,995","2,809","20,574","16,206","4,052","40,248","39,428","29,006","1,232",400,"7,115",145,"1,530",820,"29,698","1,455",506,"7,624",162,"1,718","40,248","4,037","36,211","26,838","1,210",198,"7,089",145
0,60194,"18,946","1,419","1,040",972,783,819,"2,961","2,572","2,771","1,305","1,223","1,544",972,565,39.9,-,"15,515","4,134","14,812","14,653","13,913","3,734","3,081","18,946","9,011","6,839","1,169","9,935","7,973","1,912","18,946","18,261","11,057",828,148,"4,198",-,"2,030",685,"11,616",912,261,"4,479",-,"2,363","18,946","3,051","15,895","10,496",725,31,"4,184",-
0,60195,"5,568",442,472,121,327,233,"1,653",990,416,313,209,221,142,29,32.4,-,"4,533","1,253","4,315","4,167","3,973",526,392,"5,568","2,476","2,009",155,"3,092","2,306",237,"5,568","5,460","2,272",262,-,"2,642",-,284,108,"2,333",284,-,"2,710",-,349,"5,568",383,"5,185","2,191",262,-,"2,642",-
0,60201,"42,296","1,958","2,172","2,279","4,900","6,480","4,454","4,217","4,456","2,386","2,283","3,712","1,555","1,444",31.6,-,"35,887","7,737","34,559","28,523","24,507","8,193","6,711","42,296","20,122","16,314","2,673","22,174","18,245","4,038","42,296","40,841","29,323","5,595",49,"5,020",34,820,"1,455","30,637","6,253",267,"5,656",78,964,"42,296","4,205","38,091","26,301","5,465",-,"5,004",34
0,60202,"32,861","1,974","2,214","1,869","1,689","1,579","4,873","5,277","4,277","2,600","2,171","2,874",964,500,39.5,-,"26,804","7,297","25,564","24,806","23,536","5,585","4,338","32,861","14,994","11,497","1,865","17,867","14,067","2,473","32,861","31,468","21,148","6,885",2,"1,937",-,"1,496","1,393","22,322","7,466",211,"2,589",37,"1,806","32,861","4,632","28,229","18,308","6,690",-,"1,896",-
0,60203,"4,188",397,281,273,258,161,283,532,586,263,291,486,243,134,42.7,-,"3,237","1,110","3,078","2,932","2,818","1,032",863,"4,188","1,855","1,389",380,"2,333","1,689",483,"4,188","4,067","3,006",531,43,424,-,63,121,"3,117",541,54,524,-,73,"4,188",210,"3,978","2,885",531,27,424,-
0,60301,"2,536",35,24,39,151,90,549,368,343,226,174,188,204,145,45.3,-,"2,438",217,"2,319","2,287","2,197",662,537,"2,536","1,142","1,029",177,"1,394","1,290",360,"2,536","2,447","1,473",617,-,301,-,56,89,"1,553",656,9,351,-,75,"2,536",309,"2,227","1,321",535,-,281,-
0,60302,"32,048","2,057","1,936","2,159","1,719","1,346","3,983","4,966","4,943","1,859","1,999","3,123","1,389",569,40.8,-,"25,896","7,467","24,581","23,932","22,831","6,292","5,081","32,048","15,135","11,302","2,170","16,913","13,279","2,911","32,048","30,519","21,891","6,263",21,"1,596",40,708,"1,529","23,314","6,886",219,"2,312",106,817,"32,048","2,572","29,476","20,161","6,227",13,"1,577",11
0,60304,"17,641","1,090","1,568","1,520","1,164",690,"2,156","2,887","2,565",996,"1,119","1,313",472,101,37.0,-,"13,463","4,997","12,644","12,207","11,609","2,526","1,886","17,641","8,299","5,815",775,"9,342","6,829","1,111","17,641","16,597","12,703","2,669",33,749,23,420,"1,044","13,661","3,152",236,"1,163",23,512,"17,641","1,699","15,942","11,724","2,594",-,741,-
0,60305,"11,064",664,645,939,"1,154",654,585,"1,250","1,833",838,663,"1,213",412,214,41.3,-,"8,816","2,773","8,291","7,443","7,008","2,229","1,839","11,064","5,383","3,934",981,"5,681","4,357",858,"11,064","10,810","9,377",707,-,520,-,206,254,"9,598",768,58,676,-,246,"11,064",650,"10,414","9,062",632,-,492,-
0,60401,"7,779",408,394,474,512,469,635,"1,056","1,288",551,507,768,383,334,44.4,-,"6,503","1,616","6,163","5,900","5,522","1,762","1,485","7,779","3,882","3,048",632,"3,897","3,115",853,"7,779","7,745","7,532",17,16,-,-,180,34,"7,566",39,28,-,-,180,"7,779",528,"7,251","7,177",17,5,-,-
0,60402,"63,554","4,319","4,496","4,698","4,259","5,206","8,312","9,942","7,990","3,562","3,815","4,121","1,979",855,35.5,-,"50,041","16,295","47,259","45,021","40,576","9,169","6,955","63,554","31,612","23,662","3,198","31,942","23,597","3,757","63,554","61,698","36,347","3,832",221,"2,094",-,"19,204","1,856","37,987","4,595",612,"2,431",65,"19,998","63,554","39,477","24,077","17,557","3,531",66,"2,082",-
0,60403,"18,254",962,890,931,"1,178","1,282","2,669","2,673","2,190","1,198",945,"1,942",939,455,39.1,-,"15,471","3,459","14,795","13,998","13,011","3,893","3,336","18,254","9,650","7,771","1,285","8,604","7,024","2,051","18,254","17,584","12,776","3,273",48,701,-,786,670,"13,420","3,590",252,769,-,909,"18,254","3,334","14,920","10,489","3,218",-,701,-
0,60404,"18,796","1,172","1,336","1,173","1,336","1,006","1,893","2,547","2,763","1,247","1,229","1,812",944,338,41.5,-,"15,115","4,498","14,298","13,637","12,773","3,876","3,094","18,796","8,945","6,783","1,366","9,851","7,515","1,728","18,796","18,154","15,929",923,21,478,-,803,642,"16,550","1,081",127,822,-,858,"18,796","2,277","16,519","14,631",923,-,478,-
0,60406,"25,256","1,668","1,809","2,093","1,811","1,907","3,805","3,231","3,281","1,466","1,579","1,495",848,263,33.6,-,"19,686","6,626","18,630","17,393","15,968","3,508","2,606","25,256","12,482","9,121","1,153","12,774","9,509","1,453","25,256","24,483","12,185","6,856",321,100,-,"5,021",773,"12,796","7,400",609,349,-,"5,150","25,256","12,740","12,516","5,094","6,784",29,90,-
0,60408,"5,649",356,256,402,470,333,782,804,951,343,392,423,119,18,39.3,-,"4,635","1,328","4,321","4,081","3,832",824,560,"5,649","3,049","2,296",317,"2,600","2,025",243,"5,649","5,500","5,461",19,-,7,-,13,149,"5,610",54,114,7,-,13,"5,649",258,"5,391","5,216",19,-,7,-
0,60409,"36,955","2,219","2,396","2,814","3,015","2,746","4,524","4,757","5,041","2,448","2,157","2,378","1,915",545,37.1,-,"29,526","9,261","27,694","25,918","23,765","6,039","4,838","36,955","16,050","11,567","1,588","20,905","16,127","3,250","36,955","36,555","8,303","27,525",150,20,-,557,400,"8,642","27,669",348,82,39,596,"36,955","5,596","31,359","3,601","27,447",47,20,-
0,60410,"12,791","1,030",949,"1,176",975,663,"1,268","1,610","2,075",697,772,950,473,153,37.0,-,"9,636","3,730","9,061","8,460","7,998","2,016","1,576","12,791","6,523","4,534",822,"6,268","4,527",754,"12,791","12,615","12,107",126,43,59,-,280,176,"12,283",138,167,99,-,280,"12,791","1,254","11,537","11,119",110,43,59,-
0,60411,"57,800","4,162","3,991","4,406","4,790","4,032","7,996","6,857","7,441","3,773","3,075","4,282","2,152",843,34.2,-,"45,241","15,545","42,255","39,794","36,419","9,186","7,277","57,800","27,613","19,892","3,137","30,187","22,363","4,140","57,800","56,308","17,304","29,502",21,204,-,"9,277","1,492","18,353","30,695",303,302,-,"9,749","57,800","15,338","42,462","11,829","28,933",21,204,-
0,60415,"14,254","1,531","1,138",784,660,811,"2,317","1,856","1,486",945,757,"1,123",565,281,33.9,-,"10,801","3,805","10,449","10,006","9,330","2,318","1,969","14,254","6,854","4,905",753,"7,400","5,544","1,216","14,254","14,052","11,573","1,693",-,452,7,327,202,"11,775","1,693",-,564,85,339,"14,254","1,326","12,928","10,644","1,693",-,452,-
0,60417,"15,225",690,781,781,"1,128",830,"1,364","1,402","2,222","1,303","1,212","1,917","1,129",466,48.6,-,"12,973","2,949","12,276","11,650","11,015","4,129","3,512","15,225","7,529","6,004","1,762","7,696","6,272","1,750","15,225","14,893","9,992","4,262",45,143,-,451,332,"10,203","4,551",108,170,-,576,"15,225","1,101","14,124","9,536","4,250",3,143,-
0,60419,"22,644","1,332","1,424","1,663","1,779","1,913","2,607","2,670","2,781","1,747","1,823","1,897",774,234,36.7,-,"18,225","5,383","17,261","15,930","14,533","3,948","2,905","22,644","10,287","7,654","1,057","12,357","9,607","1,848","22,644","22,116","1,235","20,722",10,120,-,29,528,"1,628","21,147",231,176,-,117,"22,644",497,"22,147","1,015","20,560",10,120,-
0,60420,"4,812",283,220,272,261,331,396,602,681,394,366,520,371,115,45.5,-,"4,037",935,"3,877","3,729","3,445","1,231","1,006","4,812","2,485","2,006",490,"2,327","1,871",516,"4,812","4,750","4,674",30,-,38,-,8,62,"4,736",92,-,38,-,8,"4,812",124,"4,688","4,558",30,-,38,-
0,60421,"3,843",266,220,211,257,184,411,581,496,340,306,378,136,57,41.2,-,"3,146",869,"2,974","2,835","2,705",762,571,"3,843","1,907","1,475",234,"1,936","1,499",337,"3,843","3,770","3,647",92,-,17,-,14,73,"3,720",134,26,22,-,14,"3,843",320,"3,523","3,341",92,-,17,-
0,60422,"9,768",686,633,689,481,691,574,920,"1,559",655,818,"1,292",417,353,46.3,-,"7,760","2,356","7,412","6,989","6,588","2,477","2,062","9,768","4,608","3,402",988,"5,160","4,010","1,074","9,768","9,729","3,741","5,836",16,93,13,30,39,"3,780","5,867",16,101,13,30,"9,768",355,"9,413","3,592","5,673",-,81,13
0,60423,"30,938","1,121","2,253","2,658","2,647","1,779","2,259","3,661","5,528","2,474","1,905","3,058","1,072",523,42.8,-,"24,906","7,942","22,996","21,836","20,480","5,609","4,653","30,938","15,173","11,227","2,245","15,765","11,769","2,408","30,938","30,615","27,746","1,582",51,877,-,359,323,"28,019","1,677",75,"1,044",-,462,"30,938","1,768","29,170","26,450","1,578",21,877,-
0,60425,"8,912",454,541,653,638,641,930,993,"1,416",655,536,845,509,101,40.8,-,"7,264","2,118","6,794","6,448","5,985","1,774","1,455","8,912","4,032","3,051",711,"4,880","3,743",744,"8,912","8,609","2,077","6,220",101,34,-,177,303,"2,264","6,449",176,131,-,211,"8,912",701,"8,211","1,712","6,192",-,34,-
0,60426,"28,924","1,624","1,945","2,506","2,446","2,224","3,174","4,149","3,710","1,569","1,537","2,257","1,383",400,36.2,-,"22,849","7,661","21,263","20,056","18,179","4,889","4,040","28,924","13,497","9,795","1,510","15,427","11,468","2,530","28,924","28,351","4,962","20,954",21,465,-,"1,949",573,"5,312","21,292",205,569,-,"2,141","28,924","6,193","22,731",964,"20,866",14,465,-
0,60428,"12,271","1,100",964,952,846,774,"1,311","1,439","1,295",877,799,"1,090",524,300,36.5,-,"9,255","3,552","8,719","8,193","7,635","2,360","1,914","12,271","5,652","3,875",807,"6,619","4,844","1,107","12,271","12,152","1,831","9,790",12,99,-,420,119,"1,937","9,840",60,112,-,441,"12,271","1,162","11,109","1,110","9,790",12,99,-
0,60429,"15,387",858,901,"1,247","1,102",814,"1,870","1,632","2,413","1,103","1,057","1,380",540,470,40.9,-,"12,381","3,704","11,683","11,134","10,465","3,035","2,390","15,387","7,218","5,055",910,"8,169","6,628","1,480","15,387","15,338","2,249","12,961",50,27,-,51,49,"2,290","13,006",75,31,-,51,"15,387",786,"14,601","1,591","12,872",50,27,-
0,60430,"20,227",848,"1,285","1,596","1,606",816,"2,012","2,692","2,827","1,650","1,486","1,964",924,521,42.3,-,"16,498","4,974","15,253","14,717","14,076","4,268","3,409","20,227","9,684","7,145","1,421","10,543","8,108","1,988","20,227","19,742","10,188","8,634",-,412,-,508,485,"10,657","8,901",90,560,-,523,"20,227","1,096","19,131","9,556","8,624",-,412,-
0,60431,"23,219","1,586","1,584","1,696","1,683","1,536","3,378","3,357","3,261","1,136","1,338","1,857",647,160,35.4,-,"18,353","5,845","17,374","16,281","15,134","3,447","2,664","23,219","11,746","8,556","1,171","11,473","8,818","1,493","23,219","22,279","17,770","2,928",167,624,-,790,940,"18,710","3,475",272,824,-,950,"23,219","4,142","19,077","14,859","2,880",48,624,-
0,60432,"20,222","1,451","1,766","2,047","1,691","1,662","2,723","3,122","2,571",819,735,"1,036",452,147,30.9,-,"14,958","6,356","13,866","12,854","11,605","2,106","1,635","20,222","10,229","6,948",799,"9,993","6,918",836,"20,222","19,440","9,813","3,827",62,86,-,"5,652",782,"10,431","4,289",219,105,-,"5,975","20,222","11,589","8,633","4,235","3,811",25,86,-
0,60433,"16,629","1,019","1,051","1,091","1,127","1,418","2,439","1,970","2,394",918,767,"1,345",663,427,35.7,-,"13,468","3,861","12,768","12,018","10,923","2,867","2,435","16,629","8,507","6,508","1,026","8,122","6,260","1,409","16,629","16,026","8,644","5,472",56,16,-,"1,838",603,"9,202","5,979",213,52,-,"1,871","16,629","5,756","10,873","4,937","5,417",28,16,-
0,60435,"49,863","3,351","3,833","3,764","3,223","3,568","6,601","6,941","6,241","2,803","2,822","3,493","2,108","1,115",35.9,-,"38,915","12,651","37,212","34,974","32,124","8,455","6,716","49,863","23,790","17,293","2,717","26,073","19,919","3,999","49,863","47,902","33,511","7,630",168,997,54,"5,542","1,961","35,245","8,503",557,"1,398",54,"6,174","49,863","14,081","35,782","26,103","7,430",54,942,-
0,60436,"18,945","1,301","1,297","1,553","1,271","1,530","3,002","2,680","2,515","1,166",858,856,598,318,33.2,-,"14,794","4,919","14,026","13,256","11,993","2,296","1,772","18,945","9,564","7,299",758,"9,381","6,727","1,014","18,945","18,242","11,191","4,340",25,418,-,"2,268",703,"11,809","4,843",85,504,18,"2,396","18,945","7,109","11,836","6,661","4,319",4,404,-
0,60438,"28,960","1,561","1,713","1,734","2,147","2,119","2,876","3,849","4,098","2,078","2,325","2,534","1,208",718,41.4,-,"23,952","6,496","22,464","21,509","19,686","5,814","4,460","28,960","12,583","9,399","1,969","16,377","13,065","2,491","28,960","28,226","14,455","11,875",180,264,-,"1,452",734,"15,055","12,353",461,300,-,"1,559","28,960","4,377","24,583","11,842","11,827",94,264,-
0,60439,"23,422",931,"1,516","1,641","1,359","1,515","1,735","2,483","3,757","2,101","1,765","2,413","1,416",790,46.4,-,"19,334","5,109","18,313","17,656","16,460","5,683","4,619","23,422","11,452","8,774","2,092","11,970","9,539","2,527","23,422","23,062","22,028",268,58,660,-,48,360,"22,330",292,182,840,-,138,"23,422","1,524","21,898","20,655",268,-,660,-
0,60440,"52,246","2,968","3,793","3,837","4,082","3,600","7,445","7,318","7,188","3,287","3,168","3,735","1,290",535,35.6,-,"41,648","13,154","39,092","36,793","33,966","7,382","5,560","52,246","25,822","19,016","2,524","26,424","20,076","3,036","52,246","49,529","24,653","10,908",94,"4,243",4,"9,627","2,717","26,694","12,544",430,"5,244",34,"10,140","52,246","15,284","36,962","20,076","10,493",73,"4,153",4
0,60441,"35,415","2,076","2,240","2,566","2,509","2,364","4,969","5,332","5,227","2,575","1,609","2,313","1,217",418,36.6,-,"28,533","8,599","26,816","25,635","23,660","4,939","3,948","35,415","17,954","13,799","1,540","17,461","13,017","2,408","35,415","34,865","30,099","2,853",57,567,-,"1,289",550,"30,565","3,114",194,717,-,"1,415","35,415","3,333","32,082","28,271","2,820",57,536,-
0,60442,"10,531",923,838,824,757,596,"1,457","1,459","1,281",755,515,771,227,128,34.3,-,"7,946","3,042","7,489","7,026","6,593","1,433","1,126","10,531","5,375","3,740",516,"5,156","3,749",610,"10,531","10,477","10,270",38,-,37,-,132,54,"10,324",38,25,66,-,132,"10,531",488,"10,043","9,925",27,-,37,-
0,60443,"21,554",886,"1,308","1,522","1,006","1,694","2,251","2,812","3,458","1,738","1,422","2,136",900,421,42.8,-,"17,838","4,331","17,223","16,526","15,138","4,259","3,457","21,554","9,874","7,512","1,156","11,680","9,711","2,301","21,554","21,071","4,630","15,899",-,319,-,223,483,"4,938","16,210",192,499,24,335,"21,554","1,091","20,463","3,763","15,898",-,319,-
0,60445,"25,930","1,383","1,400","1,090","1,193","1,587","3,978","2,864","3,686","2,008","2,006","2,797","1,435",503,43.0,-,"22,057","4,785","21,145","20,496","19,277","5,769","4,735","25,930","12,626","10,259","1,878","13,304","10,886","2,857","25,930","25,405","21,854","1,878",70,616,33,954,525,"22,368","2,146",192,690,33,"1,048","25,930","4,600","21,330","18,381","1,878",13,616,12
0,60446,"40,085","2,826","2,620","3,304","3,661","3,366","4,875","5,976","6,392","1,845","1,409","2,388","1,151",272,33.9,-,"31,335","10,520","29,565","26,895","24,308","4,695","3,811","40,085","19,166","14,024","1,449","20,919","15,541","2,362","40,085","38,371","23,969","4,242",306,"2,718",11,"7,125","1,714","25,448","4,894",474,"3,216",23,"7,844","40,085","13,159","26,926","19,012","4,129",-,"2,578",-
0,60447,"14,220","1,099","1,262","1,239","1,159",825,"1,910","2,138","1,772",794,689,812,390,131,33.8,-,"10,620","4,485","9,735","9,339","8,636","1,690","1,333","14,220","6,775","4,547",602,"7,445","5,188",731,"14,220","13,987","12,986",286,18,128,17,552,233,"13,204",355,34,177,17,666,"14,220","2,395","11,825","11,286",198,-,128,17
0,60448,"26,710","1,945","1,928","1,625","1,661","1,415","2,822","3,477","3,966","2,398","2,127","2,187",982,177,40.4,-,"21,212","6,589","20,121","19,286","18,136","4,602","3,346","26,710","13,600","9,828","1,661","13,110","10,293","1,685","26,710","26,217","25,182",267,38,530,-,200,493,"25,650",377,129,675,22,376,"26,710","1,498","25,212","24,075",267,17,530,-
0,60449,"9,400",359,446,648,496,544,"1,101","1,213","1,704",525,710,"1,149",352,153,44.4,-,"7,947","1,832","7,568","7,186","6,907","2,098","1,654","9,400","4,498","3,662",642,"4,902","3,906","1,012","9,400","9,159","7,185","1,442",-,251,-,281,241,"7,323","1,559",-,354,-,405,"9,400",785,"8,615","6,824","1,442",-,232,-
0,60450,"20,460","1,001","1,304","1,306","1,292","1,010","2,242","2,741","2,991","1,725","1,251","2,051","1,060",486,42.8,-,"16,849","4,436","16,024","15,453","14,547","4,262","3,597","20,460","10,200","7,848","1,574","10,260","8,176","2,023","20,460","20,110","19,397",262,7,132,-,312,350,"19,741",444,102,182,6,335,"20,460","1,698","18,762","17,946",226,7,132,-
0,60451,"34,945","2,000","2,306","2,664","2,639","2,176","3,988","4,593","5,661","3,037","1,994","2,408","1,135",344,38.7,-,"27,975","8,749","26,196","24,801","23,160","5,128","3,887","34,945","17,167","12,908","1,778","17,778","13,288","2,109","34,945","34,502","33,825",241,33,161,-,242,443,"34,238",340,91,372,29,335,"34,945","2,296","32,649","31,873",241,-,161,-
0,60452,"28,324",920,"1,654","2,143","2,012","1,950","3,414","3,580","4,567","2,080","2,197","2,349","1,057",401,41.4,-,"23,607","6,041","22,283","21,162","19,645","4,941","3,807","28,324","14,366","10,956","1,541","13,958","11,327","2,266","28,324","28,000","24,408","1,425",-,"1,174",-,993,324,"24,688","1,460",49,"1,368",-,"1,083","28,324","4,076","24,248","21,464","1,425",-,"1,174",-
0,60453,"56,420","3,323","3,529","3,256","2,912","3,283","7,806","6,478","7,611","4,644","3,828","5,168","3,181","1,401",40.9,-,"46,312","11,865","44,555","42,772","40,117","12,045","9,750","56,420","27,759","21,500","3,993","28,661","23,055","5,757","56,420","54,772","45,395","3,702",58,"1,775",-,"3,842","1,648","46,763","4,095",330,"2,235",10,"4,695","56,420","11,988","44,432","38,013","3,702",47,"1,758",-
0,60455,"16,479","1,178",845,"1,022","1,378",995,"2,458","2,173","2,085","1,215",745,"1,328",605,452,36.5,-,"13,434","3,910","12,569","11,855","11,061","2,772","2,385","16,479","7,780","5,923",938,"8,699","6,646","1,447","16,479","16,060","13,647",598,-,"1,052",-,763,419,"13,871",754,146,"1,121",56,958,"16,479","3,748","12,731","10,914",598,-,"1,052",-
0,60456,"4,308",277,192,273,318,290,518,479,809,207,300,393,168,84,38.7,-,"3,566",917,"3,391","3,173","2,958",854,645,"4,308","1,961","1,566",164,"2,347","1,825",481,"4,308","4,251","4,096",53,5,7,-,90,57,"4,096",110,5,7,-,147,"4,308",699,"3,609","3,418",53,-,7,-
0,60457,"14,018",712,961,989,992,755,"1,656","1,972","2,082",922,804,"1,388",565,220,39.2,-,"11,356","3,202","10,816","10,151","9,609","2,562","2,173","14,018","7,219","5,680",961,"6,799","5,136","1,212","14,018","13,916","13,149",436,23,87,15,206,102,"13,251",529,23,96,15,206,"14,018","2,515","11,503","10,845",436,23,87,10
0,60458,"15,288","1,543","1,010",988,889,"1,369","2,523","2,292","1,564",889,798,864,425,134,32.0,-,"11,747","4,046","11,242","10,534","9,489","1,906","1,423","15,288","7,105","5,199",595,"8,183","6,043",828,"15,288","14,827","10,957","2,921",26,275,-,648,461,"11,405","3,033",26,422,7,863,"15,288","3,310","11,978","8,595","2,862",-,275,-
0,60459,"28,908","1,790","1,537","2,130","2,667","1,916","3,383","3,738","3,578","2,313","1,884","2,163","1,302",507,38.2,-,"23,451","7,037","21,871","20,428","18,868","5,127","3,972","28,908","14,464","10,829","1,696","14,444","11,042","2,276","28,908","28,247","24,033",886,49,459,-,"2,820",661,"24,666",930,88,774,28,"3,091","28,908","8,974","19,934","18,286",791,49,438,-
0,60461,"4,917",183,307,234,253,265,437,452,656,286,246,885,389,324,49.2,-,"4,193",915,"4,002","3,906","3,675","1,748","1,598","4,917","2,272","1,829",684,"2,645","2,173",914,"4,917","4,783",967,"3,698",-,107,-,11,134,"1,081","3,832",13,127,-,11,"4,917",-,"4,917",967,"3,698",-,107,-
0,60462,"40,305","2,167","2,307","2,442","2,199","1,907","4,877","4,883","4,801","3,235","3,041","4,883","2,399","1,164",43.3,-,"33,389","8,365","31,940","30,897","29,283","10,221","8,446","40,305","19,707","15,261","3,664","20,598","16,679","4,782","40,305","39,669","35,629","1,727",95,"1,236",9,973,636,"36,265","1,823",321,"1,449",23,"1,060","40,305","3,490","36,815","33,270","1,684",34,"1,236",9
0,60463,"14,926",576,578,784,"1,101",660,"1,445","1,288","1,698","1,199","1,245","2,109","1,488",755,51.6,-,"12,988","2,535","12,391","11,765","11,227","4,999","4,352","14,926","7,174","5,778","1,738","7,752","6,613","2,614","14,926","14,706","13,885",283,100,287,-,151,220,"14,105",293,140,364,-,271,"14,926",589,"14,337","13,592",283,86,287,-
0,60464,"9,715",447,600,503,529,375,645,"1,024","1,234",825,776,"1,459",765,533,50.8,-,"8,165","1,835","7,880","7,636","7,261","3,278","2,757","9,715","4,495","3,642","1,254","5,220","4,238","1,503","9,715","9,483","8,940",119,-,179,-,245,232,"9,069",196,42,369,-,295,"9,715",769,"8,946","8,447",119,-,179,-
0,60465,"17,473","1,390",878,909,967,"1,013","2,170","2,286","2,328","1,078","1,138","1,943","1,005",368,40.9,-,"14,296","3,737","13,736","13,118","12,316","3,955","3,316","17,473","7,986","5,913","1,374","9,487","7,823","1,942","17,473","17,077","15,772",800,13,352,-,140,396,"16,101",978,32,432,-,326,"17,473","1,515","15,958","14,562",800,-,352,-
0,60466,"21,989",934,"1,852","1,637","1,786","1,131","2,609","3,246","2,898","1,231","1,598","1,803",979,285,38.7,-,"17,566","5,725","16,264","15,553","14,649","4,025","3,067","21,989","10,285","7,394","1,083","11,704","8,870","1,984","21,989","21,199","6,200","14,198",10,102,-,689,790,"6,654","14,967",213,130,-,866,"21,989","1,153","20,836","5,620","14,085",10,102,-
0,60467,"26,628",989,"1,216","2,052","1,594","1,088","2,088","2,673","3,868","2,820","2,140","3,062","2,093",945,49.6,-,"22,371","5,406","21,222","20,600","19,689","7,373","6,100","26,628","12,745","10,009","2,463","13,883","11,213","3,637","26,628","26,168","22,999",489,5,"2,360",31,284,460,"23,287",535,46,"2,716",31,473,"26,628","1,508","25,120","21,777",489,-,"2,360",31
0,60468,"6,044",281,321,413,554,364,547,911,882,486,409,545,262,69,40.6,-,"5,029","1,355","4,689","4,412","4,111","1,088",876,"6,044","3,186","2,430",440,"2,858","2,259",436,"6,044","5,935","5,769",35,50,12,-,69,109,"5,878",68,106,12,13,76,"6,044",429,"5,615","5,417",35,-,12,-
0,60469,"5,780",619,648,495,575,348,683,773,598,261,288,269,144,79,30.2,-,"4,018","2,103","3,677","3,385","3,095",656,492,"5,780","2,811","1,710",228,"2,969","1,967",264,"5,780","5,520","4,117",820,96,47,-,440,260,"4,353","1,015",151,71,-,450,"5,780","3,075","2,705","1,663",820,-,14,-
0,60471,"14,055",870,685,968,"1,505","1,160","1,467","1,520","2,472",810,992,909,548,149,37.9,-,"11,532","3,343","10,712","9,751","8,867","2,108","1,606","14,055","6,720","4,878",574,"7,335","5,834","1,032","14,055","13,741","1,348","11,955",9,241,-,188,314,"1,571","12,225",180,254,-,262,"14,055",393,"13,662","1,329","11,907",9,221,-
0,60472,"4,870",273,238,392,262,338,900,414,570,419,250,460,232,122,36.4,-,"3,967","1,103","3,767","3,622","3,367",941,814,"4,870","2,537","2,053",341,"2,333","1,714",473,"4,870","4,765",402,"4,315",11,12,-,25,105,475,"4,420",43,12,-,25,"4,870",308,"4,562",133,"4,276",11,12,-
0,60473,"22,201",897,"1,639","1,824","1,687","1,229","2,360","2,616","3,260","1,475","1,645","1,859","1,139",571,40.8,-,"17,841","5,523","16,678","15,851","14,925","4,450","3,569","22,201","10,368","7,563","1,589","11,833","9,115","1,980","22,201","22,069","3,686","17,914",6,106,-,357,132,"3,768","18,020",37,132,6,391,"22,201","1,058","21,143","3,020","17,884",6,106,-
0,60475,"9,674",470,652,543,463,853,"1,150","1,246","1,389",940,680,789,332,167,40.9,-,"8,009","2,011","7,663","7,405","6,693","1,834","1,288","9,674","4,819","3,812",621,"4,855","3,851",667,"9,674","9,413","6,255","2,425",8,105,6,614,261,"6,482","2,517",111,140,40,687,"9,674","1,491","8,183","5,520","2,425",-,105,6
0,60476,"2,493",66,106,120,187,146,395,267,328,209,207,236,174,52,43.7,-,"2,201",423,"2,070","2,002","1,868",556,462,"2,493","1,179",965,160,"1,314","1,105",302,"2,493","2,458","1,950",407,-,39,-,62,35,"1,974",425,18,63,-,62,"2,493",293,"2,200","1,733",393,-,39,-
