,zipcode,covid_cases,H1. HOUSING OCCUPANCY AND TENURE.Total housing units,H1. HOUSING OCCUPANCY AND TENURE.Occupied housing units,H1. HOUSING OCCUPANCY AND TENURE.Owner-occupied,H1. HOUSING OCCUPANCY AND TENURE.Renter-occupied,H1. HOUSING OCCUPANCY AND TENURE.Average household size of owner-occupied unit,H1. HOUSING OCCUPANCY AND TENURE.Average household size of renter-occupied unit,H1. HOUSING OCCUPANCY AND TENURE.Vacant housing units,H1. HOUSING OCCUPANCY AND TENURE.For sale,H1. HOUSING OCCUPANCY AND TENURE.For rent,"H1. HOUSING OCCUPANCY AND TENURE.For seasonal, recreational, or occasional use",H1. HOUSING OCCUPANCY AND TENURE.Total owner units,H1. HOUSING OCCUPANCY AND TENURE.Homeowner vacancy rate,H1. HOUSING OCCUPANCY AND TENURE.Total rental units,H1. HOUSING OCCUPANCY AND TENURE.Rental vacancy rate,H1. HOUSING OCCUPANCY AND TENURE.People living in owned homes,H1. HOUSING OCCUPANCY AND TENURE.People living in rental homes,H2. UNITS IN STRUCTURE.Total housing units,H2. UNITS IN STRUCTURE.Single-family units,"H2. UNITS IN STRUCTURE.Single unit, detached","H2. UNITS IN STRUCTURE.Single unit, attached",H2. UNITS IN STRUCTURE.Duplexes,H2. UNITS IN STRUCTURE.3 or 4 units,H2. UNITS IN STRUCTURE.5 to 9 units,H2. UNITS IN STRUCTURE.10 to 19 units,H2. UNITS IN STRUCTURE.20 or more units,H2. UNITS IN STRUCTURE.Mobile home,"H2. UNITS IN STRUCTURE.Boat, RV, van, etc.",H2. UNITS IN STRUCTURE.Mobile homes per 1000 HUs,H3. YEAR STRUCTURE BUILT.Total housing units,H3. YEAR STRUCTURE BUILT.Built 2010 or later,H3. YEAR STRUCTURE BUILT.Built 2000 to 2009,H3. YEAR STRUCTURE BUILT.Built 1990 to 1999,H3. YEAR STRUCTURE BUILT.Built 1980 to 1989,H3. YEAR STRUCTURE BUILT.Built 1970 to 1979,H3. YEAR STRUCTURE BUILT.Built 1960 to 1969,H3. YEAR STRUCTURE BUILT.Built 1950 to 1959,H3. YEAR STRUCTURE BUILT.Built 1940 to 1949,H3. YEAR STRUCTURE BUILT.Built 1939 or earlier,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Occupied housing units,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 2010 or later,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 2000 to 2009,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 1990 to 1999,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 1989 or earlier,H5. VEHICLES AVAILABLE.Occupied housing units,H5. VEHICLES AVAILABLE.No vehicles available,H5. VEHICLES AVAILABLE.1 vehicle available,H5. VEHICLES AVAILABLE.2 vehicles available,H5. VEHICLES AVAILABLE.3 or more vehicles available,H6. HOUSE HEATING FUEL.Occupied housing units,H6. HOUSE HEATING FUEL.Utility gas,"H6. HOUSE HEATING FUEL.Bottled, tank, or LP gas",H6. HOUSE HEATING FUEL.Electricity,"H6. HOUSE HEATING FUEL.Fuel oil, kerosene, etc.",H6. HOUSE HEATING FUEL.Coal or coke,H6. HOUSE HEATING FUEL.Wood,H6. HOUSE HEATING FUEL.Solar energy,H6. HOUSE HEATING FUEL.Other fuel,H6. HOUSE HEATING FUEL.No fuel used,H7. SELECTED CHARACTERISTICS.Occupied housing units,H7. SELECTED CHARACTERISTICS.Lacking complete plumbing facilities,H7. SELECTED CHARACTERISTICS.Lacking complete kitchen facilities,H7. SELECTED CHARACTERISTICS.No telephone service available,H8. OCCUPANTS PER ROOM.Occupied housing units,H8. OCCUPANTS PER ROOM.1.00 or less,H8. OCCUPANTS PER ROOM.1.01 to 1.50,H8. OCCUPANTS PER ROOM.1.51 or more,H9. HOME VALUES.Owner-occupied units,"H9. HOME VALUES.Less than $50,000","H9. HOME VALUES.$50,000 to $99,999","H9. HOME VALUES.$100,000 to $149,999","H9. HOME VALUES.$150,000 to $199,999","H9. HOME VALUES.$200,000 to $299,999","H9. HOME VALUES.$300,000 to $499,999","H9. HOME VALUES.$500,000 to $999,999","H9. HOME VALUES.$1,000,000 or more","H9. HOME VALUES.$2,000,000 or more",H9. HOME VALUES.Median home value,H9. HOME VALUES.Average home value,H10. SELECTED MONTHLY OWNER COSTS.Owner-occupied units,H10. SELECTED MONTHLY OWNER COSTS.Housing units with a mortgage,H10. SELECTED MONTHLY OWNER COSTS.Owner costs 30% or more of HH income,H10. SELECTED MONTHLY OWNER COSTS.Median owner costs,H10. SELECTED MONTHLY OWNER COSTS.Housing units without a mortgage,H10. SELECTED MONTHLY OWNER COSTS.Nonmortgage owner costs 30% or more of HH income,H10. SELECTED MONTHLY OWNER COSTS.Median owner costs,H11. GROSS RENT.Renter-occupied units,H11. GROSS RENT.Paying cash rent,H11. GROSS RENT.Paying no cash rent,H11. GROSS RENT.Median rent,H11. GROSS RENT.Average gross rent,H11. GROSS RENT.Gross rent 30% or more of HH income,H11. GROSS RENT.Gross rent of $750 or more
0,77063,116,,89.2,24.7,75.3,,,10.8,3.0,69.3,4.0,,,,,23.8,75.8,,23.4,63.2,36.8,0.7,4.3,9.9,22.3,38.8,0.4,0.2,,,3.3,10.7,11.9,12.9,35.7,18.1,5.5,1.3,0.5,,75.7,15.2,4.0,5.1,,9.0,55.4,29.4,6.3,,19.6,0.7,79.0,0.1,,0.1,,,0.5,,,2.2,3.3,,94.3,3.7,2.0,,4.9,14.0,13.4,13.2,18.5,19.5,12.5,2.6,1.4,,,,51.5,37.6,,48.5,10.8,,,98.9,1.1,,,53.6,89.6
0,77064,132,,94.8,57.6,42.4,,,5.2,15.0,43.0,9.5,,,,,61.2,37.7,,68.6,96.4,3.6,0.6,1.9,3.2,8.5,13.5,3.9,,,,5.3,23.6,29.9,25.9,13.2,1.1,0.6,0.1,0.3,,51.9,28.0,13.9,6.2,,1.8,34.7,40.2,23.2,,44.1,1.3,53.7,0.3,,0.2,,,0.5,,,0.2,2.1,,96.2,2.5,1.3,,2.5,12.3,32.0,24.7,22.1,6.2,,0.2,0.1,,,,62.0,23.4,,38.0,11.5,,,96.8,3.2,,,40.8,93.1
0,77065,55,,93.8,46.6,53.4,,,6.2,9.4,56.6,4.4,,,,,53.7,46.3,,52.8,97.3,2.7,0.9,4.1,10.0,16.0,15.4,0.8,,,,4.5,22.1,33.3,21.7,13.6,3.3,0.9,0.5,0.2,,59.6,22.2,11.4,6.8,,5.8,39.8,36.8,17.5,,36.6,0.6,62.2,,,,,,0.6,,0.9,1.9,2.6,,95.8,2.6,1.6,,2.5,6.8,33.0,28.6,21.8,6.8,0.5,,,,,,63.2,24.6,,36.8,10.3,,,98.3,1.7,,,52.7,88.1
0,77066,79,,95.6,68.4,31.6,,,4.4,26.7,20.9,2.3,,,,,69.5,30.5,,83.8,94.0,6.0,0.7,1.8,3.7,4.5,3.2,2.4,,,,4.0,12.0,14.8,34.3,28.6,3.5,1.2,1.0,0.7,,42.8,28.7,17.6,10.8,,3.3,25.0,40.8,30.9,,55.5,0.8,43.2,,,,,0.2,0.3,,0.3,0.7,1.9,,92.7,6.8,0.5,,4.1,22.3,32.3,26.9,11.0,2.2,1.1,0.2,,,,,64.2,28.5,,35.8,8.4,,,95.0,5.0,,,57.0,84.3
0,77067,107,,90.3,40.4,59.6,,,9.7,3.0,62.0,1.7,,,,,44.7,55.2,,50.2,98.5,1.5,0.2,1.4,8.4,22.9,13.7,3.3,,,,3.4,16.7,14.7,37.9,21.8,2.9,1.2,0.3,1.1,,57.3,24.9,11.1,6.7,,6.4,38.7,33.8,21.0,,23.5,1.4,74.7,,,,,0.1,0.2,,0.1,0.1,2.0,,91.3,6.2,2.5,,5.9,33.6,40.1,16.5,3.0,,0.9,,,,,,68.2,34.4,,31.8,11.7,,,98.3,1.7,,,58.0,69.0
0,77068,24,,90.6,68.7,31.3,,,9.4,6.6,52.1,,,,,,68.2,31.5,,73.6,100.0,,0.2,0.3,2.8,14.2,7.9,1.0,,,,7.0,7.6,12.1,23.2,44.4,2.8,2.7,,0.3,,52.0,20.6,14.4,13.0,,4.8,23.5,45.6,26.2,,62.4,1.1,35.9,,,,,,0.7,,0.2,0.5,,,98.5,1.5,,,1.0,0.7,17.3,30.6,33.4,10.4,5.8,0.7,0.2,,,,54.9,34.0,,45.1,10.4,,,100.0,,,,40.5,82.4
0,77069,30,,92.2,55.4,44.6,,,7.8,17.3,14.1,7.6,,,,,55.6,44.4,,55.5,97.1,2.9,0.1,7.8,12.6,11.6,12.4,,,,,1.5,13.0,22.2,34.6,24.5,3.1,1.1,,,,55.0,23.4,13.5,8.2,,3.4,42.9,38.3,15.4,,46.1,0.6,52.9,,,,,,0.4,,0.2,0.6,1.0,,98.4,0.7,0.9,,0.5,11.6,6.3,11.6,39.0,25.4,3.5,1.6,0.5,,,,53.4,32.7,,46.6,17.8,,,98.0,2.0,,,43.5,94.9
0,77070,103,,92.4,49.9,50.1,,,7.6,12.6,45.3,1.0,,,,,53.6,46.0,,57.2,92.0,8.0,0.3,3.3,4.6,16.6,17.5,0.4,,,,10.6,31.4,19.1,19.6,17.7,1.0,0.7,,,,63.0,22.1,8.9,6.0,,4.5,40.2,38.7,16.7,,39.7,0.3,59.3,0.1,0.1,0.1,,,0.5,,0.7,0.8,2.1,,96.6,1.9,1.5,,3.3,6.3,18.6,31.6,30.8,8.0,1.2,,0.2,,,,64.5,25.8,,35.5,10.8,,,98.9,1.1,,,48.7,94.2
0,77071,103,,89.7,53.0,47.0,,,10.3,5.8,49.9,1.2,,,,,57.6,42.2,,59.2,92.0,8.0,0.7,3.6,5.5,15.6,15.0,0.4,,,,2.3,2.7,11.7,29.5,40.1,11.6,1.3,0.9,,,52.0,20.8,15.9,11.2,,12.4,39.5,29.7,18.4,,36.5,1.2,62.0,,,,,,0.3,,0.9,0.7,2.0,,94.7,4.9,0.4,,4.3,19.2,34.4,18.9,15.7,7.0,0.2,0.2,,,,,62.2,31.6,,37.8,13.3,,,98.9,1.1,,,51.3,73.6
0,77072,227,,91.2,46.9,53.1,,,8.8,4.0,58.1,1.7,,,,,46.4,53.4,,59.0,78.5,21.5,1.1,5.6,9.8,15.4,8.3,0.8,,,,0.4,11.5,7.3,24.3,40.7,12.1,1.8,0.9,1.1,,53.6,26.5,11.5,8.4,,6.3,39.2,32.1,22.4,,26.8,0.2,72.5,,,,,,0.6,,0.4,1.1,1.7,,89.2,8.5,2.2,,6.0,41.7,38.2,10.0,3.2,0.1,0.6,0.3,,,,,53.1,47.9,,46.9,14.0,,,95.5,4.5,,,54.5,78.7
0,77073,159,,92.4,56.4,43.6,,,7.6,4.5,59.6,,,,,,61.0,39.0,,66.2,99.4,0.6,0.2,4.2,8.9,11.1,3.5,5.3,0.7,,,10.9,43.7,18.8,14.3,8.7,2.6,1.0,,,,55.9,35.7,4.4,3.9,,2.5,32.4,44.9,20.2,,54.6,1.9,42.9,,,,,0.3,0.2,,0.3,0.2,1.9,,95.1,4.4,0.5,,4.4,18.1,43.3,28.8,4.3,0.3,0.8,,,,,,77.0,31.6,,23.0,17.9,,,99.2,0.8,,,55.8,79.2
0,77074,158,,88.1,33.4,66.6,,,11.9,2.8,45.2,5.4,,,,,30.0,67.2,,40.3,88.8,11.2,0.5,3.3,8.6,19.3,27.6,0.4,0.1,,,1.2,2.6,5.9,13.0,30.4,26.2,18.6,1.6,0.4,,61.2,20.1,10.1,8.5,,12.2,44.3,31.8,11.6,,33.5,0.7,65.4,,,,0.1,,0.3,,0.4,1.4,1.9,,86.8,9.5,3.7,,6.6,25.9,29.8,17.1,16.2,3.7,0.6,,,,,,54.8,25.3,,45.2,13.8,,,97.9,2.1,,,55.2,67.6
0,77075,94,,95.2,54.8,45.2,,,4.8,5.0,34.8,,,,,,59.6,40.4,,64.3,96.5,3.5,1.2,2.4,3.9,6.5,17.4,4.4,,,,4.8,34.0,13.6,14.4,15.4,7.1,7.5,1.6,1.8,,51.6,31.7,8.9,7.8,,5.5,27.8,43.8,22.9,,48.4,0.5,50.8,0.2,,,,,0.2,,0.3,0.8,1.4,,90.9,7.4,1.7,,4.9,17.5,42.1,27.2,7.6,0.5,0.2,0.1,,,,,65.2,31.0,,34.8,9.0,,,98.5,1.5,,,46.7,75.2
0,77076,85,,92.1,47.9,52.1,,,7.9,,49.2,5.6,,,,,50.6,48.9,,62.8,98.3,1.7,2.0,2.4,3.3,10.0,15.0,4.4,,,,1.2,4.5,6.4,7.8,12.0,19.0,38.4,8.5,2.1,,49.9,24.5,14.9,10.7,,8.9,35.7,32.2,23.2,,33.1,0.7,64.9,0.2,,,,0.3,0.8,,,0.9,1.7,,90.0,7.7,2.4,,9.7,41.2,33.2,11.1,2.2,1.3,1.1,,0.2,,,,47.8,46.4,,52.2,13.4,,,94.5,5.5,,,55.5,66.4
0,77077,87,,88.7,35.4,64.6,,,11.3,4.3,52.4,13.0,,,,,41.2,58.7,,37.6,88.5,11.5,0.8,5.5,9.5,19.8,26.6,0.2,,,,5.8,20.3,17.2,22.8,27.5,4.9,0.2,0.2,1.1,,70.5,18.4,6.2,4.9,,5.1,48.4,39.0,7.4,,23.9,0.6,74.7,0.1,,,0.1,0.2,0.4,,0.1,0.4,2.5,,97.2,1.3,1.4,,2.2,2.0,7.6,14.1,29.1,31.1,11.2,2.4,0.4,,,,60.2,21.2,,39.8,11.7,,,99.0,1.0,,,45.8,88.2
0,77078,52,,89.7,59.1,40.9,,,10.3,12.1,14.7,,,,,,59.1,40.3,,79.3,94.9,5.1,2.1,3.9,6.0,2.9,4.3,,1.5,,,6.0,15.6,7.5,12.7,22.1,8.2,16.6,7.6,3.7,,39.7,22.8,16.5,21.1,,15.5,29.1,32.8,22.6,,36.2,1.2,60.6,1.7,,,,,0.3,,2.7,2.2,1.0,,92.9,6.3,0.9,,15.4,57.0,19.8,5.0,0.8,1.7,,,0.3,,,,48.0,33.6,,52.0,9.9,,,85.7,14.3,,,51.7,62.0
0,77079,45,,84.4,62.8,37.2,,,15.6,8.5,33.4,12.0,,,,,62.5,37.4,,61.9,75.1,24.9,0.7,2.3,7.8,9.5,17.6,0.2,,,,9.2,8.5,6.4,10.1,28.9,33.0,3.0,0.5,0.3,,53.1,22.9,11.6,12.4,,2.6,31.9,52.8,12.7,,38.6,0.7,60.2,0.2,,,,0.1,0.3,,0.3,0.1,1.2,,97.2,2.4,0.4,,1.5,3.7,6.4,10.2,7.5,22.8,39.3,8.5,0.1,,,,57.1,22.1,,42.9,16.9,,,99.8,0.2,,,40.5,86.7
0,77080,242,,91.9,42.9,57.1,,,8.1,4.7,74.5,2.2,,,,,38.2,61.3,,46.2,91.2,8.8,2.2,3.6,10.9,19.8,15.6,1.6,0.1,,,2.9,3.4,4.2,12.3,33.5,23.7,17.5,0.9,1.4,,57.0,23.8,9.1,10.2,,6.8,41.5,36.8,14.9,,35.7,0.2,63.9,,,,0.1,,0.2,,0.5,0.2,1.6,,89.6,8.1,2.3,,3.0,11.0,18.9,20.6,29.5,15.7,1.3,,,,,,53.3,23.5,,46.7,14.1,,,99.3,0.7,,,56.4,83.8
0,77081,177,,90.5,5.3,94.7,,,9.5,1.8,71.4,6.0,,,,,4.5,95.1,,6.7,74.8,25.2,0.6,2.4,5.0,23.6,61.0,0.7,,,,0.6,3.1,10.4,17.1,36.5,24.5,5.7,1.3,0.9,,77.3,17.9,3.2,1.6,,12.3,51.9,29.6,6.1,,7.2,0.3,92.1,,,,,,0.4,,0.1,0.1,1.9,,83.4,12.0,4.6,,16.4,1.6,14.3,9.3,14.1,21.8,19.4,3.1,,,,,47.9,35.0,,52.1,15.3,,,99.2,0.8,,,52.6,61.6
0,77082,150,,89.7,34.8,65.2,,,10.3,5.1,55.2,12.7,,,,,38.1,61.2,,42.3,86.7,13.3,1.2,4.5,6.2,22.0,23.4,0.3,0.1,,,4.8,22.1,25.1,32.4,13.8,0.7,0.5,0.3,0.3,,69.4,19.9,7.2,3.5,,6.2,48.0,32.8,13.1,,24.0,0.3,75.2,,,,,,0.4,,0.1,0.9,2.6,,96.8,2.2,1.0,,2.1,11.4,33.1,24.2,14.3,8.2,5.6,1.1,,,,,63.3,27.9,,36.7,13.2,,,98.2,1.8,,,48.4,89.0
0,77083,140,,96.2,66.1,33.9,,,3.8,21.1,35.3,4.3,,,,,68.4,31.5,,81.6,96.0,4.0,0.4,1.3,3.6,7.1,5.4,0.6,,,,3.3,20.3,17.8,41.7,14.1,1.7,0.6,0.2,0.2,,43.0,35.8,14.8,6.3,,4.9,24.1,40.5,30.5,,58.6,0.9,40.1,,,0.1,,,0.3,,0.4,0.4,0.8,,93.1,5.7,1.3,,1.5,18.7,38.9,27.2,12.1,1.1,0.5,,0.1,,,,65.6,38.5,,34.4,11.0,,,90.5,9.5,,,47.2,78.3
0,77084,294,,93.6,61.8,38.2,,,6.4,4.0,46.0,,,,,,64.4,35.6,,71.4,96.5,3.5,0.4,2.0,3.7,12.6,9.8,0.2,,,,7.7,25.6,18.2,26.0,20.2,1.2,0.6,0.4,0.2,,51.5,30.5,11.7,6.4,,3.0,31.0,43.2,22.8,,47.5,1.2,50.4,0.1,,,,0.1,0.8,,0.3,0.3,1.8,,95.4,3.5,1.1,,1.9,9.5,37.3,29.6,18.9,2.2,0.3,0.1,0.2,,,,71.3,29.4,,28.7,6.6,,,97.4,2.6,,,46.3,93.0
0,77085,75,,97.3,69.4,30.6,,,2.7,,16.0,,,,,,74.7,25.2,,82.7,94.5,5.5,0.8,,4.0,5.6,6.2,0.7,,,,8.8,45.6,9.5,6.5,8.2,11.3,6.7,2.2,1.2,,36.0,43.8,10.5,9.7,,2.3,30.7,41.0,26.0,,49.3,0.9,49.7,,,,,,0.2,,0.4,0.7,1.2,,92.7,5.5,1.8,,4.0,29.9,48.4,15.0,2.0,,0.7,,,,,,65.0,36.5,,35.0,8.5,,,95.0,5.0,,,42.1,87.0
0,77086,75,,94.7,59.0,41.0,,,5.3,,47.7,4.2,,,,,61.0,38.8,,70.7,96.1,3.9,0.4,2.5,5.1,11.5,5.6,4.3,,,,1.3,22.5,8.5,19.5,41.2,3.7,1.0,1.0,1.4,,39.1,37.9,8.9,14.0,,5.9,27.1,41.5,25.5,,23.1,1.0,73.7,,0.1,0.9,,0.1,1.1,,0.2,0.7,1.7,,89.9,7.3,2.8,,4.1,37.7,43.1,9.6,3.3,1.0,0.8,0.3,0.2,,,,61.0,32.7,,39.0,11.6,,,99.0,1.0,,,58.3,75.9
0,77087,172,,91.7,49.9,50.1,,,8.3,1.3,19.1,8.5,,,,,50.0,49.0,,66.2,96.1,3.9,1.6,3.2,5.3,10.3,10.7,2.7,,,,1.1,6.5,3.7,7.2,10.4,18.9,29.6,17.4,5.2,,45.0,21.2,16.7,17.1,,11.3,34.0,33.4,21.3,,43.6,0.6,55.2,,,,,,0.5,,0.5,0.4,2.1,,87.0,10.1,2.9,,7.1,58.8,24.7,7.4,1.5,0.3,,0.2,,,,,39.8,42.9,,60.2,11.6,,,94.3,5.7,,,51.2,50.4
0,77088,174,,92.0,62.0,38.0,,,8.0,11.3,41.8,1.2,,,,,64.0,35.9,,75.7,97.1,2.9,1.3,5.0,6.7,5.8,4.2,1.3,,,,2.6,10.2,8.7,18.9,38.8,11.0,5.9,2.1,1.9,,41.5,27.8,15.2,15.5,,9.1,34.0,32.5,24.5,,49.5,0.6,49.3,,,,,,0.6,,0.1,0.5,1.8,,92.6,5.4,2.0,,7.1,34.3,40.5,13.4,4.2,0.6,,,,,,,59.7,34.2,,40.3,13.3,,,95.9,4.1,,,54.0,67.2
0,77089,93,,92.8,65.4,34.6,,,7.2,8.6,37.0,3.2,,,,,68.5,31.2,,74.7,97.0,3.0,0.5,0.6,3.3,7.3,13.3,0.3,,,,3.9,24.3,6.1,14.6,37.7,11.8,1.3,0.1,0.1,,45.9,29.5,11.5,13.1,,2.7,27.1,43.6,26.6,,55.8,0.4,43.1,0.2,,0.2,,,0.1,,,,1.3,,95.8,2.8,1.4,,1.7,12.0,38.2,28.9,13.5,5.1,0.4,0.3,,,,,62.9,28.5,,37.1,11.4,,,98.4,1.6,,,39.0,92.8
0,77090,111,,87.6,21.8,78.2,,,12.4,8.6,60.0,4.0,,,,,25.3,74.1,,26.3,83.0,17.0,1.5,8.2,14.5,27.3,21.6,0.5,0.1,,,6.2,17.4,17.5,24.4,28.4,4.2,1.1,0.2,0.6,,78.1,15.0,3.6,3.3,,8.5,56.0,26.6,8.9,,21.7,0.3,76.5,0.1,,0.4,,0.1,0.9,,0.5,1.7,2.3,,93.8,4.4,1.8,,3.1,14.7,37.9,25.9,15.9,2.3,,0.3,,,,,74.0,36.1,,26.0,11.6,,,99.2,0.8,,,53.8,84.3
0,77091,112,,86.9,40.3,59.7,,,13.1,2.9,45.9,0.8,,,,,42.1,57.1,,48.0,97.4,2.6,1.9,7.5,7.2,17.4,16.9,1.0,0.1,,,4.5,11.4,8.2,15.1,33.7,12.4,9.8,3.5,1.2,,56.7,21.1,7.3,14.9,,13.7,39.5,32.6,14.1,,32.0,0.3,67.6,,,,,,0.1,,0.4,1.5,1.7,,91.4,6.6,1.9,,13.2,30.1,17.6,16.0,15.8,5.6,1.0,,0.7,,,,46.7,39.8,,53.3,12.6,,,98.0,2.0,,,53.4,58.4
0,77092,86,,92.7,34.1,65.9,,,7.3,5.6,54.5,,,,,,31.1,68.5,,38.7,87.4,12.6,2.0,6.0,16.5,22.5,11.9,2.5,,,,2.1,3.7,9.4,9.9,36.1,19.0,17.9,1.5,0.5,,61.3,19.7,9.7,9.2,,8.2,46.0,33.0,12.8,,30.5,0.3,69.0,,,,,,0.2,,0.9,0.3,1.8,,89.3,8.3,2.3,,7.5,19.0,17.7,17.0,24.4,11.5,2.2,0.7,,,,,52.4,24.9,,47.6,14.7,,,97.8,2.2,,,51.5,71.1
0,77093,125,,89.0,57.9,42.1,,,11.0,8.4,17.8,6.6,,,,,58.7,40.5,,74.0,97.2,2.8,3.0,2.1,3.0,3.3,4.4,10.3,,,,0.9,6.3,6.9,9.1,13.4,19.9,23.8,16.3,3.3,,41.7,24.7,15.3,18.3,,8.6,27.8,37.9,25.6,,41.5,0.1,57.6,0.2,,,,0.3,0.4,,0.6,1.1,2.7,,90.8,6.7,2.5,,19.0,48.6,21.9,5.0,4.0,0.9,0.5,,0.2,,,,28.5,44.8,,71.5,13.9,,,94.9,5.1,,,60.6,59.4
0,77094,12,,90.4,83.2,16.8,,,9.6,,30.7,3.2,,,,,84.0,16.0,,86.7,98.7,1.3,,0.3,1.3,3.3,8.5,,,,,7.9,23.3,59.2,9.1,,,,0.4,,,39.5,33.5,25.0,2.0,,0.5,12.6,62.0,24.9,,63.5,,36.1,,,,0.4,,,,,,0.5,,99.6,0.1,0.3,,2.0,,,5.3,16.0,48.2,25.3,2.6,0.7,,,,63.6,21.7,,36.4,12.9,,,100.0,,,,25.5,67.9
0,77095,95,,93.6,75.8,24.2,,,6.4,11.8,53.5,3.5,,,,,77.6,22.2,,80.5,98.5,1.5,0.1,0.5,1.4,10.2,6.3,0.9,0.1,,,3.4,41.6,22.3,27.2,4.8,0.2,0.4,,0.1,,43.6,38.5,12.0,6.0,,2.1,27.4,45.4,25.0,,65.1,0.6,33.8,,,,0.1,0.1,0.4,,0.3,0.4,1.2,,98.5,1.0,0.5,,1.9,2.6,14.0,28.8,41.7,10.8,0.3,,0.1,,,,70.8,18.9,,29.2,11.7,,,96.6,3.4,,,39.8,92.1
0,77096,98,,87.1,48.8,51.2,,,12.9,10.7,29.5,8.3,,,,,52.0,47.9,,51.8,93.4,6.6,1.1,9.0,10.5,8.5,18.8,0.4,,,,1.9,9.0,5.8,8.7,20.0,37.6,15.4,0.7,1.0,,54.8,20.2,12.9,12.2,,8.3,38.6,40.5,12.7,,42.4,0.4,56.4,0.1,,,0.1,,0.6,,0.3,0.3,2.4,,97.4,2.1,0.6,,3.1,5.5,2.1,5.4,19.3,47.5,15.1,2.1,,,,,54.1,18.2,,45.9,12.1,,,98.2,1.8,,,45.0,77.7
0,77098,21,,87.3,27.6,72.4,,,12.7,,41.7,21.2,,,,,33.2,66.7,,27.6,64.9,35.1,3.3,5.8,4.4,8.2,50.3,0.5,,,,12.4,19.0,15.6,6.7,8.5,14.7,8.5,4.7,10.0,,79.2,13.8,4.1,2.9,,6.0,55.8,32.0,6.2,,27.4,0.7,70.6,,,0.7,0.2,,0.4,,0.7,0.5,1.7,,99.1,0.2,0.7,,1.1,3.3,2.3,3.3,11.0,29.1,37.7,9.9,2.3,,,,59.0,33.9,,41.0,17.7,,,99.2,0.8,,,29.3,87.3
0,77099,243,,93.3,35.5,64.5,,,6.7,5.9,63.7,,,,,,40.7,58.9,,44.8,86.5,13.5,0.8,3.9,14.7,19.9,15.6,0.4,,,,0.9,8.2,9.8,31.4,40.4,6.1,1.2,0.4,1.6,,62.2,21.6,9.3,7.0,,7.0,40.4,35.3,17.3,,16.9,0.3,81.8,,,0.1,,,0.8,,0.3,0.3,2.2,,88.6,8.7,2.7,,7.5,26.7,52.4,11.1,1.6,0.5,,,0.3,,,,56.1,37.5,,43.9,10.1,,,97.9,2.1,,,55.5,76.4
0,77336,2,,92.2,79.5,20.5,,,7.8,15.1,34.7,27.7,,,,,76.2,23.7,,70.5,97.7,2.3,,2.0,1.9,0.7,2.8,22.2,,,,8.8,30.6,22.9,8.2,14.0,9.5,3.1,2.3,0.7,,47.0,29.9,16.9,6.2,,3.2,24.3,44.2,28.2,,16.8,27.0,55.6,,,,,0.6,,,,,2.3,,98.8,0.6,0.5,,10.2,18.0,16.2,15.5,11.4,20.5,7.8,0.5,,,,,59.1,17.7,,40.9,18.0,,,94.6,5.4,,,60.7,89.7
0,77338,180,,94.0,54.1,45.9,,,6.0,7.3,39.8,2.6,,,,,57.5,42.2,,63.6,97.2,2.8,2.1,2.7,4.4,15.7,8.6,2.8,0.1,,,15.2,29.7,11.4,19.5,15.6,3.1,2.5,1.5,1.5,,63.3,24.2,5.1,7.4,,4.5,35.9,40.4,19.1,,32.2,1.0,66.2,,,0.1,0.1,,0.3,,0.4,0.5,2.1,,95.4,3.3,1.3,,5.7,18.5,33.3,34.1,6.1,2.0,0.3,,,,,,73.7,36.6,,26.3,10.4,,,97.3,2.7,,,46.2,80.3
0,77339,71,,91.5,65.1,34.9,,,8.5,10.4,35.7,3.9,,,,,68.6,31.0,,70.3,97.7,2.3,0.6,2.2,5.4,8.5,12.4,0.5,,,,8.7,22.2,13.5,22.9,29.2,2.2,0.5,0.2,0.6,,52.6,26.0,10.0,11.4,,3.1,32.6,46.8,17.5,,58.4,0.9,40.3,,,0.1,,,0.3,,0.1,1.8,2.1,,97.3,2.1,0.6,,1.8,4.4,21.2,31.3,26.7,8.4,5.4,0.8,0.1,,,,65.7,29.7,,34.3,12.1,,,98.6,1.4,,,44.1,89.8
0,77345,14,,95.4,88.6,11.4,,,4.6,,54.1,4.8,,,,,90.9,9.0,,88.5,99.7,0.3,,,1.8,2.2,7.5,,,,,6.5,20.0,34.7,35.3,1.6,0.9,0.2,,0.7,,46.1,31.1,18.0,4.8,,2.0,18.5,51.0,28.6,,73.7,0.7,25.3,,,,,,0.3,,,0.9,1.2,,99.6,0.4,,,1.4,0.6,3.9,14.3,37.4,33.0,9.0,0.1,0.2,,,,65.6,17.0,,34.4,12.1,,,96.3,3.7,,,45.1,85.5
