,zipcode,covid_cases,H1. HOUSING OCCUPANCY AND TENURE.Total housing units,H1. HOUSING OCCUPANCY AND TENURE.Occupied housing units,H1. HOUSING OCCUPANCY AND TENURE.Owner-occupied,H1. HOUSING OCCUPANCY AND TENURE.Renter-occupied,H1. HOUSING OCCUPANCY AND TENURE.Average household size of owner-occupied unit,H1. HOUSING OCCUPANCY AND TENURE.Average household size of renter-occupied unit,H1. HOUSING OCCUPANCY AND TENURE.Vacant housing units,H1. HOUSING OCCUPANCY AND TENURE.For sale,H1. HOUSING OCCUPANCY AND TENURE.For rent,"H1. HOUSING OCCUPANCY AND TENURE.For seasonal, recreational, or occasional use",H1. HOUSING OCCUPANCY AND TENURE.Total owner units,H1. HOUSING OCCUPANCY AND TENURE.Homeowner vacancy rate,H1. HOUSING OCCUPANCY AND TENURE.Total rental units,H1. HOUSING OCCUPANCY AND TENURE.Rental vacancy rate,H1. HOUSING OCCUPANCY AND TENURE.People living in owned homes,H1. HOUSING OCCUPANCY AND TENURE.People living in rental homes,H2. UNITS IN STRUCTURE.Total housing units,H2. UNITS IN STRUCTURE.Single-family units,"H2. UNITS IN STRUCTURE.Single unit, detached","H2. UNITS IN STRUCTURE.Single unit, attached",H2. UNITS IN STRUCTURE.Duplexes,H2. UNITS IN STRUCTURE.3 or 4 units,H2. UNITS IN STRUCTURE.5 to 9 units,H2. UNITS IN STRUCTURE.10 to 19 units,H2. UNITS IN STRUCTURE.20 or more units,H2. UNITS IN STRUCTURE.Mobile home,"H2. UNITS IN STRUCTURE.Boat, RV, van, etc.",H2. UNITS IN STRUCTURE.Mobile homes per 1000 HUs,H3. YEAR STRUCTURE BUILT.Total housing units,H3. YEAR STRUCTURE BUILT.Built 2010 or later,H3. YEAR STRUCTURE BUILT.Built 2000 to 2009,H3. YEAR STRUCTURE BUILT.Built 1990 to 1999,H3. YEAR STRUCTURE BUILT.Built 1980 to 1989,H3. YEAR STRUCTURE BUILT.Built 1970 to 1979,H3. YEAR STRUCTURE BUILT.Built 1960 to 1969,H3. YEAR STRUCTURE BUILT.Built 1950 to 1959,H3. YEAR STRUCTURE BUILT.Built 1940 to 1949,H3. YEAR STRUCTURE BUILT.Built 1939 or earlier,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Occupied housing units,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 2010 or later,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 2000 to 2009,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 1990 to 1999,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 1989 or earlier,H5. VEHICLES AVAILABLE.Occupied housing units,H5. VEHICLES AVAILABLE.No vehicles available,H5. VEHICLES AVAILABLE.1 vehicle available,H5. VEHICLES AVAILABLE.2 vehicles available,H5. VEHICLES AVAILABLE.3 or more vehicles available,H6. HOUSE HEATING FUEL.Occupied housing units,H6. HOUSE HEATING FUEL.Utility gas,"H6. HOUSE HEATING FUEL.Bottled, tank, or LP gas",H6. HOUSE HEATING FUEL.Electricity,"H6. HOUSE HEATING FUEL.Fuel oil, kerosene, etc.",H6. HOUSE HEATING FUEL.Coal or coke,H6. HOUSE HEATING FUEL.Wood,H6. HOUSE HEATING FUEL.Solar energy,H6. HOUSE HEATING FUEL.Other fuel,H6. HOUSE HEATING FUEL.No fuel used,H7. SELECTED CHARACTERISTICS.Occupied housing units,H7. SELECTED CHARACTERISTICS.Lacking complete plumbing facilities,H7. SELECTED CHARACTERISTICS.Lacking complete kitchen facilities,H7. SELECTED CHARACTERISTICS.No telephone service available,H8. OCCUPANTS PER ROOM.Occupied housing units,H8. OCCUPANTS PER ROOM.1.00 or less,H8. OCCUPANTS PER ROOM.1.01 to 1.50,H8. OCCUPANTS PER ROOM.1.51 or more,H9. HOME VALUES.Owner-occupied units,"H9. HOME VALUES.Less than $50,000","H9. HOME VALUES.$50,000 to $99,999","H9. HOME VALUES.$100,000 to $149,999","H9. HOME VALUES.$150,000 to $199,999","H9. HOME VALUES.$200,000 to $299,999","H9. HOME VALUES.$300,000 to $499,999","H9. HOME VALUES.$500,000 to $999,999","H9. HOME VALUES.$1,000,000 or more","H9. HOME VALUES.$2,000,000 or more",H9. HOME VALUES.Median home value,H9. HOME VALUES.Average home value,H10. SELECTED MONTHLY OWNER COSTS.Owner-occupied units,H10. SELECTED MONTHLY OWNER COSTS.Housing units with a mortgage,H10. SELECTED MONTHLY OWNER COSTS.Owner costs 30% or more of HH income,H10. SELECTED MONTHLY OWNER COSTS.Median owner costs,H10. SELECTED MONTHLY OWNER COSTS.Housing units without a mortgage,H10. SELECTED MONTHLY OWNER COSTS.Nonmortgage owner costs 30% or more of HH income,H10. SELECTED MONTHLY OWNER COSTS.Median owner costs,H11. GROSS RENT.Renter-occupied units,H11. GROSS RENT.Paying cash rent,H11. GROSS RENT.Paying no cash rent,H11. GROSS RENT.Median rent,H11. GROSS RENT.Average gross rent,H11. GROSS RENT.Gross rent 30% or more of HH income,H11. GROSS RENT.Gross rent of $750 or more
0,60605,161.0,,89.7,55.7,44.3,,,10.3,12.1,37.0,23.7,,,,,50.1,38.9,,9.4,48.5,51.5,0.4,0.2,0.2,1.4,88.5,,,,,7.3,45.4,7.7,8.6,4.6,3.6,1.1,2.6,19.0,,68.3,24.4,5.4,1.8,,28.4,55.3,15.6,0.7,,51.6,1.2,45.3,0.1,,,0.1,0.4,1.2,,0.2,0.4,2.2,,98.2,0.6,1.2,,0.9,1.5,0.8,2.7,19.7,43.1,22.6,7.7,1.0,,,,77.1,29.2,,22.9,27.0,,,94.3,5.7,,,33.7,60.4
0,60654,133.0,,91.3,42.2,57.8,,,8.7,12.4,21.9,25.6,,,,,47.0,52.3,,4.2,43.4,56.6,0.4,0.8,1.4,2.3,90.8,0.1,,,,12.7,39.6,14.1,6.8,4.8,8.4,0.6,1.0,12.0,,73.2,21.5,4.5,0.8,,42.4,47.3,9.8,0.5,,48.0,0.8,48.0,,,,,0.3,2.9,,1.8,3.6,0.9,,97.1,1.5,1.4,,2.6,0.5,0.6,0.7,15.8,40.4,27.3,9.6,2.6,,,,71.6,30.6,,28.4,39.3,,,98.5,1.5,,,33.1,58.4
0,60628,929.0,,80.1,57.2,42.8,,,19.9,12.9,12.6,1.1,,,,,55.6,43.4,,67.6,90.5,9.5,14.4,7.3,4.4,1.3,4.3,0.8,,,,1.3,3.2,1.2,2.0,5.3,14.7,20.8,13.9,37.6,,35.0,22.7,11.2,31.0,,23.1,43.6,24.3,9.0,,90.2,0.7,8.6,0.1,,,,0.1,0.3,,0.4,0.6,1.4,,97.4,1.8,0.8,,6.5,28.0,35.1,23.7,4.7,0.8,0.7,0.3,0.1,,,,60.0,40.6,,40.0,20.0,,,96.1,3.9,,,58.8,71.2
0,60636,616.0,,75.2,47.0,53.0,,,24.8,18.6,18.5,0.8,,,,,49.2,49.6,,52.2,97.6,2.4,29.2,10.5,4.0,1.3,2.5,0.2,,,,,2.5,1.8,1.9,4.7,12.3,13.7,12.0,50.9,,36.0,20.5,14.3,29.2,,37.9,38.3,18.2,5.6,,93.3,0.4,5.6,0.1,,,,,0.5,,1.2,1.7,4.2,,96.7,2.8,0.5,,13.9,41.9,21.4,13.0,7.2,0.4,1.5,0.2,0.5,,,,42.9,52.9,,57.1,19.9,,,95.1,4.9,,,58.9,61.6
0,60653,473.0,,88.5,23.9,76.1,,,11.5,8.1,34.4,2.5,,,,,24.9,73.5,,18.5,60.6,39.4,4.3,16.4,19.9,4.3,36.7,,,,,4.2,23.7,7.8,7.6,12.0,6.8,6.8,4.4,26.7,,59.8,28.8,7.3,4.1,,39.8,44.4,12.5,3.3,,75.7,1.1,20.6,,,,,0.5,2.0,,0.1,0.3,3.0,,98.3,1.3,0.4,,1.5,5.9,11.7,11.1,27.0,30.5,11.9,0.4,,,,,86.5,32.3,,13.5,23.4,,,97.9,2.1,,,51.3,51.1
0,60626,869.0,,87.7,24.7,75.3,,,12.3,1.9,53.1,1.8,,,,,25.0,68.0,,7.3,80.1,19.9,4.0,9.3,23.9,12.0,43.4,0.1,,,,0.6,3.4,2.7,3.9,8.8,10.1,10.1,11.5,48.9,,64.6,24.1,6.7,4.5,,39.0,45.0,14.1,1.9,,77.8,1.4,15.3,0.2,,,0.1,2.1,3.1,,0.2,1.7,3.4,,93.5,3.4,3.1,,2.1,9.0,16.8,21.0,22.7,19.2,8.1,0.5,0.5,,,,73.6,33.1,,26.4,17.6,,,98.5,1.5,,,52.7,78.8
0,60620,998.0,,83.1,46.5,53.5,,,16.9,15.6,25.9,1.2,,,,,50.7,48.4,,51.5,90.2,9.8,14.9,12.1,11.2,4.8,5.4,0.1,,,,0.8,3.2,2.2,1.8,4.7,13.5,18.1,18.5,36.9,,41.7,20.6,10.0,27.6,,28.9,44.2,21.1,5.8,,91.5,1.1,6.1,,,,,0.3,1.1,,0.4,0.5,2.4,,98.1,1.4,0.5,,4.8,19.8,31.3,27.9,13.7,2.1,,0.3,,,,,59.4,44.1,,40.6,19.3,,,97.0,3.0,,,57.7,67.3
0,60612,617.0,,85.6,27.7,72.3,,,14.4,6.7,31.5,5.0,,,,,25.9,67.9,,17.8,61.3,38.7,18.4,28.7,10.2,3.6,21.3,0.1,0.1,,,3.0,19.0,8.5,4.5,6.2,4.8,4.0,4.5,45.6,,62.8,22.3,7.1,7.8,,36.4,44.2,15.9,3.4,,82.2,1.6,15.1,,,0.1,,,0.9,,0.7,1.3,4.0,,96.3,2.9,0.9,,3.1,4.5,9.3,11.7,27.5,26.6,14.4,2.6,0.3,,,,71.8,34.6,,28.2,23.3,,,97.9,2.1,,,45.6,62.2
0,60639,2816.0,,89.4,47.0,53.0,,,10.6,6.1,25.3,6.6,,,,,51.0,48.7,,32.6,93.3,6.7,31.1,24.2,7.1,2.0,2.9,0.1,,,,0.3,3.2,2.6,1.9,4.3,6.5,10.6,9.4,61.2,,48.4,24.8,14.4,12.3,,16.6,38.5,30.8,14.1,,89.4,1.3,6.5,,,,,2.3,0.4,,0.2,1.0,3.3,,93.1,5.1,1.8,,2.8,4.5,10.9,21.4,40.7,17.1,1.7,0.3,0.5,,,,72.6,54.2,,27.4,23.3,,,97.5,2.5,,,55.9,81.3
0,60649,672.0,,79.0,21.5,78.5,,,21.0,3.5,29.6,,,,,,23.5,74.4,,14.0,81.0,19.0,6.8,15.3,27.7,6.5,29.7,0.1,,,,0.3,1.7,2.3,2.3,6.5,9.7,14.3,18.5,44.6,,61.8,19.2,8.0,11.0,,43.1,41.0,12.5,3.4,,74.0,1.5,15.4,0.3,,,0.1,1.9,6.8,,0.5,0.9,4.1,,96.4,1.6,1.9,,11.9,20.1,14.1,17.5,20.5,10.1,5.1,0.6,0.2,,,,68.4,36.9,,31.6,29.4,,,99.5,0.5,,,56.5,67.7
0,60624,751.0,,76.1,24.4,75.6,,,23.9,6.6,22.6,4.6,,,,,24.8,73.0,,12.9,82.0,18.1,33.7,25.2,11.8,3.7,12.6,0.2,,,,1.5,6.1,4.4,3.1,3.9,3.4,6.6,8.1,63.0,,51.0,23.3,7.7,18.0,,45.2,37.1,13.1,4.6,,86.8,1.1,10.9,0.1,,,,0.6,0.6,,0.5,1.0,3.3,,93.9,4.7,1.4,,9.6,16.6,16.5,22.5,21.8,9.7,2.4,0.9,0.1,,,,57.3,52.1,,42.7,28.8,,,96.1,3.9,,,60.3,63.3
0,60637,554.0,,78.6,25.2,74.8,,,21.4,8.1,38.5,1.4,,,,,23.2,69.3,,14.1,69.1,30.9,13.3,17.8,24.1,5.2,25.4,0.1,,,,1.7,5.6,7.0,4.2,6.9,12.5,10.9,8.2,43.1,,59.4,21.4,9.1,10.0,,44.3,42.8,11.3,1.6,,75.0,1.0,14.1,0.5,,0.1,,0.7,8.6,,0.6,1.1,5.0,,97.4,1.8,0.8,,5.5,13.7,17.9,17.5,17.0,14.5,10.5,2.8,0.6,,,,68.6,35.8,,31.4,23.9,,,97.2,2.8,,,55.9,64.2
0,60613,341.0,,89.2,39.3,60.7,,,10.8,7.0,35.2,12.5,,,,,41.6,57.8,,10.0,82.5,17.5,5.2,10.3,16.3,7.6,50.6,,,,,1.7,6.9,4.7,5.0,14.3,11.3,6.7,5.1,44.3,,67.5,19.9,6.5,6.0,,34.1,48.0,15.4,2.5,,69.5,2.0,22.7,,0.1,,,2.6,3.1,,0.2,1.0,1.9,,97.8,0.4,1.8,,1.0,3.1,6.8,12.2,20.8,27.4,18.9,7.8,2.0,,,,74.7,27.5,,25.3,21.6,,,97.1,2.9,,,35.7,80.4
0,60602,11.0,,92.3,37.4,62.6,,,7.7,86.0,,,,,,,35.9,59.5,,10.0,100.0,,,,,1.1,89.0,,,,,37.9,30.1,6.3,3.1,,,,,22.7,,97.8,2.2,,,,40.7,48.5,10.8,,,47.5,,52.5,,,,,,,,10.8,10.8,22.9,,96.5,,3.5,,3.1,,,,14.2,18.7,15.6,19.6,28.9,,,,55.6,,,44.4,35.0,,,100.0,,,,50.1,26.8
0,60707,179.0,,92.5,66.0,34.0,,,7.5,13.3,12.2,9.4,,,,,70.4,29.0,,54.4,97.2,2.8,9.5,10.1,10.3,3.6,12.2,,,,,0.7,5.6,5.0,2.4,8.6,13.6,17.4,18.3,28.4,,39.7,27.5,17.2,15.6,,10.2,42.4,33.0,14.4,,86.2,1.3,12.0,,,,,0.3,0.3,,0.1,0.7,5.7,,97.1,1.8,1.1,,3.9,5.7,7.0,15.5,35.9,28.4,3.5,0.1,,,,,68.5,38.6,,31.5,28.7,,,97.4,2.6,,,62.7,75.8
0,60607,408.0,,90.1,42.9,57.1,,,9.9,2.1,41.6,17.0,,,,,38.4,49.2,,11.7,20.8,79.2,4.5,7.4,9.1,4.1,63.3,,,,,10.0,31.9,9.2,9.2,6.6,2.7,2.3,2.1,26.0,,72.0,23.5,2.5,2.1,,28.1,54.8,15.2,1.9,,72.9,1.2,23.9,,,,,0.4,1.6,,0.1,0.2,1.6,,96.8,0.9,2.2,,0.4,1.6,1.8,2.0,19.9,46.7,22.5,4.1,0.9,,,,83.9,24.1,,16.1,26.1,,,98.8,1.2,,,44.7,70.8
0,60621,488.0,,66.6,24.4,75.6,,,33.4,14.6,14.6,,,,,,24.9,72.9,,24.8,91.2,8.8,31.5,12.9,10.3,4.0,15.9,0.3,0.3,,,2.9,4.3,4.4,5.2,6.9,8.8,8.3,12.2,47.1,,54.0,20.9,7.9,17.2,,48.5,37.9,10.9,2.7,,85.4,0.6,11.7,0.2,0.3,,,0.3,1.6,,0.7,1.3,5.2,,97.2,1.7,1.1,,16.3,31.4,20.7,15.0,10.1,3.6,2.2,,0.6,,,,47.7,47.6,,52.3,33.1,,,95.3,4.7,,,59.2,55.4
0,60630,692.0,,92.5,64.2,35.8,,,7.5,13.4,13.8,0.5,,,,,66.9,32.7,,47.9,98.0,2.0,19.8,14.3,9.3,3.3,5.2,0.1,0.1,,,0.6,3.0,4.8,2.7,6.0,10.6,14.3,9.4,48.5,,40.9,26.0,15.5,17.6,,12.2,42.8,33.0,12.0,,91.8,1.6,5.4,0.2,,0.2,,0.2,0.5,,0.1,0.5,2.7,,97.0,1.9,1.1,,1.4,3.0,5.3,7.2,33.9,44.6,4.0,0.3,0.5,,,,66.7,37.4,,33.3,19.3,,,95.1,4.9,,,36.0,83.2
0,60611,123.0,,78.6,46.4,53.6,,,21.4,5.6,14.5,55.9,,,,,49.6,49.0,,2.6,62.7,37.3,0.2,0.5,0.5,0.5,95.7,,,,,5.5,22.3,12.1,14.7,15.3,13.2,5.4,1.3,10.2,,65.0,20.6,8.7,5.7,,42.9,45.8,10.1,1.1,,36.1,1.1,59.5,0.1,,0.2,,0.9,2.1,,,0.4,2.3,,98.3,0.4,1.4,,1.0,0.7,2.8,3.9,16.3,21.2,29.2,17.4,7.5,,,,55.0,34.8,,45.0,29.6,,,97.0,3.0,,,36.1,72.3
0,60646,335.0,,94.6,75.4,24.6,,,5.4,8.5,8.6,10.6,,,,,77.9,21.3,,69.8,96.4,3.6,12.1,5.2,4.1,0.8,7.8,0.1,,,,0.2,2.5,5.4,2.8,4.4,7.7,29.9,18.7,28.4,,29.0,27.5,21.1,22.4,,8.6,36.3,39.4,15.7,,90.7,0.6,7.9,,,0.2,0.1,,0.4,,0.1,0.9,1.5,,97.7,2.0,0.3,,2.2,0.7,2.6,2.3,17.5,47.5,25.8,0.5,0.8,,,,60.5,29.3,,39.5,21.8,,,96.9,3.1,,,41.5,65.0
0,60616,386.0,,91.5,36.0,64.0,,,8.5,17.3,31.2,7.2,,,,,39.4,55.7,,14.9,58.3,41.7,9.8,12.3,6.4,2.2,54.0,0.1,,,,1.8,21.6,9.1,5.8,8.4,11.1,9.8,3.3,29.2,,59.1,23.1,8.6,9.1,,29.6,51.7,16.0,2.8,,84.0,1.6,11.9,0.1,0.1,,,0.7,1.6,,0.2,0.8,2.1,,95.6,3.1,1.3,,2.4,2.9,4.6,5.5,29.9,43.9,10.1,,0.8,,,,67.0,36.5,,33.0,30.9,,,98.0,2.0,,,44.1,68.0
0,60660,362.0,,88.3,36.6,63.4,,,11.7,10.7,46.3,11.2,,,,,36.1,56.5,,8.8,75.8,24.2,5.1,7.5,14.7,7.9,56.0,,,,,0.5,3.3,2.3,2.4,10.9,16.2,12.2,10.6,41.5,,61.1,23.9,9.1,5.9,,36.3,47.8,12.9,3.0,,64.8,1.9,28.1,0.5,0.1,,,1.9,2.7,,0.4,0.3,3.2,,94.6,1.8,3.6,,1.9,9.8,13.7,13.4,27.9,17.0,13.8,1.2,1.2,,,,68.9,38.8,,31.1,34.3,,,98.1,1.9,,,46.8,79.7
0,60601,67.0,,81.4,37.6,62.4,,,18.6,9.2,16.5,61.9,,,,,34.5,61.1,,3.7,53.7,46.3,,,,,96.3,,,,,10.8,31.0,8.5,14.2,13.4,13.2,1.2,0.5,7.2,,74.4,13.2,8.5,3.8,,45.3,48.3,6.4,,,31.8,0.2,64.3,,,,,,3.7,,0.5,1.1,4.0,,97.4,0.7,2.0,,,2.0,1.3,2.7,5.5,38.5,37.2,12.8,,,,,63.4,47.0,,36.6,23.0,,,100.0,,,,40.1,67.8
0,60609,1517.0,,83.1,37.2,62.8,,,16.9,14.5,27.4,1.1,,,,,41.1,58.2,,26.8,89.6,10.4,37.4,21.9,6.7,1.1,5.9,0.2,0.1,,,1.3,8.2,3.9,2.7,5.6,9.0,8.5,8.1,52.7,,46.2,28.1,13.0,12.7,,27.1,43.5,21.0,8.3,,92.9,1.0,5.7,,,0.1,,,0.2,,0.3,0.9,5.2,,93.9,4.8,1.3,,8.5,14.7,17.4,19.4,22.1,14.3,3.0,0.1,0.3,,,,58.6,47.8,,41.4,21.7,,,97.6,2.4,,,50.0,56.9
0,60632,2665.0,,90.2,53.9,46.1,,,9.8,8.0,29.4,4.0,,,,,57.1,42.5,,41.3,95.3,4.7,33.7,20.7,2.6,0.9,0.5,0.2,,,,0.2,2.1,3.5,2.6,5.0,13.0,18.5,11.3,43.7,,39.3,31.4,17.7,11.5,,15.3,38.8,31.6,14.3,,94.6,1.1,3.5,0.1,,0.2,,0.3,0.1,,0.4,1.0,3.2,,89.1,9.3,1.6,,2.2,8.7,22.4,31.9,28.4,5.1,0.8,0.2,0.3,,,,61.1,51.1,,38.9,16.5,,,97.2,2.8,,,50.6,69.2
0,60623,2871.0,,82.4,33.7,66.3,,,17.6,3.0,19.9,1.4,,,,,34.5,65.0,,18.9,88.6,11.4,34.3,32.4,10.6,1.2,2.4,0.2,,,,0.6,3.9,1.7,3.4,3.8,3.5,5.9,6.1,71.0,,47.8,24.2,12.8,15.3,,29.2,41.6,21.5,7.7,,94.3,0.9,4.1,0.1,,,,0.3,0.3,,0.4,1.6,4.8,,90.3,7.8,1.9,,5.0,13.4,26.3,34.7,15.5,3.6,1.5,0.1,,,,,56.6,56.4,,43.4,24.8,,,97.5,2.5,,,56.4,64.5
0,60608,1475.0,,89.7,36.5,63.5,,,10.3,6.0,25.9,1.3,,,,,35.9,50.9,,21.5,77.9,22.1,23.3,25.4,17.2,1.4,10.9,0.1,0.1,,,2.0,10.6,5.5,3.0,4.6,3.7,4.5,5.3,60.8,,52.2,23.5,12.8,11.5,,27.6,44.3,21.6,6.5,,90.6,0.9,7.9,,,,,0.1,0.4,,0.7,1.1,4.3,,95.2,2.9,1.9,,3.9,6.0,6.8,13.9,36.7,24.8,7.5,0.1,0.2,,,,60.3,40.3,,39.7,24.5,,,97.6,2.4,,,46.3,68.5
0,60619,816.0,,81.1,40.8,59.2,,,18.9,4.8,24.2,1.0,,,,,45.6,54.1,,40.2,89.7,10.3,15.2,17.7,15.5,4.7,6.7,0.1,,,,1.2,3.2,2.4,2.4,4.9,10.6,15.7,15.1,44.6,,46.0,22.6,10.5,20.8,,34.1,42.3,17.6,6.0,,87.3,1.3,9.5,0.1,,,,0.7,1.1,,0.3,1.8,2.1,,97.8,1.4,0.9,,6.6,17.1,21.5,31.4,18.1,3.4,1.5,,0.3,,,,64.1,42.0,,35.9,19.6,,,96.7,3.3,,,58.1,70.0
0,60656,233.0,,94.3,61.4,38.6,,,5.7,3.0,6.2,11.4,,,,,63.5,36.4,,47.6,96.9,3.1,5.2,3.9,16.7,4.1,22.4,,,,,,3.0,3.7,7.2,20.7,20.0,24.1,13.5,7.8,,46.2,21.8,13.6,18.4,,11.0,43.6,36.7,8.7,,86.2,1.0,11.0,0.1,,,0.1,0.4,1.2,,0.9,0.3,3.3,,98.1,1.2,0.7,,3.0,6.1,7.7,8.0,29.6,41.6,3.7,,0.3,,,,55.4,30.0,,44.6,26.9,,,97.4,2.6,,,44.9,91.9
0,60633,111.0,,87.4,67.8,32.2,,,12.6,16.0,32.2,,,,,,71.1,26.7,,68.6,97.4,2.6,15.0,3.9,4.2,2.7,0.6,5.0,,,,0.6,6.3,5.8,4.2,9.9,20.6,18.4,7.1,27.2,,41.4,22.7,14.7,21.2,,12.3,36.9,40.9,9.9,,89.9,1.7,7.8,0.2,,,,,0.4,,0.1,0.4,2.1,,97.0,2.6,0.4,,11.6,21.4,33.6,25.0,6.0,1.4,1.0,,,,,,50.1,31.6,,49.9,18.7,,,97.9,2.1,,,53.7,75.8
0,60651,1463.0,,86.6,43.8,56.2,,,13.4,8.2,20.5,1.0,,,,,45.7,53.9,,27.7,97.9,2.1,36.9,23.1,7.2,1.6,3.1,0.3,0.1,,,0.1,2.4,2.5,2.1,2.4,5.0,10.4,10.0,65.0,,47.0,20.0,12.3,20.6,,23.8,43.1,23.4,9.7,,92.8,1.0,5.8,,,,,,0.4,,1.0,1.7,2.7,,92.7,4.9,2.4,,5.2,14.8,20.0,27.2,24.1,6.6,1.8,0.4,,,,,66.2,54.0,,33.8,23.8,,,95.7,4.3,,,57.2,78.0
0,60610,227.0,,85.1,39.8,60.2,,,14.9,5.7,15.2,34.6,,,,,39.8,55.7,,8.2,39.5,60.5,1.6,3.4,5.2,3.6,77.9,0.1,,,,3.8,13.9,10.8,10.4,17.7,13.8,5.7,3.0,21.0,,64.5,22.9,6.7,6.0,,41.3,49.2,8.6,0.9,,51.8,1.1,42.1,0.5,,,,2.1,2.4,,,0.2,2.3,,98.2,0.7,1.2,,1.5,0.1,1.6,7.0,21.6,28.3,27.4,8.5,4.0,,,,65.5,28.6,,34.5,27.3,,,98.6,1.4,,,35.9,71.7
0,60603,7.0,,66.6,57.6,42.4,,,33.4,20.5,11.3,68.2,,,,,47.8,35.3,,1.2,50.0,50.0,,0.6,,1.4,96.8,,,,,12.8,39.4,1.9,1.1,12.8,1.1,0.6,2.0,28.5,,84.8,14.4,0.9,,,39.5,48.9,10.5,1.1,,34.8,,64.7,,,,,0.5,,,,,2.0,,96.5,3.5,,,0.9,,,7.7,1.5,28.3,36.3,18.5,6.8,,,,69.5,36.3,,30.5,28.3,,,72.4,27.6,,,24.7,54.0
0,60618,1077.0,,87.7,46.7,53.3,,,12.3,12.4,18.5,17.2,,,,,49.3,50.3,,25.7,87.0,13.0,25.8,22.8,12.6,6.0,6.9,0.2,,,,3.2,8.8,3.1,2.1,2.7,4.1,5.2,4.6,66.1,,56.7,22.5,10.8,9.9,,15.0,48.0,30.4,6.6,,90.4,1.3,6.7,0.1,,,,0.6,1.0,,0.1,0.4,1.9,,97.7,1.8,0.6,,1.1,1.6,2.9,7.4,20.6,32.7,26.0,6.9,0.6,,,,75.4,33.7,,24.6,24.7,,,98.4,1.6,,,38.9,87.0
0,60606,45.0,,83.4,43.8,56.2,,,16.6,2.6,22.8,51.0,,,,,45.8,54.2,,0.7,,100.0,0.5,1.1,,,97.7,,,,,15.7,39.1,6.0,0.7,,2.0,,3.4,33.0,,75.3,19.9,4.8,,,35.5,58.6,5.1,0.8,,44.4,,54.6,,,,,,1.1,,,,3.3,,96.5,0.9,2.5,,1.8,,,,25.9,36.4,28.8,5.3,1.9,,,,70.1,17.1,,29.9,23.8,,,100.0,,,,21.0,79.4
0,60659,635.0,,90.5,39.7,60.3,,,9.5,4.8,53.0,3.1,,,,,39.2,59.7,,21.6,87.3,12.7,14.6,25.4,19.7,7.1,11.3,0.2,,,,0.1,3.4,1.7,2.8,5.1,11.3,18.9,12.7,44.0,,55.0,23.6,11.1,10.3,,14.7,47.4,26.4,11.5,,85.6,1.5,10.3,0.1,,0.1,0.1,1.3,0.9,,0.4,1.2,3.3,,91.1,6.0,2.9,,4.1,6.4,7.7,10.0,20.4,39.3,11.3,0.4,0.4,,,,66.7,45.3,,33.3,21.1,,,97.9,2.1,,,53.6,88.4
0,60617,987.0,,82.2,56.6,43.4,,,17.8,3.9,4.5,0.7,,,,,56.1,43.6,,57.4,88.9,11.1,18.7,13.3,6.4,1.5,2.6,0.1,,,,0.4,1.0,1.9,1.2,3.3,6.4,14.2,26.3,45.3,,38.8,21.2,14.0,25.9,,22.8,41.0,26.2,10.0,,95.2,0.9,3.4,,,0.1,0.1,,0.4,,0.3,0.4,2.6,,96.9,2.4,0.6,,6.0,21.9,30.9,21.6,14.0,2.8,1.6,0.6,0.5,,,,57.4,44.6,,42.6,18.1,,,95.8,4.2,,,53.6,58.1
0,60642,138.0,,90.8,39.1,60.9,,,9.2,4.7,35.3,5.1,,,,,37.6,62.2,,9.2,41.6,58.4,8.9,27.8,22.0,6.5,25.6,,,,,6.1,25.5,12.2,2.6,4.7,6.2,3.0,1.5,38.2,,69.0,19.4,5.9,5.8,,20.8,52.2,21.9,5.1,,82.2,1.6,15.1,0.1,0.2,,,0.2,0.6,,0.3,0.4,2.4,,97.5,1.9,0.6,,0.9,0.9,0.3,1.8,13.8,49.8,28.2,3.6,0.7,,,,80.7,23.0,,19.3,22.3,,,97.8,2.2,,,34.4,72.4
