,zipcode,D1. AGE.Total population,D1. AGE.Under 5 years,D1. AGE.5 to 9 years,D1. AGE.10 to 14 years,D1. AGE.15 to 19 years,D1. AGE.20 to 24 years,D1. AGE.25 to 34 years,D1. AGE.35 to 44 years,D1. AGE.45 to 54 years,D1. AGE.55 to 59 years,D1. AGE.60 to 64 years,D1. AGE.65 to 74 years,D1. AGE.75 to 84 years,D1. AGE.85 years and over,D1. AGE.Median age in years,D1. AGE.5 years and over,D1. AGE.15 years and over,D1. AGE.Under 18 years of age,D1. AGE.18 years and over,D1. AGE.21 years and over,D1. AGE.25 years and over,D1. AGE.62 years and over,D1. AGE.65 years and over,D2. AGE AND SEX.Total population,D2. AGE AND SEX.Male,D2. AGE AND SEX.18 years old and over,D2. AGE AND SEX.65 years old and over,D2. AGE AND SEX.Female,D2. AGE AND SEX.18 years old and over,D2. AGE AND SEX.65 years old and over,D3. RACE.Total population,D3. RACE.One race,D3. RACE.White alone,D3. RACE.Black or African American,D3. RACE.American Indian and Alaska Native,D3. RACE.Asian,D3. RACE.Native Hawaiian and Other Pacific Islander,D3. RACE.Some other race,D3. RACE.Two or more races,D3. RACE.White (alone or in combination),D3. RACE.Black (alone or in combination),D3. RACE.American Indian (alone or in combination),D3. RACE.Asian (alone or in combination),D3. RACE.Native Hawaiian (alone or in combination),D3. RACE.Some other race (alone or in combination),D4. HISPANIC OR LATINO (ANY RACE).Total population,D4. HISPANIC OR LATINO (ANY RACE).Hispanic or Latino of any race,D4. HISPANIC OR LATINO (ANY RACE).Not Hispanic or Latino,D4. HISPANIC OR LATINO (ANY RACE).White alone,D4. HISPANIC OR LATINO (ANY RACE).Black or African American alone,D4. HISPANIC OR LATINO (ANY RACE).American Indian and Alaska Native alone,D4. HISPANIC OR LATINO (ANY RACE).Asian alone,D4. HISPANIC OR LATINO (ANY RACE).Native Hawaiian and Other Pacific Islander alone
0,60178,,7.0,5.0,7.8,8.4,6.3,12.4,12.8,13.1,6.9,5.8,8.4,4.7,1.5,,,80.2,24.6,75.4,70.6,65.5,18.1,14.5,,48.8,72.4,12.6,51.2,78.3,16.3,,98.0,91.1,3.2,,2.0,,1.8,2.0,93.0,4.1,0.5,2.5,,2.0,,7.3,92.7,86.4,2.9,,2.0,
0,60181,,6.6,6.1,6.4,5.6,7.4,14.1,13.5,14.0,6.7,6.2,7.9,3.9,1.5,,,80.9,22.9,77.1,74.0,67.8,16.7,13.3,,49.4,77.0,11.1,50.6,77.2,15.5,,97.2,78.6,5.3,0.1,9.4,,3.8,2.8,81.0,6.4,0.5,10.7,0.1,4.3,,22.5,77.5,60.7,5.3,0.1,9.4,
0,60185,,6.0,8.1,8.1,7.6,5.4,13.6,13.2,14.1,8.0,4.8,6.7,2.8,1.7,,,77.9,27.0,73.0,69.0,64.9,13.8,11.2,,51.8,72.6,9.3,48.2,73.5,13.1,,98.3,77.2,2.0,,6.7,,12.4,1.7,78.8,2.2,1.1,6.8,,12.9,,45.4,54.6,45.7,1.6,,6.7,
0,60187,,6.3,6.6,6.3,9.7,9.1,12.2,9.6,12.9,6.3,6.8,7.4,3.7,3.0,,,80.8,23.5,76.5,68.6,62.0,18.3,14.1,,49.8,73.9,12.4,50.2,79.1,15.8,,97.2,86.6,3.7,0.3,5.8,,0.7,2.8,89.2,4.6,0.7,7.4,0.2,0.9,,5.4,94.6,82.5,3.7,,5.8,
0,60188,,5.2,6.6,7.1,6.0,6.8,14.1,13.1,14.5,7.8,6.9,7.0,3.0,1.9,,,81.1,22.8,77.2,73.9,68.3,15.8,11.9,,49.2,74.7,10.0,50.8,79.6,13.8,,98.3,67.5,7.1,0.7,18.8,,4.1,1.7,69.0,7.8,0.8,19.7,0.1,4.7,,14.5,85.5,58.5,7.0,,18.7,
0,60189,,6.3,6.9,6.2,6.2,6.3,12.1,11.0,12.7,9.1,8.0,10.5,3.4,1.2,,,80.6,23.2,76.8,73.2,68.1,19.5,15.1,,48.4,75.7,14.4,51.6,77.7,15.8,,96.8,85.2,4.3,,6.1,0.2,1.0,3.2,87.9,5.5,0.5,8.0,0.5,1.0,,6.1,93.9,80.4,4.2,,6.1,0.2
0,60190,,4.8,4.3,5.4,6.9,4.4,9.7,9.3,16.5,11.2,9.5,12.1,4.9,1.0,,,85.5,18.7,81.3,78.0,74.3,23.4,18.0,,50.4,81.2,15.8,49.6,81.4,20.2,,97.4,91.3,1.9,0.1,3.5,,0.7,2.6,93.7,2.5,0.7,4.6,0.1,1.2,,4.1,95.9,88.5,1.9,0.1,3.5,
0,60191,,5.5,5.4,4.3,6.6,6.6,14.2,13.0,14.1,6.6,8.4,8.3,4.7,2.3,,,84.8,19.8,80.2,76.3,71.5,19.7,15.3,,50.3,79.8,14.7,49.7,80.7,15.9,,98.3,79.5,1.6,0.2,6.8,1.1,9.1,1.7,80.9,1.9,0.2,8.0,1.1,9.5,,23.5,76.5,66.8,1.4,,6.8,0.2
0,60192,,6.1,6.6,8.4,5.9,3.8,10.0,13.8,16.0,8.6,8.2,8.9,3.2,0.4,,,78.9,25.7,74.3,72.6,69.2,17.0,12.6,,49.8,71.7,12.5,50.2,77.0,12.6,,96.4,63.4,1.3,0.7,29.2,0.1,1.7,3.6,65.7,1.9,1.0,31.9,0.2,2.9,,5.5,94.5,60.7,1.3,,29.1,0.1
0,60193,,6.4,6.3,6.0,5.4,4.3,12.4,15.1,13.7,7.0,6.5,10.6,5.1,1.4,,,81.3,22.5,77.5,75.4,71.7,21.0,17.0,,48.9,76.2,14.3,51.1,78.8,19.7,,98.0,72.1,3.1,1.0,17.7,0.4,3.8,2.0,73.8,3.6,1.3,18.9,0.4,4.3,,10.0,90.0,66.7,3.0,0.5,17.6,0.4
0,60194,,7.5,5.5,5.1,4.1,4.3,15.6,13.6,14.6,6.9,6.5,8.1,5.1,3.0,,,81.9,21.8,78.2,77.3,73.4,19.7,16.3,,47.6,75.9,13.0,52.4,80.3,19.2,,96.4,58.4,4.4,0.8,22.2,,10.7,3.6,61.3,4.8,1.4,23.6,,12.5,,16.1,83.9,55.4,3.8,0.2,22.1,
0,60195,,7.9,8.5,2.2,5.9,4.2,29.7,17.8,7.5,5.6,3.8,4.0,2.6,0.5,,,81.4,22.5,77.5,74.8,71.4,9.4,7.0,,44.5,81.1,6.3,55.5,74.6,7.7,,98.1,40.8,4.7,,47.4,,5.1,1.9,41.9,5.1,,48.7,,6.3,,6.9,93.1,39.3,4.7,,47.4,
0,60201,,4.6,5.1,5.4,11.6,15.3,10.5,10.0,10.5,5.6,5.4,8.8,3.7,3.4,,,84.8,18.3,81.7,67.4,57.9,19.4,15.9,,47.6,81.1,13.3,52.4,82.3,18.2,,96.6,69.3,13.2,0.1,11.9,0.1,1.9,3.4,72.4,14.8,0.6,13.4,0.2,2.3,,9.9,90.1,62.2,12.9,,11.8,0.1
0,60202,,6.0,6.7,5.7,5.1,4.8,14.8,16.1,13.0,7.9,6.6,8.7,2.9,1.5,,,81.6,22.2,77.8,75.5,71.6,17.0,13.2,,45.6,76.7,12.4,54.4,78.7,13.8,,95.8,64.4,21.0,,5.9,,4.6,4.2,67.9,22.7,0.6,7.9,0.1,5.5,,14.1,85.9,55.7,20.4,,5.8,
0,60203,,9.5,6.7,6.5,6.2,3.8,6.8,12.7,14.0,6.3,6.9,11.6,5.8,3.2,,,77.3,26.5,73.5,70.0,67.3,24.6,20.6,,44.3,74.9,20.5,55.7,72.4,20.7,,97.1,71.8,12.7,1.0,10.1,,1.5,2.9,74.4,12.9,1.3,12.5,,1.7,,5.0,95.0,68.9,12.7,0.6,10.1,
0,60301,,1.4,0.9,1.5,6.0,3.5,21.6,14.5,13.5,8.9,6.9,7.4,8.0,5.7,,,96.1,8.6,91.4,90.2,86.6,26.1,21.2,,45.0,90.1,15.5,55.0,92.5,25.8,,96.5,58.1,24.3,,11.9,,2.2,3.5,61.2,25.9,0.4,13.8,,3.0,,12.2,87.8,52.1,21.1,,11.1,
0,60302,,6.4,6.0,6.7,5.4,4.2,12.4,15.5,15.4,5.8,6.2,9.7,4.3,1.8,,,80.8,23.3,76.7,74.7,71.2,19.6,15.9,,47.2,74.7,14.3,52.8,78.5,17.2,,95.2,68.3,19.5,0.1,5.0,0.1,2.2,4.8,72.7,21.5,0.7,7.2,0.3,2.5,,8.0,92.0,62.9,19.4,,4.9,
0,60304,,6.2,8.9,8.6,6.6,3.9,12.2,16.4,14.5,5.6,6.3,7.4,2.7,0.6,,,76.3,28.3,71.7,69.2,65.8,14.3,10.7,,47.0,70.1,9.3,53.0,73.1,11.9,,94.1,72.0,15.1,0.2,4.2,0.1,2.4,5.9,77.4,17.9,1.3,6.6,0.1,2.9,,9.6,90.4,66.5,14.7,,4.2,
0,60305,,6.0,5.8,8.5,10.4,5.9,5.3,11.3,16.6,7.6,6.0,11.0,3.7,1.9,,,79.7,25.1,74.9,67.3,63.3,20.1,16.6,,48.7,73.1,18.2,51.3,76.7,15.1,,97.7,84.8,6.4,,4.7,,1.9,2.3,86.7,6.9,0.5,6.1,,2.2,,5.9,94.1,81.9,5.7,,4.4,
0,60401,,5.2,5.1,6.1,6.6,6.0,8.2,13.6,16.6,7.1,6.5,9.9,4.9,4.3,,,83.6,20.8,79.2,75.8,71.0,22.7,19.1,,49.9,78.5,16.3,50.1,79.9,21.9,,99.6,96.8,0.2,0.2,,,2.3,0.4,97.3,0.5,0.4,,,2.3,,6.8,93.2,92.3,0.2,0.1,,
0,60402,,6.8,7.1,7.4,6.7,8.2,13.1,15.6,12.6,5.6,6.0,6.5,3.1,1.3,,,78.7,25.6,74.4,70.8,63.8,14.4,10.9,,49.7,74.9,10.1,50.3,73.9,11.8,,97.1,57.2,6.0,0.3,3.3,,30.2,2.9,59.8,7.2,1.0,3.8,0.1,31.5,,62.1,37.9,27.6,5.6,0.1,3.3,
0,60403,,5.3,4.9,5.1,6.5,7.0,14.6,14.6,12.0,6.6,5.2,10.6,5.1,2.5,,,84.8,18.9,81.1,76.7,71.3,21.3,18.3,,52.9,80.5,13.3,47.1,81.6,23.8,,96.3,70.0,17.9,0.3,3.8,,4.3,3.7,73.5,19.7,1.4,4.2,,5.0,,18.3,81.7,57.5,17.6,,3.8,
0,60404,,6.2,7.1,6.2,7.1,5.4,10.1,13.6,14.7,6.6,6.5,9.6,5.0,1.8,,,80.4,23.9,76.1,72.6,68.0,20.6,16.5,,47.6,75.8,15.3,52.4,76.3,17.5,,96.6,84.7,4.9,0.1,2.5,,4.3,3.4,88.1,5.8,0.7,4.4,,4.6,,12.1,87.9,77.8,4.9,,2.5,
0,60406,,6.6,7.2,8.3,7.2,7.6,15.1,12.8,13.0,5.8,6.3,5.9,3.4,1.0,,,77.9,26.2,73.8,68.9,63.2,13.9,10.3,,49.4,73.1,9.2,50.6,74.4,11.4,,96.9,48.2,27.1,1.3,0.4,,19.9,3.1,50.7,29.3,2.4,1.4,,20.4,,50.4,49.6,20.2,26.9,0.1,0.4,
0,60408,,6.3,4.5,7.1,8.3,5.9,13.8,14.2,16.8,6.1,6.9,7.5,2.1,0.3,,,82.0,23.5,76.5,72.2,67.8,14.6,9.9,,54.0,75.3,10.4,46.0,77.9,9.3,,97.4,96.7,0.3,,0.1,,0.2,2.6,99.3,1.0,2.0,0.1,,0.2,,4.6,95.4,92.3,0.3,,0.1,
0,60409,,6.0,6.5,7.6,8.2,7.4,12.2,12.9,13.6,6.6,5.8,6.4,5.2,1.5,,,79.9,25.1,74.9,70.1,64.3,16.3,13.1,,43.4,72.1,9.9,56.6,77.1,15.5,,98.9,22.5,74.5,0.4,0.1,,1.5,1.1,23.4,74.9,0.9,0.2,0.1,1.6,,15.1,84.9,9.7,74.3,0.1,0.1,
0,60410,,8.1,7.4,9.2,7.6,5.2,9.9,12.6,16.2,5.4,6.0,7.4,3.7,1.2,,,75.3,29.2,70.8,66.1,62.5,15.8,12.3,,51.0,69.5,12.6,49.0,72.2,12.0,,98.6,94.7,1.0,0.3,0.5,,2.2,1.4,96.0,1.1,1.3,0.8,,2.2,,9.8,90.2,86.9,0.9,0.3,0.5,
0,60411,,7.2,6.9,7.6,8.3,7.0,13.8,11.9,12.9,6.5,5.3,7.4,3.7,1.5,,,78.3,26.9,73.1,68.8,63.0,15.9,12.6,,47.8,72.0,11.4,52.2,74.1,13.7,,97.4,29.9,51.0,,0.4,,16.1,2.6,31.8,53.1,0.5,0.5,,16.9,,26.5,73.5,20.5,50.1,,0.4,
0,60415,,10.7,8.0,5.5,4.6,5.7,16.3,13.0,10.4,6.6,5.3,7.9,4.0,2.0,,,75.8,26.7,73.3,70.2,65.5,16.3,13.8,,48.1,71.6,11.0,51.9,74.9,16.4,,98.6,81.2,11.9,,3.2,,2.3,1.4,82.6,11.9,,4.0,0.6,2.4,,9.3,90.7,74.7,11.9,,3.2,
0,60417,,4.5,5.1,5.1,7.4,5.5,9.0,9.2,14.6,8.6,8.0,12.6,7.4,3.1,,,85.2,19.4,80.6,76.5,72.3,27.1,23.1,,49.5,79.7,23.4,50.5,81.5,22.7,,97.8,65.6,28.0,0.3,0.9,,3.0,2.2,67.0,29.9,0.7,1.1,,3.8,,7.2,92.8,62.6,27.9,,0.9,
0,60419,,5.9,6.3,7.3,7.9,8.4,11.5,11.8,12.3,7.7,8.1,8.4,3.4,1.0,,,80.5,23.8,76.2,70.3,64.2,17.4,12.8,,45.4,74.4,10.3,54.6,77.7,15.0,,97.7,5.5,91.5,,0.5,,0.1,2.3,7.2,93.4,1.0,0.8,,0.5,,2.2,97.8,4.5,90.8,,0.5,
0,60420,,5.9,4.6,5.7,5.4,6.9,8.2,12.5,14.2,8.2,7.6,10.8,7.7,2.4,,,83.9,19.4,80.6,77.5,71.6,25.6,20.9,,51.6,80.7,19.7,48.4,80.4,22.2,,98.7,97.1,0.6,,0.8,,0.2,1.3,98.4,1.9,,0.8,,0.2,,2.6,97.4,94.7,0.6,,0.8,
0,60421,,6.9,5.7,5.5,6.7,4.8,10.7,15.1,12.9,8.8,8.0,9.8,3.5,1.5,,,81.9,22.6,77.4,73.8,70.4,19.8,14.9,,49.6,77.3,12.3,50.4,77.4,17.4,,98.1,94.9,2.4,,0.4,,0.4,1.9,96.8,3.5,0.7,0.6,,0.4,,8.3,91.7,86.9,2.4,,0.4,
0,60422,,7.0,6.5,7.1,4.9,7.1,5.9,9.4,16.0,6.7,8.4,13.2,4.3,3.6,,,79.4,24.1,75.9,71.5,67.4,25.4,21.1,,47.2,73.8,21.4,52.8,77.7,20.8,,99.6,38.3,59.7,0.2,1.0,0.1,0.3,0.4,38.7,60.1,0.2,1.0,0.1,0.3,,3.6,96.4,36.8,58.1,,0.8,0.1
0,60423,,3.6,7.3,8.6,8.6,5.8,7.3,11.8,17.9,8.0,6.2,9.9,3.5,1.7,,,80.5,25.7,74.3,70.6,66.2,18.1,15.0,,49.0,74.0,14.8,51.0,74.7,15.3,,99.0,89.7,5.1,0.2,2.8,,1.2,1.0,90.6,5.4,0.2,3.4,,1.5,,5.7,94.3,85.5,5.1,0.1,2.8,
0,60425,,5.1,6.1,7.3,7.2,7.2,10.4,11.1,15.9,7.3,6.0,9.5,5.7,1.1,,,81.5,23.8,76.2,72.4,67.2,19.9,16.3,,45.2,75.7,17.6,54.8,76.7,15.2,,96.6,23.3,69.8,1.1,0.4,,2.0,3.4,25.4,72.4,2.0,1.5,,2.4,,7.9,92.1,19.2,69.5,,0.4,
0,60426,,5.6,6.7,8.7,8.5,7.7,11.0,14.3,12.8,5.4,5.3,7.8,4.8,1.4,,,79.0,26.5,73.5,69.3,62.9,16.9,14.0,,46.7,72.6,11.2,53.3,74.3,16.4,,98.0,17.2,72.4,0.1,1.6,,6.7,2.0,18.4,73.6,0.7,2.0,,7.4,,21.4,78.6,3.3,72.1,,1.6,
0,60428,,9.0,7.9,7.8,6.9,6.3,10.7,11.7,10.6,7.1,6.5,8.9,4.3,2.4,,,75.4,28.9,71.1,66.8,62.2,19.2,15.6,,46.1,68.6,14.3,53.9,73.2,16.7,,99.0,14.9,79.8,0.1,0.8,,3.4,1.0,15.8,80.2,0.5,0.9,,3.6,,9.5,90.5,9.0,79.8,0.1,0.8,
0,60429,,5.6,5.9,8.1,7.2,5.3,12.2,10.6,15.7,7.2,6.9,9.0,3.5,3.1,,,80.5,24.1,75.9,72.4,68.0,19.7,15.5,,46.9,70.0,12.6,53.1,81.1,18.1,,99.7,14.6,84.2,0.3,0.2,,0.3,0.3,14.9,84.5,0.5,0.2,,0.3,,5.1,94.9,10.3,83.7,0.3,0.2,
0,60430,,4.2,6.4,7.9,7.9,4.0,9.9,13.3,14.0,8.2,7.3,9.7,4.6,2.6,,,81.6,24.6,75.4,72.8,69.6,21.1,16.9,,47.9,73.8,14.7,52.1,76.9,18.9,,97.6,50.4,42.7,,2.0,,2.5,2.4,52.7,44.0,0.4,2.8,,2.6,,5.4,94.6,47.2,42.6,,2.0,
0,60431,,6.8,6.8,7.3,7.2,6.6,14.5,14.5,14.0,4.9,5.8,8.0,2.8,0.7,,,79.0,25.2,74.8,70.1,65.2,14.8,11.5,,50.6,72.8,10.0,49.4,76.9,13.0,,96.0,76.5,12.6,0.7,2.7,,3.4,4.0,80.6,15.0,1.2,3.5,,4.1,,17.8,82.2,64.0,12.4,0.2,2.7,
0,60432,,7.2,8.7,10.1,8.4,8.2,13.5,15.4,12.7,4.1,3.6,5.1,2.2,0.7,,,74.0,31.4,68.6,63.6,57.4,10.4,8.1,,50.6,67.9,7.8,49.4,69.2,8.4,,96.1,48.5,18.9,0.3,0.4,,27.9,3.9,51.6,21.2,1.1,0.5,,29.5,,57.3,42.7,20.9,18.8,0.1,0.4,
0,60433,,6.1,6.3,6.6,6.8,8.5,14.7,11.8,14.4,5.5,4.6,8.1,4.0,2.6,,,81.0,23.2,76.8,72.3,65.7,17.2,14.6,,51.2,76.5,12.1,48.8,77.1,17.3,,96.4,52.0,32.9,0.3,0.1,,11.1,3.6,55.3,36.0,1.3,0.3,,11.3,,34.6,65.4,29.7,32.6,0.2,0.1,
0,60435,,6.7,7.7,7.5,6.5,7.2,13.2,13.9,12.5,5.6,5.7,7.0,4.2,2.2,,,78.0,25.4,74.6,70.1,64.4,17.0,13.5,,47.7,72.7,11.4,52.3,76.4,15.3,,96.1,67.2,15.3,0.3,2.0,0.1,11.1,3.9,70.7,17.1,1.1,2.8,0.1,12.4,,28.2,71.8,52.3,14.9,0.1,1.9,
0,60436,,6.9,6.8,8.2,6.7,8.1,15.8,14.1,13.3,6.2,4.5,4.5,3.2,1.7,,,78.1,26.0,74.0,70.0,63.3,12.1,9.4,,50.5,76.3,7.9,49.5,71.7,10.8,,96.3,59.1,22.9,0.1,2.2,,12.0,3.7,62.3,25.6,0.4,2.7,0.1,12.6,,37.5,62.5,35.2,22.8,,2.1,
0,60438,,5.4,5.9,6.0,7.4,7.3,9.9,13.3,14.2,7.2,8.0,8.8,4.2,2.5,,,82.7,22.4,77.6,74.3,68.0,20.1,15.4,,43.4,74.7,15.6,56.6,79.8,15.2,,97.5,49.9,41.0,0.6,0.9,,5.0,2.5,52.0,42.7,1.6,1.0,,5.4,,15.1,84.9,40.9,40.8,0.3,0.9,
0,60439,,4.0,6.5,7.0,5.8,6.5,7.4,10.6,16.0,9.0,7.5,10.3,6.0,3.4,,,82.5,21.8,78.2,75.4,70.3,24.3,19.7,,48.9,76.6,18.3,51.1,79.7,21.1,,98.5,94.0,1.1,0.2,2.8,,0.2,1.5,95.3,1.2,0.8,3.6,,0.6,,6.5,93.5,88.2,1.1,,2.8,
0,60440,,5.7,7.3,7.3,7.8,6.9,14.2,14.0,13.8,6.3,6.1,7.1,2.5,1.0,,,79.7,25.2,74.8,70.4,65.0,14.1,10.6,,49.4,73.6,9.8,50.6,76.0,11.5,,94.8,47.2,20.9,0.2,8.1,,18.4,5.2,51.1,24.0,0.8,10.0,0.1,19.4,,29.3,70.7,38.4,20.1,0.1,7.9,
0,60441,,5.9,6.3,7.2,7.1,6.7,14.0,15.1,14.8,7.3,4.5,6.5,3.4,1.2,,,80.6,24.3,75.7,72.4,66.8,13.9,11.1,,50.7,76.9,8.6,49.3,74.5,13.8,,98.4,85.0,8.1,0.2,1.6,,3.6,1.6,86.3,8.8,0.5,2.0,,4.0,,9.4,90.6,79.8,8.0,0.2,1.5,
0,60442,,8.8,8.0,7.8,7.2,5.7,13.8,13.9,12.2,7.2,4.9,7.3,2.2,1.2,,,75.5,28.9,71.1,66.7,62.6,13.6,10.7,,51.0,69.6,9.6,49.0,72.7,11.8,,99.5,97.5,0.4,,0.4,,1.3,0.5,98.0,0.4,0.2,0.6,,1.3,,4.6,95.4,94.2,0.3,,0.4,
0,60443,,4.1,6.1,7.1,4.7,7.9,10.4,13.0,16.0,8.1,6.6,9.9,4.2,2.0,,,82.8,20.1,79.9,76.7,70.2,19.8,16.0,,45.8,76.1,11.7,54.2,83.1,19.7,,97.8,21.5,73.8,,1.5,,1.0,2.2,22.9,75.2,0.9,2.3,0.1,1.6,,5.1,94.9,17.5,73.8,,1.5,
0,60445,,5.3,5.4,4.2,4.6,6.1,15.3,11.0,14.2,7.7,7.7,10.8,5.5,1.9,,,85.1,18.5,81.5,79.0,74.3,22.2,18.3,,48.7,81.3,14.9,51.3,81.8,21.5,,98.0,84.3,7.2,0.3,2.4,0.1,3.7,2.0,86.3,8.3,0.7,2.7,0.1,4.0,,17.7,82.3,70.9,7.2,0.1,2.4,
0,60446,,7.1,6.5,8.2,9.1,8.4,12.2,14.9,15.9,4.6,3.5,6.0,2.9,0.7,,,78.2,26.2,73.8,67.1,60.6,11.7,9.5,,47.8,73.2,7.6,52.2,74.3,11.3,,95.7,59.8,10.6,0.8,6.8,,17.8,4.3,63.5,12.2,1.2,8.0,0.1,19.6,,32.8,67.2,47.4,10.3,,6.4,
0,60447,,7.7,8.9,8.7,8.2,5.8,13.4,15.0,12.5,5.6,4.8,5.7,2.7,0.9,,,74.7,31.5,68.5,65.7,60.7,11.9,9.4,,47.6,67.1,8.9,52.4,69.7,9.8,,98.4,91.3,2.0,0.1,0.9,0.1,3.9,1.6,92.9,2.5,0.2,1.2,0.1,4.7,,16.8,83.2,79.4,1.4,,0.9,0.1
0,60448,,7.3,7.2,6.1,6.2,5.3,10.6,13.0,14.8,9.0,8.0,8.2,3.7,0.7,,,79.4,24.7,75.3,72.2,67.9,17.2,12.5,,50.9,72.3,12.2,49.1,78.5,12.9,,98.2,94.3,1.0,0.1,2.0,,0.7,1.8,96.0,1.4,0.5,2.5,0.1,1.4,,5.6,94.4,90.1,1.0,0.1,2.0,
0,60449,,3.8,4.7,6.9,5.3,5.8,11.7,12.9,18.1,5.6,7.6,12.2,3.7,1.6,,,84.5,19.5,80.5,76.4,73.5,22.3,17.6,,47.9,81.4,14.3,52.1,79.7,20.6,,97.4,76.4,15.3,,2.7,,3.0,2.6,77.9,16.6,,3.8,,4.3,,8.4,91.6,72.6,15.3,,2.5,
0,60450,,4.9,6.4,6.4,6.3,4.9,11.0,13.4,14.6,8.4,6.1,10.0,5.2,2.4,,,82.4,21.7,78.3,75.5,71.1,20.8,17.6,,49.9,76.9,15.4,50.1,79.7,19.7,,98.3,94.8,1.3,,0.6,,1.5,1.7,96.5,2.2,0.5,0.9,,1.6,,8.3,91.7,87.7,1.1,,0.6,
0,60451,,5.7,6.6,7.6,7.6,6.2,11.4,13.1,16.2,8.7,5.7,6.9,3.2,1.0,,,80.1,25.0,75.0,71.0,66.3,14.7,11.1,,49.1,75.2,10.4,50.9,74.7,11.9,,98.7,96.8,0.7,0.1,0.5,,0.7,1.3,98.0,1.0,0.3,1.1,0.1,1.0,,6.6,93.4,91.2,0.7,,0.5,
0,60452,,3.2,5.8,7.6,7.1,6.9,12.1,12.6,16.1,7.3,7.8,8.3,3.7,1.4,,,83.3,21.3,78.7,74.7,69.4,17.4,13.4,,50.7,76.3,10.7,49.3,81.2,16.2,,98.9,86.2,5.0,,4.1,,3.5,1.1,87.2,5.2,0.2,4.8,,3.8,,14.4,85.6,75.8,5.0,,4.1,
0,60453,,5.9,6.3,5.8,5.2,5.8,13.8,11.5,13.5,8.2,6.8,9.2,5.6,2.5,,,82.1,21.0,79.0,75.8,71.1,21.3,17.3,,49.2,77.5,14.4,50.8,80.4,20.1,,97.1,80.5,6.6,0.1,3.1,,6.8,2.9,82.9,7.3,0.6,4.0,,8.3,,21.2,78.8,67.4,6.6,0.1,3.1,
0,60455,,7.1,5.1,6.2,8.4,6.0,14.9,13.2,12.7,7.4,4.5,8.1,3.7,2.7,,,81.5,23.7,76.3,71.9,67.1,16.8,14.5,,47.2,76.1,12.1,52.8,76.4,16.6,,97.5,82.8,3.6,,6.4,,4.6,2.5,84.2,4.6,0.9,6.8,0.3,5.8,,22.7,77.3,66.2,3.6,,6.4,
0,60456,,6.4,4.5,6.3,7.4,6.7,12.0,11.1,18.8,4.8,7.0,9.1,3.9,1.9,,,82.8,21.3,78.7,73.7,68.7,19.8,15.0,,45.5,79.9,8.4,54.5,77.8,20.5,,98.7,95.1,1.2,0.1,0.2,,2.1,1.3,95.1,2.6,0.1,0.2,,3.4,,16.2,83.8,79.3,1.2,,0.2,
0,60457,,5.1,6.9,7.1,7.1,5.4,11.8,14.1,14.9,6.6,5.7,9.9,4.0,1.6,,,81.0,22.8,77.2,72.4,68.5,18.3,15.5,,51.5,78.7,13.3,48.5,75.5,17.8,,99.3,93.8,3.1,0.2,0.6,0.1,1.5,0.7,94.5,3.8,0.2,0.7,0.1,1.5,,17.9,82.1,77.4,3.1,0.2,0.6,0.1
0,60458,,10.1,6.6,6.5,5.8,9.0,16.5,15.0,10.2,5.8,5.2,5.7,2.8,0.9,,,76.8,26.5,73.5,68.9,62.1,12.5,9.3,,46.5,73.2,8.4,53.5,73.8,10.1,,97.0,71.7,19.1,0.2,1.8,,4.2,3.0,74.6,19.8,0.2,2.8,,5.6,,21.7,78.3,56.2,18.7,,1.8,
0,60459,,6.2,5.3,7.4,9.2,6.6,11.7,12.9,12.4,8.0,6.5,7.5,4.5,1.8,,,81.1,24.3,75.7,70.7,65.3,17.7,13.7,,50.0,74.9,11.7,50.0,76.4,15.8,,97.7,83.1,3.1,0.2,1.6,,9.8,2.3,85.3,3.2,0.3,2.7,0.1,10.7,,31.0,69.0,63.3,2.7,0.2,1.5,
0,60461,,3.7,6.2,4.8,5.1,5.4,8.9,9.2,13.3,5.8,5.0,18.0,7.9,6.6,,,85.3,18.6,81.4,79.4,74.7,35.6,32.5,,46.2,80.5,30.1,53.8,82.2,34.6,,97.3,19.7,75.2,,2.2,,0.2,2.7,22.0,77.9,0.3,2.6,,0.2,,,100.0,19.7,75.2,,2.2,
0,60462,,5.4,5.7,6.1,5.5,4.7,12.1,12.1,11.9,8.0,7.5,12.1,6.0,2.9,,,82.8,20.8,79.2,76.7,72.7,25.4,21.0,,48.9,77.4,18.6,51.1,81.0,23.2,,98.4,88.4,4.3,0.2,3.1,,2.4,1.6,90.0,4.5,0.8,3.6,0.1,2.6,,8.7,91.3,82.5,4.2,0.1,3.1,
0,60463,,3.9,3.9,5.3,7.4,4.4,9.7,8.6,11.4,8.0,8.3,14.1,10.0,5.1,,,87.0,17.0,83.0,78.8,75.2,33.5,29.2,,48.1,80.5,24.2,51.9,85.3,33.7,,98.5,93.0,1.9,0.7,1.9,,1.0,1.5,94.5,2.0,0.9,2.4,,1.8,,3.9,96.1,91.1,1.9,0.6,1.9,
0,60464,,4.6,6.2,5.2,5.4,3.9,6.6,10.5,12.7,8.5,8.0,15.0,7.9,5.5,,,84.0,18.9,81.1,78.6,74.7,33.7,28.4,,46.3,81.0,27.9,53.7,81.2,28.8,,97.6,92.0,1.2,,1.8,,2.5,2.4,93.4,2.0,0.4,3.8,,3.0,,7.9,92.1,86.9,1.2,,1.8,
