zipcode,income,old_ratio,average_HH,total_population,intergen,grandparents_caregivers,percent_nonwhite,percent_service,Positive_Covid_Tests,Covid_Rate,ses_level,nonwhite_level
61410,44570.0,0.3276872964169381,2.505,3892,0.3276872964169381,0.013029315960912053,0.006937307297019527,0.0738837134596852,6,0.001541623843782117,low,low
61443,40559.0,0.3287253141831239,2.37,13663,0.3287253141831239,0.023518850987432675,0.11776330234941082,0.09849967384213959,16,0.0011710458903608286,low,med
61455,42013.0,0.28523583589171086,2.3449999999999998,20698,0.28523583589171086,0.029025955902874687,0.10943086288530293,0.11062340260028893,47,0.0022707507971784714,low,med
61462,43568.0,0.3186587591240876,2.2800000000000002,11521,0.3186587591240876,0.04881386861313869,0.13540491276798888,0.1146258128513171,95,0.008245811995486503,low,med
61469,44967.0,0.4145854145854146,1.94,2248,0.4145854145854146,0.08891108891108891,0.022686832740213523,0.07802874743326489,6,0.0026690391459074734,low,low
61525,122000.0,0.16870179948586117,2.97,9188,0.16870179948586117,0.04916452442159383,0.2151719634305616,0.05400030595074193,6,0.00065302568567697,high,med
61554,53504.0,0.30759056929269696,2.255,42059,0.30759056929269696,0.048303622771707876,0.026486602154116835,0.102455871066769,19,0.0004517463563089945,low,low
61603,34167.0,0.1861786052382455,2.5650000000000004,16655,0.1861786052382455,0.0866203849794888,0.4871209846892825,0.15741935483870967,23,0.0013809666766736715,low,high
61604,46813.0,0.28077805013046575,2.285,30582,0.28077805013046575,0.05258163991460425,0.29726636583611277,0.12934940928952904,24,0.0007847753580537571,low,high
61605,21923.0,0.29627723451706983,2.6950000000000003,15713,0.29627723451706983,0.06399039286326985,0.5956851015083052,0.1624125874125874,16,0.0010182651307834277,low,high
61610,47127.0,0.25256290773532153,2.5300000000000002,5493,0.25256290773532153,0.043336439888164026,0.011651192426724922,0.09980765120752297,6,0.0010922992900054614,low,low
61611,59891.0,0.31418762178713927,2.1849999999999996,24877,0.31418762178713927,0.02635241718474529,0.03887124653294208,0.1042574589339591,18,0.0007235599147807211,med,low
61614,62436.0,0.33651344319167387,2.11,28012,0.33651344319167387,0.01923835054797761,0.1816364415250607,0.07902405079806898,46,0.0016421533628444953,med,med
61615,67908.0,0.27820852887165887,2.2800000000000002,23168,0.27820852887165887,0.03295245868190165,0.28595476519337015,0.06471503166314854,21,0.0009064226519337016,med,high
61701,45664.0,0.23499638467100506,2.205,35783,0.23499638467100506,0.03529875764149083,0.1743006455579465,0.12201859587656651,41,0.0011457954894782438,low,med
61704,87174.0,0.20842076761659784,2.41,37204,0.20842076761659784,0.021593447505584513,0.22863132996451993,0.08718175931290685,26,0.0006988495860660144,high,med
61705,106915.0,0.19941677882458503,2.6799999999999997,12971,0.19941677882458503,0.034320323014804845,0.12458561406213861,0.05948193156379917,9,0.0006938555238609205,high,med
61761,55434.0,0.19071562801564326,2.5300000000000002,55222,0.19071562801564326,0.016354309512925998,0.16627431096302198,0.13913758055447428,38,0.0006881315417768281,med,med
61764,52017.0,0.30379256965944273,2.3049999999999997,14026,0.30379256965944273,0.0516640866873065,0.11435904748324541,0.09962940618805481,11,0.0007842578069299871,low,med
61801,31530.0,0.13848547717842324,2.175,31157,0.13848547717842324,0.022389349930843707,0.377796321853837,0.10340159666782367,25,0.0008023879064094746,low,high
61802,45321.0,0.2401212262501457,2.14,19349,0.2401212262501457,0.03496911061895326,0.2886454080314228,0.11068413758346983,44,0.0022740193291642978,low,high
61820,24305.0,0.08923700958108959,2.2,38156,0.08923700958108959,0.009231414784250647,0.31976622287451517,0.10844871432608082,55,0.0014414508858370898,low,high
61821,55743.0,0.24674547358970522,2.26,30582,0.24674547358970522,0.03067484662576687,0.30197501798443527,0.12757927554662182,48,0.0015695507161075143,med,high
61822,85231.0,0.2348914531586153,2.42,25829,0.2348914531586153,0.07177782123997653,0.30005033102326845,0.06769939702926614,31,0.0012002013240930737,high,high
61832,37822.0,0.3261517145826117,2.37,34918,0.3261517145826117,0.05493591963976446,0.2909387708345266,0.10664675130694548,18,0.0005154934417778796,low,high
61853,90465.0,0.2142136079143953,2.835,13981,0.2142136079143953,0.012113870381586917,0.03998283384593377,0.10618625488513965,11,0.0007867820613690008,high,low
61866,43030.0,0.26550598476605003,2.525,14296,0.26550598476605003,0.05821545157780196,0.26245103525461666,0.09185199028219025,99,0.006925013989927252,low,high
61874,65048.0,0.29693034238488786,2.38,8150,0.29693034238488786,0.015053128689492325,0.22613496932515337,0.06566632001188531,11,0.0013496932515337423,med,med
61910,53665.0,0.2836438923395445,2.74,4225,0.2836438923395445,0.012422360248447204,0.04118343195266272,0.07509505703422054,6,0.0014201183431952662,low,low
61920,41045.0,0.23246383165278386,2.245,24001,0.23246383165278386,0.022139412538360367,0.09857922586558894,0.13026801553435297,46,0.0019165868088829633,low,med
61938,44797.0,0.3075528056326008,2.275,21840,0.3075528056326008,0.028696394282056753,0.02394688644688645,0.11047887323943661,18,0.0008241758241758242,low,low
61953,53684.0,0.3116583301269719,2.185,6067,0.3116583301269719,0.01654482493266641,0.02587769902752596,0.10130515848353014,11,0.001813087193011373,low,low
62002,43406.0,0.29857430768082405,2.265,31059,0.29857430768082405,0.0620288124206912,0.21671657168614572,0.1256769224597858,76,0.0024469557938117774,low,med
62010,67535.0,0.2945719329214475,2.385,11357,0.2945719329214475,0.06619593998234775,0.026943735141322533,0.0910913140311804,12,0.0010566170643655896,med,low
62012,75650.0,0.29148514851485147,2.425,6426,0.29148514851485147,0.03564356435643564,0.0018674136321195146,0.08526693076777966,6,0.0009337068160597573,med,low
62018,46722.0,0.27596899224806204,2.34,3034,0.27596899224806204,0.11782945736434108,0.023731048121292023,0.10554635761589404,6,0.001977587343441002,low,low
62024,54975.0,0.3268555373448841,2.235,9916,0.3268555373448841,0.048232264106766565,0.04941508672851956,0.09424280350438048,7,0.0007059298104074224,med,low
62025,76809.0,0.24165907773822337,2.545,34313,0.24165907773822337,0.05662720423876149,0.1079182817008131,0.10533534976963388,106,0.0030892081718299188,high,med
62034,80625.0,0.33208087314367507,2.225,13667,0.33208087314367507,0.011808910359634998,0.08216872759200995,0.06339923883783533,55,0.004024292090436818,high,low
62035,66474.0,0.3641720683559222,2.3049999999999997,16520,0.3641720683559222,0.04139658220388922,0.09661016949152543,0.10564216778025241,18,0.0010895883777239709,med,med
62040,49182.0,0.29312390530538446,2.36,42447,0.29312390530538446,0.07265947228656987,0.0893349353311188,0.12390691728886435,67,0.0015784389945108018,low,low
62052,50704.0,0.2799431587494925,2.3049999999999997,12292,0.2799431587494925,0.029029638652050344,0.007159127888057273,0.1148159477923932,13,0.0010575984380084608,low,low
62056,48580.0,0.33315747823793196,2.175,8574,0.33315747823793196,0.05460300712213136,0.020293911826452064,0.10563882940756603,12,0.0013995801259622112,low,low
62060,24864.0,0.26862645717181954,2.3,4586,0.26862645717181954,0.055752660922453116,0.5900566942869603,0.11859838274932614,17,0.003706934147405146,low,high
62062,70141.0,0.3038961038961039,2.1100000000000003,8008,0.3038961038961039,0.0380952380952381,0.0678071928071928,0.05297022295376328,7,0.0008741258741258741,med,low
62069,53361.0,0.31497284716834756,2.38,3088,0.31497284716834756,0.016291698991466253,0.015544041450777202,0.10902696365767878,8,0.0025906735751295338,low,low
62088,47143.0,0.325678496868476,2.185,6569,0.325678496868476,0.021572720946416143,0.0009133810321205663,0.10152008686210641,6,0.0009133810321205663,low,low
62090,25370.0,0.3395061728395062,2.675,1293,0.3395061728395062,0.12139917695473251,0.9450889404485692,0.1979045401629802,9,0.0069605568445475635,low,high
62095,45824.0,0.26760244509848313,2.335,10455,0.26760244509848313,0.057731491962870723,0.050884744141559066,0.11984117434725063,16,0.0015303682448589192,low,low
62201,17384.0,0.21105527638190955,3.0700000000000003,7570,0.21105527638190955,0.0780827212988017,0.7715984147952444,0.1423021876916786,13,0.0017173051519154558,low,high
62203,33765.0,0.4311440677966102,2.85,8264,0.4311440677966102,0.11475988700564972,0.9471200387221684,0.12555989018927902,26,0.0031461761858664087,low,high
62204,20942.0,0.265947888589398,2.365,7954,0.265947888589398,0.08176100628930817,0.9713351772692984,0.13903394255874674,33,0.0041488559215489065,low,high
62205,25856.0,0.3973293768545994,2.34,8007,0.3973293768545994,0.07863501483679525,0.9745222929936306,0.12490106063004591,37,0.004620956662919945,low,high
62206,29266.0,0.22554087689067587,2.845,15121,0.22554087689067587,0.08883783266322037,0.6338205145162357,0.15316239316239316,74,0.00489385622644005,low,high
62207,17973.0,0.3459227467811159,2.55,8913,0.3459227467811159,0.08240343347639485,0.9675754515875687,0.15689500448698773,52,0.005834174800852687,low,high
62208,63074.0,0.2700542392235227,2.29,16516,0.2700542392235227,0.0422495004282044,0.34808670380237344,0.09829771821803694,46,0.002785178009203197,med,high
62220,52608.0,0.23728813559322035,2.37,18302,0.23728813559322035,0.022287468303750165,0.21276363238990273,0.0917021708257253,87,0.004753578843842203,low,med
62221,63458.0,0.24039173730557156,2.4050000000000002,29949,0.24039173730557156,0.0557978767179656,0.290560619720191,0.10639371137920887,73,0.0024374770443086583,med,high
62223,62572.0,0.31513828238719066,2.2350000000000003,16309,0.31513828238719066,0.02299854439592431,0.22956649702618187,0.11462040332147094,42,0.002575265190998835,med,med
62226,54745.0,0.28724098547887095,2.24,28666,0.28724098547887095,0.022679066731930167,0.2480290239307891,0.11343602909713307,103,0.0035931068164375916,low,high
62230,70536.0,0.2747081712062257,2.3,6279,0.2747081712062257,0.015953307392996108,0.010192705844879758,0.12633832976445397,7,0.0011148272017837235,med,low
62231,53778.0,0.3459077130346918,2.365,7436,0.3459077130346918,0.02155607948804311,0.0486820871436256,0.09119137113907501,75,0.01008606777837547,low,low
62232,50864.0,0.21503293297171638,2.745,6705,0.21503293297171638,0.0526927547462224,0.06487695749440715,0.07867774985501644,8,0.0011931394481730052,low,low
62233,50496.0,0.3413848631239936,2.4050000000000002,9680,0.3413848631239936,0.04186795491143317,0.2652892561983471,0.06891989415443829,89,0.009194214876033058,low,high
62234,55663.0,0.29315887850467287,2.41,32426,0.29315887850467287,0.02586915887850467,0.14457534077592055,0.10762161546348688,43,0.0013260963424412508,med,med
62236,98109.0,0.2784714339765418,2.3499999999999996,13757,0.2784714339765418,0.004540295119182747,0.017445664025586973,0.08036042662743656,38,0.002762230137384604,high,low
62237,51563.0,0.42322834645669294,2.1799999999999997,2435,0.42322834645669294,0.06496062992125984,0.02135523613963039,0.07738693467336684,6,0.0024640657084188913,low,low
62239,46192.0,0.266359918200409,2.3550000000000004,4715,0.266359918200409,0.06032719836400818,0.03817603393425239,0.1679769392033543,11,0.0023329798515376457,low,low
62246,62188.0,0.34025270758122744,2.41,9916,0.34025270758122744,0.03489771359807461,0.12948769665187576,0.07370145063172671,6,0.0006050826946349334,med,med
62249,66615.0,0.3041354607619668,2.365,15507,0.3041354607619668,0.03809833930315858,0.03772489843296576,0.1028150784662676,10,0.0006448700586831754,med,low
62254,63192.0,0.30294585987261147,2.3200000000000003,6292,0.30294585987261147,0.041401273885350316,0.17848061029879211,0.07677689091600153,24,0.003814367450731087,med,med
62257,59338.0,0.34163090128755363,2.3499999999999996,2678,0.34163090128755363,0.08583690987124463,0.0018670649738610904,0.13642443156486847,8,0.002987303958177745,med,low
62258,79432.0,0.27080856123662306,2.57,9253,0.27080856123662306,0.06629013079667063,0.05263157894736842,0.1141858432857559,14,0.0015130228034151087,high,low
62265,71875.0,0.26607669616519175,2.66,4391,0.26607669616519175,0.05073746312684366,0.04691414256433614,0.08854612967723507,27,0.00614894101571396,med,low
62269,87269.0,0.23239197005784282,2.58,32029,0.23239197005784282,0.07017693092888738,0.18480127384557746,0.08758328285887342,61,0.0019045240251022511,high,med
62272,42063.0,0.29365079365079366,2.56,1741,0.29365079365079366,0.050793650793650794,0.08673176335439403,0.06504702194357367,44,0.02527283170591614,low,low
62274,45926.0,0.3317346123101519,2.1149999999999998,7857,0.3317346123101519,0.0407673860911271,0.2171312205676467,0.10074031064015096,9,0.001145475372279496,low,med
62278,66170.0,0.3160601265822785,2.45,6543,0.3160601265822785,0.03599683544303797,0.00871160018340211,0.11200768491834774,15,0.0022925263640531865,med,low
62285,76228.0,0.3043738765727981,2.615,4436,0.3043738765727981,0.012582384661473937,0.033588818755635706,0.12413194444444445,7,0.0015779981965734896,med,low
62286,49092.0,0.3370828646419198,2.23,6110,0.3370828646419198,0.04461942257217848,0.1270049099836334,0.08934707903780069,30,0.004909983633387889,low,med
62288,59401.0,0.32270916334661354,2.475,3094,0.32270916334661354,0.04701195219123506,0.03167420814479638,0.11689909762100081,32,0.010342598577892695,med,low
62293,71728.0,0.32489936745255893,2.395,4427,0.32489936745255893,0.030477285796434734,0.015586175739778631,0.10389246709605153,8,0.0018070928393946238,med,low
62294,82977.0,0.20680376705746684,2.455,14117,0.20680376705746684,0.013838170286373247,0.038960119005454416,0.1072914781979374,16,0.001133385280158674,high,low
62295,78654.0,0.25177304964539005,2.46,1547,0.25177304964539005,0.05673758865248227,0.003232062055591467,0.12113821138211382,7,0.004524886877828055,high,low
62298,74794.0,0.30285285285285285,2.185,16608,0.30285285285285285,0.015915915915915915,0.014029383429672446,0.08847305389221558,38,0.002288053949903661,med,low
62301,40634.0,0.31091407151095735,2.185,32078,0.31091407151095735,0.03784602076124567,0.08981233243967829,0.1291371501567762,21,0.000654654280192032,low,med
62305,69700.0,0.35881353717496406,2.29,19357,0.35881353717496406,0.044819025218868415,0.03290799194089993,0.0876705243421478,15,0.0007749134679960738,med,low
62353,57721.0,0.27122015915119363,2.1799999999999997,5346,0.27122015915119363,0.003978779840848806,0.2680508791619903,0.06394084384515007,6,0.001122334455667789,med,high
62441,55951.0,0.31137724550898205,2.375,6786,0.31137724550898205,0.023952095808383235,0.02490421455938697,0.07856612184249628,6,0.0008841732979664014,med,low
62448,50754.0,0.3267372296364473,2.4050000000000002,5565,0.3267372296364473,0.03681546249424758,0.01940700808625337,0.11611588954277954,36,0.00646900269541779,low,low
62454,50383.0,0.31893448524118073,2.085,11088,0.31893448524118073,0.0314374850011999,0.11553030303030302,0.11372422680412371,8,0.0007215007215007215,low,med
62471,45754.0,0.3274871484729362,2.54,10363,0.3274871484729362,0.06652555185969157,0.11241918363408279,0.09682264586943963,17,0.001640451606677603,low,med
62521,54888.0,0.32954698212125283,2.385,35529,0.32954698212125283,0.04543621454496572,0.18370908272115735,0.11979774406845585,92,0.002589433983506431,med,med
62522,44993.0,0.26869495596477183,2.245,15261,0.26869495596477183,0.03410728582866293,0.22541117882183342,0.1174657256428977,26,0.0017036891422580434,low,med
62526,39683.0,0.336710116180221,2.15,32303,0.336710116180221,0.04987248512326438,0.19570937683806458,0.11214247981284431,30,0.0009287063121072347,low,med
62560,53816.0,0.33771929824561403,2.45,1196,0.33771929824561403,0.08114035087719298,0.010033444816053512,0.06535947712418301,6,0.005016722408026756,low,low
62565,46795.0,0.37720403022670024,2.08,7024,0.37720403022670024,0.05069269521410579,0.029043280182232345,0.14454126089185032,10,0.0014236902050113896,low,low
62568,48085.0,0.33034765447092757,2.09,15787,0.33034765447092757,0.01867314407165629,0.032938493697345916,0.09932976880789215,26,0.0016469246848672958,low,low
62618,44838.0,0.28205128205128205,2.54,7398,0.28205128205128205,0.07657182999648753,0.1380102730467694,0.10673965104344851,55,0.007434441741011084,low,med
62629,87754.0,0.20982658959537573,2.51,13736,0.20982658959537573,0.02042389210019268,0.029557367501456027,0.10421072870601808,12,0.0008736167734420501,high,low
62650,46662.0,0.3088832247710752,2.1399999999999997,26749,0.3088832247710752,0.025677334088549043,0.10217204381472204,0.10577654481184841,27,0.0010093835283562001,low,med
62656,54834.0,0.32720162224797217,2.19,19535,0.32720162224797217,0.0395422943221321,0.12311236242641413,0.09190332326283988,10,0.0005119017148707448,med,med
62664,42472.0,0.3554891710231516,2.065,3061,0.3554891710231516,0.0268857356235997,0.03299575302188827,0.11415168100078187,10,0.003266906239790918,low,low
62675,67188.0,0.34837962962962965,2.1399999999999997,5869,0.34837962962962965,0.04050925925925926,0.018912932356449138,0.08067465962202805,6,0.0010223206679161698,med,low
62681,45849.0,0.33881578947368424,2.15,5552,0.33881578947368424,0.04887218045112782,0.09456051873198847,0.11487964989059081,6,0.001080691642651297,low,med
62684,101989.0,0.2982620948802255,2.265,5861,0.2982620948802255,0.0624706434945984,0.0,0.06611025697342411,69,0.011772735028152192,high,low
62702,39233.0,0.2903081447385245,2.145,34051,0.2903081447385245,0.03196522183863956,0.20287216234471822,0.1396623386177217,61,0.0017914305013068633,low,med
62703,38382.0,0.25312753858651504,2.38,30910,0.25312753858651504,0.06173842404549147,0.3835975412487868,0.13217612540522794,48,0.001552895503073439,low,high
62704,54764.0,0.28362619386839744,2.1100000000000003,40828,0.28362619386839744,0.031396760065431906,0.20650044087391006,0.11070654790563313,37,0.0009062408151268738,low,med
62707,69313.0,0.28811369509043927,2.025,6924,0.28811369509043927,0.01937984496124031,0.043471981513575966,0.09596305165925419,16,0.002310803004043905,med,low
62711,105539.0,0.3566102667049039,2.02,16752,0.3566102667049039,0.023946085460281045,0.08357211079274117,0.06223222714399826,19,0.0011341929321872016,high,low
62801,41736.0,0.3297316551887913,2.3,21444,0.3297316551887913,0.05165043932557587,0.11453087110613691,0.12337291619091116,50,0.002331654542063048,low,med
62832,43385.0,0.31363520081862367,2.145,8848,0.31363520081862367,0.020209772320286517,0.05391048824593128,0.121975101412785,16,0.0018083182640144665,low,low
62837,49788.0,0.34579905260533533,2.215,8960,0.34579905260533533,0.031413612565445025,0.03046875,0.09585062240663901,7,0.00078125,low,low
62864,44120.0,0.3156362224594778,2.1799999999999997,23586,0.3156362224594778,0.039697175579928176,0.12282710082252184,0.10295057520238603,82,0.003476638683965064,low,med
62882,41944.0,0.2842323651452282,2.385,2387,0.2842323651452282,0.12655601659751037,0.020108923334729786,0.16125541125541126,9,0.003770423125261835,low,low
62901,24646.0,0.1720850414720183,2.165,26217,0.1720850414720183,0.015540089617694727,0.32036464889194033,0.09550561797752809,96,0.003661746195216844,low,high
62902,54216.0,0.2205,2.25,4568,0.2205,0.027,0.1339754816112084,0.10060256746135708,13,0.0028458844133099825,low,med
62906,46667.0,0.3623244929797192,2.3,6585,0.3623244929797192,0.0187207488299532,0.04510250569476082,0.1293213828425096,48,0.007289293849658315,low,low
62907,44617.0,0.3572327044025157,2.4699999999999998,1995,0.3572327044025157,0.0389937106918239,0.08771929824561403,0.08436080467229072,12,0.006015037593984963,low,low
62912,41458.0,0.2542372881355932,2.59,1338,0.2542372881355932,0.030131826741996232,0.009715994020926755,0.10766246362754607,6,0.004484304932735426,low,low
62918,51884.0,0.282877209978203,2.36,10155,0.282877209978203,0.02712521191571809,0.07296898079763663,0.12830043578569597,13,0.0012801575578532743,low,low
62920,47557.0,0.33979885057471265,2.3899999999999997,3354,0.33979885057471265,0.03017241379310345,0.06320810971973763,0.12433581296493093,54,0.016100178890876567,low,low
62948,42575.0,0.3126053568083911,2.415,13183,0.3126053568083911,0.03614909159018543,0.06432526738982022,0.13320117058434816,8,0.0006068421451869832,low,low
62959,51532.0,0.33089099954771595,2.32,28201,0.33089099954771595,0.032202623247399365,0.08091911634339208,0.10935239180953216,24,0.0008510336512889614,low,low
62966,43865.0,0.3273207899238066,2.275,15260,0.3273207899238066,0.025345980407401648,0.11028833551769332,0.08553326293558607,48,0.003145478374836173,low,med
62992,25000.0,0.3881118881118881,2.25,690,0.3881118881118881,0.08041958041958042,0.3159420289855073,0.25380710659898476,32,0.0463768115942029,low,high
